image_id,image_name,perception_type,score_run_id,score
52,corr_image_52.jpg,depressing,8,3
52,corr_image_52.jpg,boring,8,4
52,corr_image_52.jpg,safe,9,7
52,corr_image_52.jpg,lively,9,8
52,corr_image_52.jpg,beautiful,9,7
52,corr_image_52.jpg,wealthy,9,6
52,corr_image_52.jpg,depressing,9,3
52,corr_image_52.jpg,boring,9,4
52,corr_image_52.jpg,safe,10,7
52,corr_image_52.jpg,lively,10,8
52,corr_image_52.jpg,beautiful,10,7
52,corr_image_52.jpg,wealthy,10,7
52,corr_image_52.jpg,depressing,10,3
52,corr_image_52.jpg,boring,10,3
53,corr_image_53.jpg,safe,1,8
53,corr_image_53.jpg,lively,1,7
53,corr_image_53.jpg,beautiful,1,7
53,corr_image_53.jpg,wealthy,1,8
53,corr_image_53.jpg,depressing,1,3
53,corr_image_53.jpg,boring,1,4
53,corr_image_53.jpg,safe,2,8
53,corr_image_53.jpg,lively,2,7
53,corr_image_53.jpg,beautiful,2,7
53,corr_image_53.jpg,wealthy,2,8
53,corr_image_53.jpg,depressing,2,3
53,corr_image_53.jpg,boring,2,4
53,corr_image_53.jpg,safe,3,8
53,corr_image_53.jpg,lively,3,7
53,corr_image_53.jpg,beautiful,3,8
53,corr_image_53.jpg,wealthy,3,9
53,corr_image_53.jpg,depressing,3,3
53,corr_image_53.jpg,boring,3,4
53,corr_image_53.jpg,safe,4,8
53,corr_image_53.jpg,lively,4,7
53,corr_image_53.jpg,beautiful,4,7
53,corr_image_53.jpg,wealthy,4,8
53,corr_image_53.jpg,depressing,4,3
53,corr_image_53.jpg,boring,4,4
53,corr_image_53.jpg,safe,5,8
53,corr_image_53.jpg,lively,5,7
53,corr_image_53.jpg,beautiful,5,7
53,corr_image_53.jpg,wealthy,5,8
53,corr_image_53.jpg,depressing,5,3
53,corr_image_53.jpg,boring,5,4
53,corr_image_53.jpg,safe,6,8
53,corr_image_53.jpg,lively,6,7
53,corr_image_53.jpg,beautiful,6,7
53,corr_image_53.jpg,wealthy,6,8
53,corr_image_53.jpg,depressing,6,3
53,corr_image_53.jpg,boring,6,4
53,corr_image_53.jpg,safe,7,8
53,corr_image_53.jpg,lively,7,7
53,corr_image_53.jpg,beautiful,7,7
53,corr_image_53.jpg,wealthy,7,8
53,corr_image_53.jpg,depressing,7,3
53,corr_image_53.jpg,boring,7,4
53,corr_image_53.jpg,safe,8,8
53,corr_image_53.jpg,lively,8,7
53,corr_image_53.jpg,beautiful,8,7
53,corr_image_53.jpg,wealthy,8,8
53,corr_image_53.jpg,depressing,8,3
53,corr_image_53.jpg,boring,8,4
53,corr_image_53.jpg,safe,9,8
53,corr_image_53.jpg,lively,9,7
53,corr_image_53.jpg,beautiful,9,7
53,corr_image_53.jpg,wealthy,9,8
53,corr_image_53.jpg,depressing,9,3
53,corr_image_53.jpg,boring,9,4
53,corr_image_53.jpg,safe,10,7
53,corr_image_53.jpg,lively,10,7
53,corr_image_53.jpg,beautiful,10,7
53,corr_image_53.jpg,wealthy,10,8
53,corr_image_53.jpg,depressing,10,3
53,corr_image_53.jpg,boring,10,5
54,corr_image_54.jpg,safe,1,7
54,corr_image_54.jpg,lively,1,8
54,corr_image_54.jpg,beautiful,1,9
54,corr_image_54.jpg,wealthy,1,8
54,corr_image_54.jpg,depressing,1,3
54,corr_image_54.jpg,boring,1,4
54,corr_image_54.jpg,safe,2,8
54,corr_image_54.jpg,lively,2,7
54,corr_image_54.jpg,beautiful,2,8
54,corr_image_54.jpg,wealthy,2,8
54,corr_image_54.jpg,depressing,2,2
54,corr_image_54.jpg,boring,2,3
54,corr_image_54.jpg,safe,3,8
54,corr_image_54.jpg,lively,3,7
54,corr_image_54.jpg,beautiful,3,9
54,corr_image_54.jpg,wealthy,3,8
54,corr_image_54.jpg,depressing,3,3
54,corr_image_54.jpg,boring,3,4
54,corr_image_54.jpg,safe,4,8
54,corr_image_54.jpg,lively,4,8
54,corr_image_54.jpg,beautiful,4,9
54,corr_image_54.jpg,wealthy,4,8
54,corr_image_54.jpg,depressing,4,2
54,corr_image_54.jpg,boring,4,3
54,corr_image_54.jpg,safe,5,8
54,corr_image_54.jpg,lively,5,7
54,corr_image_54.jpg,beautiful,5,9
54,corr_image_54.jpg,wealthy,5,8
54,corr_image_54.jpg,depressing,5,3
54,corr_image_54.jpg,boring,5,4
54,corr_image_54.jpg,safe,6,8
54,corr_image_54.jpg,lively,6,8
54,corr_image_54.jpg,beautiful,6,9
54,corr_image_54.jpg,wealthy,6,8
54,corr_image_54.jpg,depressing,6,2
54,corr_image_54.jpg,boring,6,3
54,corr_image_54.jpg,safe,7,8
54,corr_image_54.jpg,lively,7,7
54,corr_image_54.jpg,beautiful,7,9
54,corr_image_54.jpg,wealthy,7,8
54,corr_image_54.jpg,depressing,7,3
54,corr_image_54.jpg,boring,7,4
54,corr_image_54.jpg,safe,8,8
54,corr_image_54.jpg,lively,8,7
54,corr_image_54.jpg,beautiful,8,9
54,corr_image_54.jpg,wealthy,8,8
54,corr_image_54.jpg,depressing,8,3
54,corr_image_54.jpg,boring,8,4
54,corr_image_54.jpg,safe,9,8
54,corr_image_54.jpg,lively,9,8
54,corr_image_54.jpg,beautiful,9,9
54,corr_image_54.jpg,wealthy,9,8
54,corr_image_54.jpg,depressing,9,3
54,corr_image_54.jpg,boring,9,4
54,corr_image_54.jpg,safe,10,8
54,corr_image_54.jpg,lively,10,7
54,corr_image_54.jpg,beautiful,10,8
54,corr_image_54.jpg,wealthy,10,8
54,corr_image_54.jpg,depressing,10,3
54,corr_image_54.jpg,boring,10,4
55,corr_image_55.jpg,safe,1,7
55,corr_image_55.jpg,lively,1,8
55,corr_image_55.jpg,beautiful,1,6
55,corr_image_55.jpg,wealthy,1,7
55,corr_image_55.jpg,depressing,1,3
55,corr_image_55.jpg,boring,1,2
55,corr_image_55.jpg,safe,2,7
55,corr_image_55.jpg,lively,2,8
55,corr_image_55.jpg,beautiful,2,6
55,corr_image_55.jpg,wealthy,2,7
55,corr_image_55.jpg,depressing,2,4
55,corr_image_55.jpg,boring,2,3
55,corr_image_55.jpg,safe,3,7
55,corr_image_55.jpg,lively,3,8
55,corr_image_55.jpg,beautiful,3,6
55,corr_image_55.jpg,wealthy,3,7
55,corr_image_55.jpg,depressing,3,4
55,corr_image_55.jpg,boring,3,3
55,corr_image_55.jpg,safe,4,7
55,corr_image_55.jpg,lively,4,8
55,corr_image_55.jpg,beautiful,4,6
55,corr_image_55.jpg,wealthy,4,7
55,corr_image_55.jpg,depressing,4,4
55,corr_image_55.jpg,boring,4,3
55,corr_image_55.jpg,safe,5,7
55,corr_image_55.jpg,lively,5,8
55,corr_image_55.jpg,beautiful,5,7
55,corr_image_55.jpg,wealthy,5,8
55,corr_image_55.jpg,depressing,5,4
55,corr_image_55.jpg,boring,5,5
55,corr_image_55.jpg,safe,6,7
55,corr_image_55.jpg,lively,6,8
55,corr_image_55.jpg,beautiful,6,6
55,corr_image_55.jpg,wealthy,6,7
55,corr_image_55.jpg,depressing,6,4
55,corr_image_55.jpg,boring,6,3
55,corr_image_55.jpg,safe,7,7
55,corr_image_55.jpg,lively,7,8
55,corr_image_55.jpg,beautiful,7,6
55,corr_image_55.jpg,wealthy,7,7
55,corr_image_55.jpg,depressing,7,4
55,corr_image_55.jpg,boring,7,5
55,corr_image_55.jpg,safe,8,7
55,corr_image_55.jpg,lively,8,9
55,corr_image_55.jpg,beautiful,8,6
55,corr_image_55.jpg,wealthy,8,7
55,corr_image_55.jpg,depressing,8,4
55,corr_image_55.jpg,boring,8,3
55,corr_image_55.jpg,safe,9,7
55,corr_image_55.jpg,lively,9,8
55,corr_image_55.jpg,beautiful,9,6
55,corr_image_55.jpg,wealthy,9,7
55,corr_image_55.jpg,depressing,9,3
55,corr_image_55.jpg,boring,9,4
55,corr_image_55.jpg,safe,10,7
55,corr_image_55.jpg,lively,10,8
55,corr_image_55.jpg,beautiful,10,6
55,corr_image_55.jpg,wealthy,10,7
55,corr_image_55.jpg,depressing,10,4
55,corr_image_55.jpg,boring,10,3
56,corr_image_56.jpg,safe,1,8
56,corr_image_56.jpg,lively,1,7
56,corr_image_56.jpg,beautiful,1,8
56,corr_image_56.jpg,wealthy,1,7
56,corr_image_56.jpg,depressing,1,3
56,corr_image_56.jpg,boring,1,4
56,corr_image_56.jpg,safe,2,8
56,corr_image_56.jpg,lively,2,8
56,corr_image_56.jpg,beautiful,2,8
56,corr_image_56.jpg,wealthy,2,7
56,corr_image_56.jpg,depressing,2,2
56,corr_image_56.jpg,boring,2,3
56,corr_image_56.jpg,safe,3,8
56,corr_image_56.jpg,lively,3,8
56,corr_image_56.jpg,beautiful,3,8
56,corr_image_56.jpg,wealthy,3,7
56,corr_image_56.jpg,depressing,3,2
56,corr_image_56.jpg,boring,3,3
56,corr_image_56.jpg,safe,4,8
56,corr_image_56.jpg,lively,4,7.5
56,corr_image_56.jpg,beautiful,4,8.5
56,corr_image_56.jpg,wealthy,4,8
56,corr_image_56.jpg,depressing,4,3
56,corr_image_56.jpg,boring,4,4
56,corr_image_56.jpg,safe,5,8
56,corr_image_56.jpg,lively,5,7.5
56,corr_image_56.jpg,beautiful,5,8.5
56,corr_image_56.jpg,wealthy,5,7
56,corr_image_56.jpg,depressing,5,2
56,corr_image_56.jpg,boring,5,3
56,corr_image_56.jpg,safe,6,8
56,corr_image_56.jpg,lively,6,7.5
56,corr_image_56.jpg,beautiful,6,8
56,corr_image_56.jpg,wealthy,6,7
56,corr_image_56.jpg,depressing,6,3
56,corr_image_56.jpg,boring,6,4
56,corr_image_56.jpg,safe,7,8
56,corr_image_56.jpg,lively,7,7.5
56,corr_image_56.jpg,beautiful,7,8
56,corr_image_56.jpg,wealthy,7,7
56,corr_image_56.jpg,depressing,7,3
56,corr_image_56.jpg,boring,7,4
56,corr_image_56.jpg,safe,8,8
56,corr_image_56.jpg,lively,8,7.5
56,corr_image_56.jpg,beautiful,8,8.5
56,corr_image_56.jpg,wealthy,8,7
56,corr_image_56.jpg,depressing,8,2
56,corr_image_56.jpg,boring,8,3
56,corr_image_56.jpg,safe,9,8
56,corr_image_56.jpg,lively,9,8
56,corr_image_56.jpg,beautiful,9,8
56,corr_image_56.jpg,wealthy,9,7
56,corr_image_56.jpg,depressing,9,2
56,corr_image_56.jpg,boring,9,3
56,corr_image_56.jpg,safe,10,8
56,corr_image_56.jpg,lively,10,7
56,corr_image_56.jpg,beautiful,10,8
56,corr_image_56.jpg,wealthy,10,7
56,corr_image_56.jpg,depressing,10,3
56,corr_image_56.jpg,boring,10,4
57,corr_image_57.jpg,safe,1,8
57,corr_image_57.jpg,lively,1,8
57,corr_image_57.jpg,beautiful,1,7
57,corr_image_57.jpg,wealthy,1,6
57,corr_image_57.jpg,depressing,1,3
57,corr_image_57.jpg,boring,1,3
57,corr_image_57.jpg,safe,2,8
57,corr_image_57.jpg,lively,2,8
57,corr_image_57.jpg,beautiful,2,7
57,corr_image_57.jpg,wealthy,2,6
57,corr_image_57.jpg,depressing,2,3
57,corr_image_57.jpg,boring,2,3
57,corr_image_57.jpg,safe,3,7
57,corr_image_57.jpg,lively,3,8
57,corr_image_57.jpg,beautiful,3,7.5
57,corr_image_57.jpg,wealthy,3,6.5
57,corr_image_57.jpg,depressing,3,3
57,corr_image_57.jpg,boring,3,4
57,corr_image_57.jpg,safe,4,7
57,corr_image_57.jpg,lively,4,8
57,corr_image_57.jpg,beautiful,4,7
57,corr_image_57.jpg,wealthy,4,6
57,corr_image_57.jpg,depressing,4,3
57,corr_image_57.jpg,boring,4,4
57,corr_image_57.jpg,safe,5,8
57,corr_image_57.jpg,lively,5,8
57,corr_image_57.jpg,beautiful,5,7
57,corr_image_57.jpg,wealthy,5,7
57,corr_image_57.jpg,depressing,5,3
57,corr_image_57.jpg,boring,5,3
57,corr_image_57.jpg,safe,6,8
57,corr_image_57.jpg,lively,6,8
57,corr_image_57.jpg,beautiful,6,7
57,corr_image_57.jpg,wealthy,6,6
57,corr_image_57.jpg,depressing,6,3
57,corr_image_57.jpg,boring,6,4
57,corr_image_57.jpg,safe,7,8
57,corr_image_57.jpg,lively,7,8.5
57,corr_image_57.jpg,beautiful,7,7.5
57,corr_image_57.jpg,wealthy,7,6.5
57,corr_image_57.jpg,depressing,7,3
57,corr_image_57.jpg,boring,7,4
57,corr_image_57.jpg,safe,8,8
57,corr_image_57.jpg,lively,8,8
57,corr_image_57.jpg,beautiful,8,7
57,corr_image_57.jpg,wealthy,8,6
57,corr_image_57.jpg,depressing,8,3
57,corr_image_57.jpg,boring,8,4
57,corr_image_57.jpg,safe,9,7
57,corr_image_57.jpg,lively,9,8
57,corr_image_57.jpg,beautiful,9,7
57,corr_image_57.jpg,wealthy,9,6
57,corr_image_57.jpg,depressing,9,3
57,corr_image_57.jpg,boring,9,4
57,corr_image_57.jpg,safe,10,8
57,corr_image_57.jpg,lively,10,8
57,corr_image_57.jpg,beautiful,10,7
57,corr_image_57.jpg,wealthy,10,6
57,corr_image_57.jpg,depressing,10,3
57,corr_image_57.jpg,boring,10,4
58,corr_image_58.jpg,safe,1,8
58,corr_image_58.jpg,lively,1,7
58,corr_image_58.jpg,beautiful,1,8
58,corr_image_58.jpg,wealthy,1,8
58,corr_image_58.jpg,depressing,1,3
58,corr_image_58.jpg,boring,1,4
58,corr_image_58.jpg,safe,2,8
58,corr_image_58.jpg,lively,2,7
58,corr_image_58.jpg,beautiful,2,8
58,corr_image_58.jpg,wealthy,2,8
58,corr_image_58.jpg,depressing,2,3
58,corr_image_58.jpg,boring,2,4
58,corr_image_58.jpg,safe,3,8
58,corr_image_58.jpg,lively,3,7
58,corr_image_58.jpg,beautiful,3,8
58,corr_image_58.jpg,wealthy,3,8
58,corr_image_58.jpg,depressing,3,3
58,corr_image_58.jpg,boring,3,4
58,corr_image_58.jpg,safe,4,8
58,corr_image_58.jpg,lively,4,7
58,corr_image_58.jpg,beautiful,4,8
58,corr_image_58.jpg,wealthy,4,8
58,corr_image_58.jpg,depressing,4,3
58,corr_image_58.jpg,boring,4,4
58,corr_image_58.jpg,safe,5,8
58,corr_image_58.jpg,lively,5,7
58,corr_image_58.jpg,beautiful,5,8
58,corr_image_58.jpg,wealthy,5,8
58,corr_image_58.jpg,depressing,5,3
58,corr_image_58.jpg,boring,5,4
58,corr_image_58.jpg,safe,6,8
58,corr_image_58.jpg,lively,6,7
58,corr_image_58.jpg,beautiful,6,8
58,corr_image_58.jpg,wealthy,6,7
58,corr_image_58.jpg,depressing,6,3
58,corr_image_58.jpg,boring,6,4
58,corr_image_58.jpg,safe,7,8
58,corr_image_58.jpg,lively,7,7
58,corr_image_58.jpg,beautiful,7,8
58,corr_image_58.jpg,wealthy,7,8
58,corr_image_58.jpg,depressing,7,3
58,corr_image_58.jpg,boring,7,4
58,corr_image_58.jpg,safe,8,8
58,corr_image_58.jpg,lively,8,7
58,corr_image_58.jpg,beautiful,8,8
58,corr_image_58.jpg,wealthy,8,7
58,corr_image_58.jpg,depressing,8,3
58,corr_image_58.jpg,boring,8,4
58,corr_image_58.jpg,safe,9,8
58,corr_image_58.jpg,lively,9,7
58,corr_image_58.jpg,beautiful,9,8
58,corr_image_58.jpg,wealthy,9,8
58,corr_image_58.jpg,depressing,9,3
58,corr_image_58.jpg,boring,9,4
58,corr_image_58.jpg,safe,10,9
58,corr_image_58.jpg,lively,10,8
58,corr_image_58.jpg,beautiful,10,8
58,corr_image_58.jpg,wealthy,10,8
58,corr_image_58.jpg,depressing,10,2
58,corr_image_58.jpg,boring,10,3
59,corr_image_59.jpg,safe,1,8
59,corr_image_59.jpg,lively,1,7.5
59,corr_image_59.jpg,beautiful,1,8.5
59,corr_image_59.jpg,wealthy,1,8
59,corr_image_59.jpg,depressing,1,3
59,corr_image_59.jpg,boring,1,3.5
59,corr_image_59.jpg,safe,2,8
59,corr_image_59.jpg,lively,2,7.5
59,corr_image_59.jpg,beautiful,2,8
59,corr_image_59.jpg,wealthy,2,7
59,corr_image_59.jpg,depressing,2,3
59,corr_image_59.jpg,boring,2,4
59,corr_image_59.jpg,safe,3,8
59,corr_image_59.jpg,lively,3,7
59,corr_image_59.jpg,beautiful,3,8
59,corr_image_59.jpg,wealthy,3,8
59,corr_image_59.jpg,depressing,3,3
59,corr_image_59.jpg,boring,3,4
59,corr_image_59.jpg,safe,4,8
59,corr_image_59.jpg,lively,4,8
59,corr_image_59.jpg,beautiful,4,7
59,corr_image_59.jpg,wealthy,4,7
59,corr_image_59.jpg,depressing,4,3
59,corr_image_59.jpg,boring,4,4
59,corr_image_59.jpg,safe,5,8
59,corr_image_59.jpg,lively,5,7
59,corr_image_59.jpg,beautiful,5,8
59,corr_image_59.jpg,wealthy,5,7
59,corr_image_59.jpg,depressing,5,3
59,corr_image_59.jpg,boring,5,4
59,corr_image_59.jpg,safe,6,8
59,corr_image_59.jpg,lively,6,7.5
59,corr_image_59.jpg,beautiful,6,8
59,corr_image_59.jpg,wealthy,6,7.5
59,corr_image_59.jpg,depressing,6,3
59,corr_image_59.jpg,boring,6,3.5
59,corr_image_59.jpg,safe,7,8
59,corr_image_59.jpg,lively,7,8
59,corr_image_59.jpg,beautiful,7,7
59,corr_image_59.jpg,wealthy,7,7
59,corr_image_59.jpg,depressing,7,3
59,corr_image_59.jpg,boring,7,4
59,corr_image_59.jpg,safe,8,8
59,corr_image_59.jpg,lively,8,7
59,corr_image_59.jpg,beautiful,8,8
59,corr_image_59.jpg,wealthy,8,7
59,corr_image_59.jpg,depressing,8,3
59,corr_image_59.jpg,boring,8,4
59,corr_image_59.jpg,safe,9,8
59,corr_image_59.jpg,lively,9,7.5
59,corr_image_59.jpg,beautiful,9,8.5
59,corr_image_59.jpg,wealthy,9,7.5
59,corr_image_59.jpg,depressing,9,2
59,corr_image_59.jpg,boring,9,3
59,corr_image_59.jpg,safe,10,8
59,corr_image_59.jpg,lively,10,7
59,corr_image_59.jpg,beautiful,10,8
59,corr_image_59.jpg,wealthy,10,7
59,corr_image_59.jpg,depressing,10,3
59,corr_image_59.jpg,boring,10,4
60,corr_image_60.jpg,safe,1,7
60,corr_image_60.jpg,lively,1,8
60,corr_image_60.jpg,beautiful,1,6
60,corr_image_60.jpg,wealthy,1,7
60,corr_image_60.jpg,depressing,1,4
60,corr_image_60.jpg,boring,1,5
60,corr_image_60.jpg,safe,2,7
60,corr_image_60.jpg,lively,2,8
60,corr_image_60.jpg,beautiful,2,6
60,corr_image_60.jpg,wealthy,2,7
60,corr_image_60.jpg,depressing,2,5
60,corr_image_60.jpg,boring,2,5
60,corr_image_60.jpg,safe,3,7
60,corr_image_60.jpg,lively,3,8
60,corr_image_60.jpg,beautiful,3,6
60,corr_image_60.jpg,wealthy,3,7
60,corr_image_60.jpg,depressing,3,4
60,corr_image_60.jpg,boring,3,5
60,corr_image_60.jpg,safe,4,7
60,corr_image_60.jpg,lively,4,8
60,corr_image_60.jpg,beautiful,4,6
60,corr_image_60.jpg,wealthy,4,6
60,corr_image_60.jpg,depressing,4,4
60,corr_image_60.jpg,boring,4,5
60,corr_image_60.jpg,safe,5,6
60,corr_image_60.jpg,lively,5,8
60,corr_image_60.jpg,beautiful,5,5
60,corr_image_60.jpg,wealthy,5,6
60,corr_image_60.jpg,depressing,5,4
60,corr_image_60.jpg,boring,5,4
60,corr_image_60.jpg,safe,6,7
60,corr_image_60.jpg,lively,6,8
60,corr_image_60.jpg,beautiful,6,6
60,corr_image_60.jpg,wealthy,6,6
60,corr_image_60.jpg,depressing,6,4
60,corr_image_60.jpg,boring,6,4
60,corr_image_60.jpg,safe,7,7
60,corr_image_60.jpg,lively,7,8
60,corr_image_60.jpg,beautiful,7,6
60,corr_image_60.jpg,wealthy,7,6
60,corr_image_60.jpg,depressing,7,4
60,corr_image_60.jpg,boring,7,5
60,corr_image_60.jpg,safe,8,7
60,corr_image_60.jpg,lively,8,8
60,corr_image_60.jpg,beautiful,8,6
60,corr_image_60.jpg,wealthy,8,6
60,corr_image_60.jpg,depressing,8,4
60,corr_image_60.jpg,boring,8,4
60,corr_image_60.jpg,safe,9,7
60,corr_image_60.jpg,lively,9,8
60,corr_image_60.jpg,beautiful,9,6
60,corr_image_60.jpg,wealthy,9,7
60,corr_image_60.jpg,depressing,9,3
60,corr_image_60.jpg,boring,9,4
60,corr_image_60.jpg,safe,10,7
60,corr_image_60.jpg,lively,10,8
60,corr_image_60.jpg,beautiful,10,6
60,corr_image_60.jpg,wealthy,10,6
60,corr_image_60.jpg,depressing,10,4
60,corr_image_60.jpg,boring,10,4
61,corr_image_61.jpg,safe,1,7
61,corr_image_61.jpg,lively,1,8
61,corr_image_61.jpg,beautiful,1,7
61,corr_image_61.jpg,wealthy,1,6
61,corr_image_61.jpg,depressing,1,3
61,corr_image_61.jpg,boring,1,4
61,corr_image_61.jpg,safe,2,7
61,corr_image_61.jpg,lively,2,8
61,corr_image_61.jpg,beautiful,2,7
61,corr_image_61.jpg,wealthy,2,6
61,corr_image_61.jpg,depressing,2,3
61,corr_image_61.jpg,boring,2,4
61,corr_image_61.jpg,safe,3,7
61,corr_image_61.jpg,lively,3,8
61,corr_image_61.jpg,beautiful,3,7
61,corr_image_61.jpg,wealthy,3,6
61,corr_image_61.jpg,depressing,3,3
61,corr_image_61.jpg,boring,3,4
61,corr_image_61.jpg,safe,4,7
61,corr_image_61.jpg,lively,4,8
61,corr_image_61.jpg,beautiful,4,7
61,corr_image_61.jpg,wealthy,4,6
61,corr_image_61.jpg,depressing,4,3
61,corr_image_61.jpg,boring,4,4
61,corr_image_61.jpg,safe,5,7
61,corr_image_61.jpg,lively,5,8
61,corr_image_61.jpg,beautiful,5,7
61,corr_image_61.jpg,wealthy,5,6
61,corr_image_61.jpg,depressing,5,3
61,corr_image_61.jpg,boring,5,4
61,corr_image_61.jpg,safe,6,6
61,corr_image_61.jpg,lively,6,7
61,corr_image_61.jpg,beautiful,6,7
61,corr_image_61.jpg,wealthy,6,6
61,corr_image_61.jpg,depressing,6,5
61,corr_image_61.jpg,boring,6,5
61,corr_image_61.jpg,safe,7,7
61,corr_image_61.jpg,lively,7,8
61,corr_image_61.jpg,beautiful,7,7
61,corr_image_61.jpg,wealthy,7,6
61,corr_image_61.jpg,depressing,7,4
61,corr_image_61.jpg,boring,7,5
61,corr_image_61.jpg,safe,8,7
61,corr_image_61.jpg,lively,8,8
61,corr_image_61.jpg,beautiful,8,7.5
61,corr_image_61.jpg,wealthy,8,7
61,corr_image_61.jpg,depressing,8,3
61,corr_image_61.jpg,boring,8,4
61,corr_image_61.jpg,safe,9,7
61,corr_image_61.jpg,lively,9,8
61,corr_image_61.jpg,beautiful,9,7
61,corr_image_61.jpg,wealthy,9,6
61,corr_image_61.jpg,depressing,9,3
61,corr_image_61.jpg,boring,9,4
61,corr_image_61.jpg,safe,10,7
61,corr_image_61.jpg,lively,10,8
61,corr_image_61.jpg,beautiful,10,7
61,corr_image_61.jpg,wealthy,10,6
61,corr_image_61.jpg,depressing,10,3
61,corr_image_61.jpg,boring,10,4
62,corr_image_62.jpg,safe,1,8
62,corr_image_62.jpg,lively,1,7.5
62,corr_image_62.jpg,beautiful,1,8.5
62,corr_image_62.jpg,wealthy,1,8
62,corr_image_62.jpg,depressing,1,3
62,corr_image_62.jpg,boring,1,4
62,corr_image_62.jpg,safe,2,8
62,corr_image_62.jpg,lively,2,7.5
62,corr_image_62.jpg,beautiful,2,8.5
62,corr_image_62.jpg,wealthy,2,8
62,corr_image_62.jpg,depressing,2,3
62,corr_image_62.jpg,boring,2,4
62,corr_image_62.jpg,safe,3,8
62,corr_image_62.jpg,lively,3,8
62,corr_image_62.jpg,beautiful,3,7
62,corr_image_62.jpg,wealthy,3,7
62,corr_image_62.jpg,depressing,3,3
62,corr_image_62.jpg,boring,3,4
62,corr_image_62.jpg,safe,4,8
62,corr_image_62.jpg,lively,4,7.5
62,corr_image_62.jpg,beautiful,4,8.5
62,corr_image_62.jpg,wealthy,4,8
62,corr_image_62.jpg,depressing,4,2
62,corr_image_62.jpg,boring,4,3
62,corr_image_62.jpg,safe,5,8
62,corr_image_62.jpg,lively,5,8
62,corr_image_62.jpg,beautiful,5,9
62,corr_image_62.jpg,wealthy,5,8
62,corr_image_62.jpg,depressing,5,2
62,corr_image_62.jpg,boring,5,3
62,corr_image_62.jpg,safe,6,8
62,corr_image_62.jpg,lively,6,8
62,corr_image_62.jpg,beautiful,6,8
62,corr_image_62.jpg,wealthy,6,7
62,corr_image_62.jpg,depressing,6,2
62,corr_image_62.jpg,boring,6,3
62,corr_image_62.jpg,safe,7,8
62,corr_image_62.jpg,lively,7,8
62,corr_image_62.jpg,beautiful,7,7.5
62,corr_image_62.jpg,wealthy,7,7
62,corr_image_62.jpg,depressing,7,3
62,corr_image_62.jpg,boring,7,4
62,corr_image_62.jpg,safe,8,8
62,corr_image_62.jpg,lively,8,7
62,corr_image_62.jpg,beautiful,8,8
62,corr_image_62.jpg,wealthy,8,8
62,corr_image_62.jpg,depressing,8,3
62,corr_image_62.jpg,boring,8,4
62,corr_image_62.jpg,safe,9,8
62,corr_image_62.jpg,lively,9,7
62,corr_image_62.jpg,beautiful,9,8
62,corr_image_62.jpg,wealthy,9,7.5
62,corr_image_62.jpg,depressing,9,3
62,corr_image_62.jpg,boring,9,4
62,corr_image_62.jpg,safe,10,8
62,corr_image_62.jpg,lively,10,8
62,corr_image_62.jpg,beautiful,10,7
62,corr_image_62.jpg,wealthy,10,7
62,corr_image_62.jpg,depressing,10,3
62,corr_image_62.jpg,boring,10,3
63,corr_image_63.jpg,safe,1,7
63,corr_image_63.jpg,lively,1,8
63,corr_image_63.jpg,beautiful,1,7
63,corr_image_63.jpg,wealthy,1,7
63,corr_image_63.jpg,depressing,1,3
63,corr_image_63.jpg,boring,1,4
63,corr_image_63.jpg,safe,2,8
63,corr_image_63.jpg,lively,2,9
63,corr_image_63.jpg,beautiful,2,8
63,corr_image_63.jpg,wealthy,2,7
63,corr_image_63.jpg,depressing,2,3
63,corr_image_63.jpg,boring,2,2
63,corr_image_63.jpg,safe,3,8
63,corr_image_63.jpg,lively,3,9
63,corr_image_63.jpg,beautiful,3,8
63,corr_image_63.jpg,wealthy,3,7
63,corr_image_63.jpg,depressing,3,2
63,corr_image_63.jpg,boring,3,3
63,corr_image_63.jpg,safe,4,8
63,corr_image_63.jpg,lively,4,9
63,corr_image_63.jpg,beautiful,4,8
63,corr_image_63.jpg,wealthy,4,7
63,corr_image_63.jpg,depressing,4,2
63,corr_image_63.jpg,boring,4,3
63,corr_image_63.jpg,safe,5,7.5
63,corr_image_63.jpg,lively,5,8.5
63,corr_image_63.jpg,beautiful,5,8
63,corr_image_63.jpg,wealthy,5,7
63,corr_image_63.jpg,depressing,5,3
63,corr_image_63.jpg,boring,5,3.5
63,corr_image_63.jpg,safe,6,7
63,corr_image_63.jpg,lively,6,8
63,corr_image_63.jpg,beautiful,6,8
63,corr_image_63.jpg,wealthy,6,7
63,corr_image_63.jpg,depressing,6,3
63,corr_image_63.jpg,boring,6,4
63,corr_image_63.jpg,safe,7,8
63,corr_image_63.jpg,lively,7,9
63,corr_image_63.jpg,beautiful,7,7
63,corr_image_63.jpg,wealthy,7,7
63,corr_image_63.jpg,depressing,7,3
63,corr_image_63.jpg,boring,7,2
63,corr_image_63.jpg,safe,8,7
63,corr_image_63.jpg,lively,8,8
63,corr_image_63.jpg,beautiful,8,7
63,corr_image_63.jpg,wealthy,8,7
63,corr_image_63.jpg,depressing,8,3
63,corr_image_63.jpg,boring,8,3
63,corr_image_63.jpg,safe,9,8
63,corr_image_63.jpg,lively,9,9
63,corr_image_63.jpg,beautiful,9,8
63,corr_image_63.jpg,wealthy,9,7
63,corr_image_63.jpg,depressing,9,3
