record_type,benchmark,relation,condition,estimate,ci_low,ci_high,mean_r2,significant_share_p_lt_0_05,n,x_unit,y_unit,attempt_id,replicate,endpoint,x_plot,y_plot,beta,parameter,feature,metric
curve_endpoint,Urban Scaling,Road,FULL,,,,,,,log10(population),log10(road),SCL-BPA2-FULL-R012,12.0,end,7.817300674258532,5.996301497386924,0.9077405202161696,,,
curve_endpoint,Urban Scaling,Road,FULL,,,,,,,log10(population),log10(road),SCL-BPA2-FULL-R013,13.0,start,3.474355855226014,2.6568134864588897,0.8899306930518698,,,
curve_endpoint,Urban Scaling,Road,FULL,,,,,,,log10(population),log10(road),SCL-BPA2-FULL-R013,13.0,end,7.817300674258532,6.521733379146525,0.8899306930518698,,,
curve_endpoint,Urban Scaling,Road,FULL,,,,,,,log10(population),log10(road),SCL-BPA2-FULL-R014,14.0,start,3.474355855226014,1.6489110757634884,1.0212664405036698,,,
curve_endpoint,Urban Scaling,Road,FULL,,,,,,,log10(population),log10(road),SCL-BPA2-FULL-R014,14.0,end,7.817300674258532,6.084214872400683,1.0212664405036698,,,
curve_endpoint,Urban Scaling,Road,FULL,,,,,,,log10(population),log10(road),SCL-BPA2-FULL-R015,15.0,start,3.474355855226014,1.3568225828312295,0.89418546677829,,,
curve_endpoint,Urban Scaling,Road,FULL,,,,,,,log10(population),log10(road),SCL-BPA2-FULL-R015,15.0,end,7.817300674258532,5.240220723030177,0.89418546677829,,,
curve_endpoint,Urban Scaling,Road,FULL,,,,,,,log10(population),log10(road),SCL-BPA2-FULL-R016,16.0,start,3.474355855226014,1.1964618511505378,1.156395330523288,,,
curve_endpoint,Urban Scaling,Road,FULL,,,,,,,log10(population),log10(road),SCL-BPA2-FULL-R016,16.0,end,7.817300674258532,6.218622960600048,1.156395330523288,,,
curve_endpoint,Urban Scaling,Road,FULL,,,,,,,log10(population),log10(road),SCL-BPA2-FULL-R017,17.0,start,3.474355855226014,2.4005294895825773,0.6381059835985239,,,
curve_endpoint,Urban Scaling,Road,FULL,,,,,,,log10(population),log10(road),SCL-BPA2-FULL-R017,17.0,end,7.817300674258532,5.171788565045436,0.6381059835985239,,,
curve_endpoint,Urban Scaling,Road,FULL,,,,,,,log10(population),log10(road),SCL-BPA2-FULL-R018,18.0,start,3.474355855226014,1.8401348501667258,0.8106233088080061,,,
curve_endpoint,Urban Scaling,Road,FULL,,,,,,,log10(population),log10(road),SCL-BPA2-FULL-R018,18.0,end,7.817300674258532,5.360627149341453,0.8106233088080061,,,
curve_endpoint,Urban Scaling,Road,FULL,,,,,,,log10(population),log10(road),SCL-BPA2-FULL-R019,19.0,start,3.474355855226014,2.206330546225761,0.7507182104632055,,,
curve_endpoint,Urban Scaling,Road,FULL,,,,,,,log10(population),log10(road),SCL-BPA2-FULL-R019,19.0,end,7.817300674258532,5.4666583089103025,0.7507182104632055,,,
curve_endpoint,Urban Scaling,Road,FULL,,,,,,,log10(population),log10(road),SCL-BPA2-FULL-R020,20.0,start,3.474355855226014,2.184742450189443,0.684391395376889,,,
curve_endpoint,Urban Scaling,Road,FULL,,,,,,,log10(population),log10(road),SCL-BPA2-FULL-R020,20.0,end,7.817300674258532,5.1570165149319385,0.684391395376889,,,
curve_endpoint,Urban Scaling,Road,FULL,,,,,,,log10(population),log10(road),SCL-BPA2-FULL-R021,21.0,start,3.474355855226014,0.971805749231721,1.0091680101778642,,,
curve_endpoint,Urban Scaling,Road,FULL,,,,,,,log10(population),log10(road),SCL-BPA2-FULL-R021,21.0,end,7.817300674258532,5.354566730567032,1.0091680101778642,,,
curve_endpoint,Urban Scaling,Road,FULL,,,,,,,log10(population),log10(road),SCL-BPA2-FULL-R022,22.0,start,3.474355855226014,1.4822028368301874,0.964464445002196,,,
curve_endpoint,Urban Scaling,Road,FULL,,,,,,,log10(population),log10(road),SCL-BPA2-FULL-R022,22.0,end,7.817300674258532,5.670818701393547,0.964464445002196,,,
curve_endpoint,Urban Scaling,Road,FULL,,,,,,,log10(population),log10(road),SCL-BPA2-FULL-R023,23.0,start,3.474355855226014,1.4443335954814631,0.8942321143321573,,,
curve_endpoint,Urban Scaling,Road,FULL,,,,,,,log10(population),log10(road),SCL-BPA2-FULL-R023,23.0,end,7.817300674258532,5.3279343234328,0.8942321143321573,,,
curve_endpoint,Urban Scaling,Road,FULL,,,,,,,log10(population),log10(road),SCL-BPA2-FULL-R024,24.0,start,3.474355855226014,2.1743899153968256,0.6697373761757466,,,
curve_endpoint,Urban Scaling,Road,FULL,,,,,,,log10(population),log10(road),SCL-BPA2-FULL-R024,24.0,end,7.817300674258532,5.083022383371716,0.6697373761757466,,,
curve_endpoint,Urban Scaling,Road,FULL,,,,,,,log10(population),log10(road),SCL-BPA2-FULL-R025,25.0,start,3.474355855226014,1.5312897515575625,0.8595447702808521,,,
curve_endpoint,Urban Scaling,Road,FULL,,,,,,,log10(population),log10(road),SCL-BPA2-FULL-R025,25.0,end,7.817300674258532,5.264245258375285,0.8595447702808521,,,
curve_endpoint,Urban Scaling,Road,FULL,,,,,,,log10(population),log10(road),SCL-BPA2-FULL-R026,26.0,start,3.474355855226014,0.3630802003590932,1.2323173135658851,,,
curve_endpoint,Urban Scaling,Road,FULL,,,,,,,log10(population),log10(road),SCL-BPA2-FULL-R026,26.0,end,7.817300674258532,5.7149662927141245,1.2323173135658851,,,
curve_endpoint,Urban Scaling,Road,FULL,,,,,,,log10(population),log10(road),SCL-BPA2-FULL-R027,27.0,start,3.474355855226014,2.9926590837835496,0.4658905235562481,,,
curve_endpoint,Urban Scaling,Road,FULL,,,,,,,log10(population),log10(road),SCL-BPA2-FULL-R027,27.0,end,7.817300674258532,5.015995919298505,0.4658905235562481,,,
curve_endpoint,Urban Scaling,Road,FULL,,,,,,,log10(population),log10(road),SCL-BPA2-FULL-R028,28.0,start,3.474355855226014,1.8010294534192124,0.7698782824487369,,,
curve_endpoint,Urban Scaling,Road,FULL,,,,,,,log10(population),log10(road),SCL-BPA2-FULL-R028,28.0,end,7.817300674258532,5.144568351465607,0.7698782824487369,,,
curve_endpoint,Urban Scaling,Road,FULL,,,,,,,log10(population),log10(road),SCL-BPA2-FULL-R029,29.0,start,3.474355855226014,1.306151212614217,0.961571636217181,,,
curve_endpoint,Urban Scaling,Road,FULL,,,,,,,log10(population),log10(road),SCL-BPA2-FULL-R029,29.0,end,7.817300674258532,5.482203768252244,0.961571636217181,,,
curve_endpoint,Urban Scaling,Road,FULL,,,,,,,log10(population),log10(road),SCL-BPA2-FULL-R030,30.0,start,3.474355855226014,2.356625741401751,0.638213742696227,,,
curve_endpoint,Urban Scaling,Road,FULL,,,,,,,log10(population),log10(road),SCL-BPA2-FULL-R030,30.0,end,7.817300674258532,5.128352808679682,0.638213742696227,,,
curve_endpoint,Urban Scaling,Road,FULL,,,,,,,log10(population),log10(road),SCL-BPA2-FULL-R031,31.0,start,3.474355855226014,1.0274144273363635,1.0465737564650144,,,
curve_endpoint,Urban Scaling,Road,FULL,,,,,,,log10(population),log10(road),SCL-BPA2-FULL-R031,31.0,end,7.817300674258532,5.572626500711497,1.0465737564650144,,,
curve_endpoint,Urban Scaling,Road,FULL,,,,,,,log10(population),log10(road),SCL-BPA2-FULL-R032,32.0,start,3.474355855226014,1.9936662052362408,0.7848307311602758,,,
curve_endpoint,Urban Scaling,Road,FULL,,,,,,,log10(population),log10(road),SCL-BPA2-FULL-R032,32.0,end,7.817300674258532,5.402142762946264,0.7848307311602758,,,
curve_endpoint,Urban Scaling,Road,FULL,,,,,,,log10(population),log10(road),SCL-BPA2-FULL-R033,33.0,start,3.474355855226014,1.299943315994484,0.9618593087798688,,,
curve_endpoint,Urban Scaling,Road,FULL,,,,,,,log10(population),log10(road),SCL-BPA2-FULL-R033,33.0,end,7.817300674258532,5.477245217698213,0.9618593087798688,,,
curve_endpoint,Urban Scaling,Road,FULL,,,,,,,log10(population),log10(road),SCL-BPA2-FULL-R034,34.0,start,3.474355855226014,1.560809550206414,0.8444262764038775,,,
curve_endpoint,Urban Scaling,Road,FULL,,,,,,,log10(population),log10(road),SCL-BPA2-FULL-R034,34.0,end,7.817300674258532,5.228106272369555,0.8444262764038775,,,
curve_endpoint,Urban Scaling,Road,FULL,,,,,,,log10(population),log10(road),SCL-BPA2-FULL-R035,35.0,start,3.474355855226014,1.936852433812529,0.7845105350857917,,,
curve_endpoint,Urban Scaling,Road,FULL,,,,,,,log10(population),log10(road),SCL-BPA2-FULL-R035,35.0,end,7.817300674258532,5.343938397639796,0.7845105350857917,,,
curve_endpoint,Urban Scaling,Road,FULL,,,,,,,log10(population),log10(road),SCL-BPA2-FULL-R036,36.0,start,3.474355855226014,1.2465168147983798,1.103217329236268,,,
curve_endpoint,Urban Scaling,Road,FULL,,,,,,,log10(population),log10(road),SCL-BPA2-FULL-R036,36.0,end,7.817300674258532,6.037728799071921,1.103217329236268,,,
curve_endpoint,Urban Scaling,Road,FULL,,,,,,,log10(population),log10(road),SCL-BPA2-FULL-R037,37.0,start,3.474355855226014,1.2610709229979173,0.9394499336893836,,,
curve_endpoint,Urban Scaling,Road,FULL,,,,,,,log10(population),log10(road),SCL-BPA2-FULL-R037,37.0,end,7.817300674258532,5.341050145254668,0.9394499336893836,,,
curve_endpoint,Urban Scaling,Road,FULL,,,,,,,log10(population),log10(road),SCL-BPA2-FULL-R038,38.0,start,3.474355855226014,3.048809897192101,0.6474346062359955,,,
curve_endpoint,Urban Scaling,Road,FULL,,,,,,,log10(population),log10(road),SCL-BPA2-FULL-R038,38.0,end,7.817300674258532,5.860582666007075,0.6474346062359955,,,
curve_endpoint,Urban Scaling,Road,FULL,,,,,,,log10(population),log10(road),SCL-BPA2-FULL-R039,39.0,start,3.474355855226014,1.6208790581181802,0.8562035988262773,,,
curve_endpoint,Urban Scaling,Road,FULL,,,,,,,log10(population),log10(road),SCL-BPA2-FULL-R039,39.0,end,7.817300674258532,5.339324041677757,0.8562035988262773,,,
curve_endpoint,Urban Scaling,Road,FULL,,,,,,,log10(population),log10(road),SCL-BPA2-FULL-R040,40.0,start,3.474355855226014,1.8200865794689813,0.852609952528595,,,
curve_endpoint,Urban Scaling,Road,FULL,,,,,,,log10(population),log10(road),SCL-BPA2-FULL-R040,40.0,end,7.817300674258532,5.522924555458604,0.852609952528595,,,
curve_endpoint,Urban Scaling,Road,FULL,,,,,,,log10(population),log10(road),SCL-BPA2-FULL-R041,41.0,start,3.474355855226014,1.3939343238731383,0.941676662577958,,,
curve_endpoint,Urban Scaling,Road,FULL,,,,,,,log10(population),log10(road),SCL-BPA2-FULL-R041,41.0,end,7.817300674258532,5.483584106819913,0.941676662577958,,,
curve_endpoint,Urban Scaling,Road,FULL,,,,,,,log10(population),log10(road),SCL-BPA2-FULL-R042,42.0,start,3.474355855226014,1.2672976534123328,0.9821381428929818,,,
curve_endpoint,Urban Scaling,Road,FULL,,,,,,,log10(population),log10(road),SCL-BPA2-FULL-R042,42.0,end,7.817300674258532,5.532669412663627,0.9821381428929818,,,
curve_endpoint,Urban Scaling,Road,FULL,,,,,,,log10(population),log10(road),SCL-BPA2-FULL-R044,44.0,start,3.474355855226014,1.9675256270481671,0.6965386205060766,,,
curve_endpoint,Urban Scaling,Road,FULL,,,,,,,log10(population),log10(road),SCL-BPA2-FULL-R044,44.0,end,7.817300674258532,4.992554420231091,0.6965386205060766,,,
curve_endpoint,Urban Scaling,Road,FULL,,,,,,,log10(population),log10(road),SCL-BPA2-FULL-R045,45.0,start,3.474355855226014,2.241612413299163,0.739728392651905,,,
curve_endpoint,Urban Scaling,Road,FULL,,,,,,,log10(population),log10(road),SCL-BPA2-FULL-R045,45.0,end,7.817300674258532,5.454212003658006,0.739728392651905,,,
curve_endpoint,Urban Scaling,Road,FULL,,,,,,,log10(population),log10(road),SCL-BPA2-FULL-R046,46.0,start,3.474355855226014,2.1118152976216127,0.731356723850938,,,
curve_endpoint,Urban Scaling,Road,FULL,,,,,,,log10(population),log10(road),SCL-BPA2-FULL-R046,46.0,end,7.817300674258532,5.28805719233464,0.731356723850938,,,
curve_endpoint,Urban Scaling,Road,FULL,,,,,,,log10(population),log10(road),SCL-BPA2-FULL-R047,47.0,start,3.474355855226014,1.715957015986282,0.8761449074552637,,,
curve_endpoint,Urban Scaling,Road,FULL,,,,,,,log10(population),log10(road),SCL-BPA2-FULL-R047,47.0,end,7.817300674258532,5.521006002540845,0.8761449074552637,,,
curve_endpoint,Urban Scaling,Road,FULL,,,,,,,log10(population),log10(road),SCL-BPA2-FULL-R048,48.0,start,3.474355855226014,0.9804401586485902,1.0253851615321803,,,
curve_endpoint,Urban Scaling,Road,FULL,,,,,,,log10(population),log10(road),SCL-BPA2-FULL-R048,48.0,end,7.817300674258532,5.433631333437593,1.0253851615321803,,,
curve_endpoint,Urban Scaling,Road,FULL,,,,,,,log10(population),log10(road),SCL-BPA2-FULL-R049,49.0,start,3.474355855226014,1.939125999347053,0.7908621165368345,,,
curve_endpoint,Urban Scaling,Road,FULL,,,,,,,log10(population),log10(road),SCL-BPA2-FULL-R049,49.0,end,7.817300674258532,5.3737965309297895,0.7908621165368345,,,
curve_endpoint,Urban Scaling,Road,FULL,,,,,,,log10(population),log10(road),SCL-BPA2-FULL-R050,50.0,start,3.474355855226014,1.9283455721546112,0.8847729575819587,,,
curve_endpoint,Urban Scaling,Road,FULL,,,,,,,log10(population),log10(road),SCL-BPA2-FULL-R050,50.0,end,7.817300674258532,5.770865704305256,0.8847729575819587,,,
curve_endpoint,Urban Scaling,Road,FULL,,,,,,,log10(population),log10(road),SCL-BPA2-FULL-R051,51.0,start,3.474355855226014,1.7227588118200161,1.0974974523037782,,,
curve_endpoint,Urban Scaling,Road,FULL,,,,,,,log10(population),log10(road),SCL-BPA2-FULL-R051,51.0,end,7.817300674258532,6.489129686204096,1.0974974523037782,,,
curve_endpoint,Urban Scaling,Road,FULL,,,,,,,log10(population),log10(road),SCL-BPA2-FULL-R052,52.0,start,3.474355855226014,1.1906213736859197,1.0433193882303349,,,
curve_endpoint,Urban Scaling,Road,FULL,,,,,,,log10(population),log10(road),SCL-BPA2-FULL-R052,52.0,end,7.817300674258532,5.7216999053970286,1.0433193882303349,,,
curve_endpoint,Urban Scaling,Road,FULL,,,,,,,log10(population),log10(road),SCL-BPA2-FULL-R053,53.0,start,3.474355855226014,1.6578159877371756,0.8525071488747962,,,
curve_endpoint,Urban Scaling,Road,FULL,,,,,,,log10(population),log10(road),SCL-BPA2-FULL-R053,53.0,end,7.817300674258532,5.360207493131155,0.8525071488747962,,,
curve_endpoint,Urban Scaling,Road,FULL,,,,,,,log10(population),log10(road),SCL-BPA2-FULL-R054,54.0,start,3.474355855226014,2.24386479439667,0.7160641612324514,,,
curve_endpoint,Urban Scaling,Road,FULL,,,,,,,log10(population),log10(road),SCL-BPA2-FULL-R054,54.0,end,7.817300674258532,5.353691933516011,0.7160641612324514,,,
curve_endpoint,Urban Scaling,Road,FULL,,,,,,,log10(population),log10(road),SCL-BPA2-FULL-R055,55.0,start,3.474355855226014,2.416231719209097,0.7797107676389172,,,
curve_endpoint,Urban Scaling,Road,FULL,,,,,,,log10(population),log10(road),SCL-BPA2-FULL-R055,55.0,end,7.817300674258532,5.8024725578704,0.7797107676389172,,,
curve_endpoint,Urban Scaling,Road,FULL,,,,,,,log10(population),log10(road),SCL-BPA2-FULL-R056,56.0,start,3.474355855226014,1.8364539481042874,0.9247475747709536,,,
curve_endpoint,Urban Scaling,Road,FULL,,,,,,,log10(population),log10(road),SCL-BPA2-FULL-R056,56.0,end,7.817300674258532,5.8525816368686865,0.9247475747709536,,,
curve_endpoint,Urban Scaling,Road,FULL,,,,,,,log10(population),log10(road),SCL-BPA2-FULL-R057,57.0,start,3.474355855226014,1.9002988297772778,0.8866181099039693,,,
curve_endpoint,Urban Scaling,Road,FULL,,,,,,,log10(population),log10(road),SCL-BPA2-FULL-R057,57.0,end,7.817300674258532,5.750832356645124,0.8866181099039693,,,
curve_endpoint,Urban Scaling,Road,FULL,,,,,,,log10(population),log10(road),SCL-BPA2-FULL-R058,58.0,start,3.474355855226014,2.022631688872406,0.787938837731554,,,
curve_endpoint,Urban Scaling,Road,FULL,,,,,,,log10(population),log10(road),SCL-BPA2-FULL-R058,58.0,end,7.817300674258532,5.444606581913162,0.787938837731554,,,
curve_endpoint,Urban Scaling,Road,FULL,,,,,,,log10(population),log10(road),SCL-BPA2-FULL-R059,59.0,start,3.474355855226014,2.499079088297525,0.7412469832755727,,,
curve_endpoint,Urban Scaling,Road,FULL,,,,,,,log10(population),log10(road),SCL-BPA2-FULL-R059,59.0,end,7.817300674258532,5.718273833937656,0.7412469832755727,,,
curve_endpoint,Urban Scaling,Road,FULL,,,,,,,log10(population),log10(road),SCL-BPA2-FULL-R060,60.0,start,3.474355855226014,2.5230764830697647,0.840496242030677,,,
curve_endpoint,Urban Scaling,Road,FULL,,,,,,,log10(population),log10(road),SCL-BPA2-FULL-R060,60.0,end,7.817300674258532,6.173305282813195,0.840496242030677,,,
curve_endpoint,Urban Scaling,Road,FULL,,,,,,,log10(population),log10(road),SCL-BPA2-FULL-R061,61.0,start,3.474355855226014,2.7917068343037807,0.6050079167819595,,,
curve_endpoint,Urban Scaling,Road,FULL,,,,,,,log10(population),log10(road),SCL-BPA2-FULL-R061,61.0,end,7.817300674258532,5.419222831965649,0.6050079167819595,,,
curve_endpoint,Urban Scaling,Road,FULL,,,,,,,log10(population),log10(road),SCL-BPA2-FULL-R062,62.0,start,3.474355855226014,2.3227277456202358,0.6134576472371724,,,
curve_endpoint,Urban Scaling,Road,FULL,,,,,,,log10(population),log10(road),SCL-BPA2-FULL-R062,62.0,end,7.817300674258532,4.986940456384792,0.6134576472371724,,,
curve_endpoint,Urban Scaling,Road,FULL,,,,,,,log10(population),log10(road),SCL-BPA2-FULL-R063,63.0,start,3.474355855226014,2.172664873543417,0.8452441906800866,,,
curve_endpoint,Urban Scaling,Road,FULL,,,,,,,log10(population),log10(road),SCL-BPA2-FULL-R063,63.0,end,7.817300674258532,5.843513752274832,0.8452441906800866,,,
curve_endpoint,Urban Scaling,Road,FULL,,,,,,,log10(population),log10(road),SCL-BPA2-FULL-R064,64.0,start,3.474355855226014,1.254813395296221,1.0203518223589094,,,
curve_endpoint,Urban Scaling,Road,FULL,,,,,,,log10(population),log10(road),SCL-BPA2-FULL-R064,64.0,end,7.817300674258532,5.686145055800234,1.0203518223589094,,,
curve_endpoint,Urban Scaling,Road,FULL,,,,,,,log10(population),log10(road),SCL-BPA2-FULL-R065,65.0,start,3.474355855226014,1.978920742379422,1.0224233144463992,,,
curve_endpoint,Urban Scaling,Road,FULL,,,,,,,log10(population),log10(road),SCL-BPA2-FULL-R065,65.0,end,7.817300674258532,6.419248778712467,1.0224233144463992,,,
curve_endpoint,Urban Scaling,Road,FULL,,,,,,,log10(population),log10(road),SCL-BPA2-FULL-R066,66.0,start,3.474355855226014,2.080180627172115,0.7216122035585084,,,
curve_endpoint,Urban Scaling,Road,FULL,,,,,,,log10(population),log10(road),SCL-BPA2-FULL-R066,66.0,end,7.817300674258532,5.2141026079671775,0.7216122035585084,,,
curve_endpoint,Urban Scaling,Road,FULL,,,,,,,log10(population),log10(road),SCL-BPA2-FULL-R067,67.0,start,3.474355855226014,1.7880044407636955,1.000048698648747,,,
curve_endpoint,Urban Scaling,Road,FULL,,,,,,,log10(population),log10(road),SCL-BPA2-FULL-R067,67.0,end,7.817300674258532,6.131160755340483,1.000048698648747,,,
curve_endpoint,Urban Scaling,Road,FULL,,,,,,,log10(population),log10(road),SCL-BPA2-FULL-R068,68.0,start,3.474355855226014,-0.08039275639487617,1.2847894511325335,,,
curve_endpoint,Urban Scaling,Road,FULL,,,,,,,log10(population),log10(road),SCL-BPA2-FULL-R068,68.0,end,7.817300674258532,5.499376933948793,1.2847894511325335,,,
curve_endpoint,Urban Scaling,Road,FULL,,,,,,,log10(population),log10(road),SCL-BPA2-FULL-R069,69.0,start,3.474355855226014,2.50753885113519,0.8257457491021558,,,
curve_endpoint,Urban Scaling,Road,FULL,,,,,,,log10(population),log10(road),SCL-BPA2-FULL-R069,69.0,end,7.817300674258532,6.093707074036523,0.8257457491021558,,,
curve_endpoint,Urban Scaling,Road,FULL,,,,,,,log10(population),log10(road),SCL-BPA2-FULL-R070,70.0,start,3.474355855226014,1.465085394403035,0.9093575404591278,,,
curve_endpoint,Urban Scaling,Road,FULL,,,,,,,log10(population),log10(road),SCL-BPA2-FULL-R070,70.0,end,7.817300674258532,5.414375013388156,0.9093575404591278,,,
curve_endpoint,Urban Scaling,Road,FULL,,,,,,,log10(population),log10(road),SCL-BPA2-FULL-R071,71.0,start,3.474355855226014,2.6732136873922934,0.589400530608347,,,
curve_endpoint,Urban Scaling,Road,FULL,,,,,,,log10(population),log10(road),SCL-BPA2-FULL-R071,71.0,end,7.817300674258532,5.23294766813283,0.589400530608347,,,
curve_endpoint,Urban Scaling,Road,FULL,,,,,,,log10(population),log10(road),SCL-BPA2-FULL-R072,72.0,start,3.474355855226014,1.6657260195568626,0.7834959941834736,,,
curve_endpoint,Urban Scaling,Road,FULL,,,,,,,log10(population),log10(road),SCL-BPA2-FULL-R072,72.0,end,7.817300674258532,5.068405888228711,0.7834959941834736,,,
curve_endpoint,Urban Scaling,Road,FULL,,,,,,,log10(population),log10(road),SCL-BPA2-FULL-R073,73.0,start,3.474355855226014,2.2109268357062413,0.7525991943233471,,,
curve_endpoint,Urban Scaling,Road,FULL,,,,,,,log10(population),log10(road),SCL-BPA2-FULL-R073,73.0,end,7.817300674258532,5.479423607500869,0.7525991943233471,,,
curve_endpoint,Urban Scaling,Road,FULL,,,,,,,log10(population),log10(road),SCL-BPA2-FULL-R074,74.0,start,3.474355855226014,2.7615874074680926,0.6120789238000087,,,
curve_endpoint,Urban Scaling,Road,FULL,,,,,,,log10(population),log10(road),SCL-BPA2-FULL-R074,74.0,end,7.817300674258532,5.419812398424339,0.6120789238000087,,,
curve_endpoint,Urban Scaling,Road,FULL,,,,,,,log10(population),log10(road),SCL-BPA2-FULL-R075,75.0,start,3.474355855226014,1.3150967230020283,0.9024832499926846,,,
curve_endpoint,Urban Scaling,Road,FULL,,,,,,,log10(population),log10(road),SCL-BPA2-FULL-R075,75.0,end,7.817300674258532,5.234531677821387,0.9024832499926846,,,
curve_endpoint,Urban Scaling,Road,FULL,,,,,,,log10(population),log10(road),SCL-BPA2-FULL-R076,76.0,start,3.474355855226014,1.5259900038946834,1.043275589580078,,,
curve_endpoint,Urban Scaling,Road,FULL,,,,,,,log10(population),log10(road),SCL-BPA2-FULL-R076,76.0,end,7.817300674258532,6.056878320484579,1.043275589580078,,,
curve_endpoint,Urban Scaling,Road,FULL,,,,,,,log10(population),log10(road),SCL-BPA2-FULL-R077,77.0,start,3.474355855226014,1.4281849448571542,0.9432530928360644,,,
curve_endpoint,Urban Scaling,Road,FULL,,,,,,,log10(population),log10(road),SCL-BPA2-FULL-R077,77.0,end,7.817300674258532,5.524681077425938,0.9432530928360644,,,
curve_endpoint,Urban Scaling,Road,FULL,,,,,,,log10(population),log10(road),SCL-BPA2-FULL-R078,78.0,start,3.474355855226014,2.1425504747833495,0.80545029792742,,,
curve_endpoint,Urban Scaling,Road,FULL,,,,,,,log10(population),log10(road),SCL-BPA2-FULL-R078,78.0,end,7.817300674258532,5.6405766731554365,0.80545029792742,,,
curve_endpoint,Urban Scaling,Road,FULL,,,,,,,log10(population),log10(road),SCL-BPA2-FULL-R079,79.0,start,3.474355855226014,1.7455256094372842,0.8068483151861648,,,
curve_endpoint,Urban Scaling,Road,FULL,,,,,,,log10(population),log10(road),SCL-BPA2-FULL-R079,79.0,end,7.817300674258532,5.249623319620154,0.8068483151861648,,,
curve_endpoint,Urban Scaling,Road,FULL,,,,,,,log10(population),log10(road),SCL-BPA2-FULL-R080,80.0,start,3.474355855226014,2.0934847015686033,0.7340922126488245,,,
curve_endpoint,Urban Scaling,Road,FULL,,,,,,,log10(population),log10(road),SCL-BPA2-FULL-R080,80.0,end,7.817300674258532,5.2816066731839335,0.7340922126488245,,,
curve_endpoint,Urban Scaling,Road,FULL,,,,,,,log10(population),log10(road),SCL-BPA2-FULL-R081,81.0,start,3.474355855226014,2.6538204057506847,0.7569511336482927,,,
curve_endpoint,Urban Scaling,Road,FULL,,,,,,,log10(population),log10(road),SCL-BPA2-FULL-R081,81.0,end,7.817300674258532,5.941217409889329,0.7569511336482927,,,
curve_endpoint,Urban Scaling,Road,FULL,,,,,,,log10(population),log10(road),SCL-BPA2-FULL-R082,82.0,start,3.474355855226014,2.230917822097549,0.6911290743727049,,,
curve_endpoint,Urban Scaling,Road,FULL,,,,,,,log10(population),log10(road),SCL-BPA2-FULL-R082,82.0,end,7.817300674258532,5.2324532549272265,0.6911290743727049,,,
curve_endpoint,Urban Scaling,Road,FULL,,,,,,,log10(population),log10(road),SCL-BPA2-FULL-R083,83.0,start,3.474355855226014,2.0273376442128983,0.9707627889462866,,,
curve_endpoint,Urban Scaling,Road,FULL,,,,,,,log10(population),log10(road),SCL-BPA2-FULL-R083,83.0,end,7.817300674258532,6.243306868976732,0.9707627889462866,,,
curve_endpoint,Urban Scaling,Road,FULL,,,,,,,log10(population),log10(road),SCL-BPA2-FULL-R084,84.0,start,3.474355855226014,1.9848486221350135,0.7118733486726125,,,
curve_endpoint,Urban Scaling,Road,FULL,,,,,,,log10(population),log10(road),SCL-BPA2-FULL-R084,84.0,end,7.817300674258532,5.076475293560065,0.7118733486726125,,,
curve_endpoint,Urban Scaling,Road,FULL,,,,,,,log10(population),log10(road),SCL-BPA2-FULL-R085,85.0,start,3.474355855226014,1.669499249433846,0.8050458846656499,,,
curve_endpoint,Urban Scaling,Road,FULL,,,,,,,log10(population),log10(road),SCL-BPA2-FULL-R085,85.0,end,7.817300674258532,5.16576910332598,0.8050458846656499,,,
curve_endpoint,Urban Scaling,Road,FULL,,,,,,,log10(population),log10(road),SCL-BPA2-FULL-R086,86.0,start,3.474355855226014,1.1846818126824146,1.0179419576035744,,,
curve_endpoint,Urban Scaling,Road,FULL,,,,,,,log10(population),log10(road),SCL-BPA2-FULL-R086,86.0,end,7.817300674258532,5.605547563532676,1.0179419576035744,,,
curve_endpoint,Urban Scaling,Road,FULL,,,,,,,log10(population),log10(road),SCL-BPA2-FULL-R087,87.0,start,3.474355855226014,2.0322854214595445,0.9889644756312894,,,
curve_endpoint,Urban Scaling,Road,FULL,,,,,,,log10(population),log10(road),SCL-BPA2-FULL-R087,87.0,end,7.817300674258532,6.327303567109665,0.9889644756312894,,,
curve_endpoint,Urban Scaling,Road,FULL,,,,,,,log10(population),log10(road),SCL-BPA2-FULL-R088,88.0,start,3.474355855226014,2.1846789152480217,0.7097325513021625,,,
curve_endpoint,Urban Scaling,Road,FULL,,,,,,,log10(population),log10(road),SCL-BPA2-FULL-R088,88.0,end,7.817300674258532,5.267008221824479,0.7097325513021625,,,
curve_endpoint,Urban Scaling,Road,FULL,,,,,,,log10(population),log10(road),SCL-BPA2-FULL-R089,89.0,start,3.474355855226014,2.0899050874769576,0.7859665238212299,,,
curve_endpoint,Urban Scaling,Road,FULL,,,,,,,log10(population),log10(road),SCL-BPA2-FULL-R089,89.0,end,7.817300674258532,5.503314330039366,0.7859665238212299,,,
curve_endpoint,Urban Scaling,Road,FULL,,,,,,,log10(population),log10(road),SCL-BPA2-FULL-R090,90.0,start,3.474355855226014,2.8335427850643433,0.6859423412011671,,,
curve_endpoint,Urban Scaling,Road,FULL,,,,,,,log10(population),log10(road),SCL-BPA2-FULL-R090,90.0,end,7.817300674258532,5.812552521938989,0.6859423412011671,,,
