baseline_id,image_name,perception_type,score_run_id,score
13,add_a_path,safe,7,7
13,add_a_path,lively,7,8
13,add_a_path,beautiful,7,7
13,add_a_path,wealthy,7,7
13,add_a_path,depressing,7,3
13,add_a_path,boring,7,4
13,add_a_path,safe,8,7
13,add_a_path,lively,8,8
13,add_a_path,beautiful,8,7
13,add_a_path,wealthy,8,7
13,add_a_path,depressing,8,3
13,add_a_path,boring,8,4
13,add_a_path,safe,9,7.5
13,add_a_path,lively,9,8.5
13,add_a_path,beautiful,9,7
13,add_a_path,wealthy,9,7
13,add_a_path,depressing,9,3
13,add_a_path,boring,9,3.5
13,add_a_path,safe,10,7
13,add_a_path,lively,10,8
13,add_a_path,beautiful,10,7
13,add_a_path,wealthy,10,7
13,add_a_path,depressing,10,3
13,add_a_path,boring,10,4
13,add_a_pole,safe,1,7
13,add_a_pole,lively,1,8
13,add_a_pole,beautiful,1,7
13,add_a_pole,wealthy,1,7
13,add_a_pole,depressing,1,3
13,add_a_pole,boring,1,4
13,add_a_pole,safe,2,8
13,add_a_pole,lively,2,9
13,add_a_pole,beautiful,2,7
13,add_a_pole,wealthy,2,8
13,add_a_pole,depressing,2,3
13,add_a_pole,boring,2,3
13,add_a_pole,safe,3,7
13,add_a_pole,lively,3,8
13,add_a_pole,beautiful,3,7
13,add_a_pole,wealthy,3,7
13,add_a_pole,depressing,3,3
13,add_a_pole,boring,3,4
13,add_a_pole,safe,4,7
13,add_a_pole,lively,4,8
13,add_a_pole,beautiful,4,7
13,add_a_pole,wealthy,4,7
13,add_a_pole,depressing,4,3
13,add_a_pole,boring,4,4
13,add_a_pole,safe,5,7
13,add_a_pole,lively,5,8
13,add_a_pole,beautiful,5,7
13,add_a_pole,wealthy,5,7
13,add_a_pole,depressing,5,3
13,add_a_pole,boring,5,4
13,add_a_pole,safe,6,8
13,add_a_pole,lively,6,9
13,add_a_pole,beautiful,6,7
13,add_a_pole,wealthy,6,8
13,add_a_pole,depressing,6,3
13,add_a_pole,boring,6,4
13,add_a_pole,safe,7,7
13,add_a_pole,lively,7,8
13,add_a_pole,beautiful,7,7
13,add_a_pole,wealthy,7,7
13,add_a_pole,depressing,7,3
13,add_a_pole,boring,7,4
13,add_a_pole,safe,8,7
13,add_a_pole,lively,8,8
13,add_a_pole,beautiful,8,7
13,add_a_pole,wealthy,8,7
13,add_a_pole,depressing,8,3
13,add_a_pole,boring,8,4
13,add_a_pole,safe,9,7
13,add_a_pole,lively,9,8
13,add_a_pole,beautiful,9,7
13,add_a_pole,wealthy,9,7
13,add_a_pole,depressing,9,3
13,add_a_pole,boring,9,4
13,add_a_pole,safe,10,7
13,add_a_pole,lively,10,8
13,add_a_pole,beautiful,10,7
13,add_a_pole,wealthy,10,7
13,add_a_pole,depressing,10,3
13,add_a_pole,boring,10,4
13,add_a_road,safe,1,7
13,add_a_road,lively,1,8
13,add_a_road,beautiful,1,7
13,add_a_road,wealthy,1,7
13,add_a_road,depressing,1,3
13,add_a_road,boring,1,4
13,add_a_road,safe,2,7.5
13,add_a_road,lively,2,8
13,add_a_road,beautiful,2,7
13,add_a_road,wealthy,2,7
13,add_a_road,depressing,2,3
13,add_a_road,boring,2,4
13,add_a_road,safe,3,7.5
13,add_a_road,lively,3,8
13,add_a_road,beautiful,3,7
13,add_a_road,wealthy,3,7
13,add_a_road,depressing,3,3
13,add_a_road,boring,3,4
13,add_a_road,safe,4,7
13,add_a_road,lively,4,8
13,add_a_road,beautiful,4,7
13,add_a_road,wealthy,4,7
13,add_a_road,depressing,4,3
13,add_a_road,boring,4,4
13,add_a_road,safe,5,7
13,add_a_road,lively,5,8
13,add_a_road,beautiful,5,7
13,add_a_road,wealthy,5,7
13,add_a_road,depressing,5,3
13,add_a_road,boring,5,4
13,add_a_road,safe,6,7
13,add_a_road,lively,6,8
13,add_a_road,beautiful,6,7
13,add_a_road,wealthy,6,7
13,add_a_road,depressing,6,3
13,add_a_road,boring,6,4
13,add_a_road,safe,7,7
13,add_a_road,lively,7,8
13,add_a_road,beautiful,7,7
13,add_a_road,wealthy,7,7
13,add_a_road,depressing,7,3
13,add_a_road,boring,7,4
13,add_a_road,safe,8,7
13,add_a_road,lively,8,8
13,add_a_road,beautiful,8,7
13,add_a_road,wealthy,8,7
13,add_a_road,depressing,8,3
13,add_a_road,boring,8,4
13,add_a_road,safe,9,7
13,add_a_road,lively,9,8
13,add_a_road,beautiful,9,7
13,add_a_road,wealthy,9,7
13,add_a_road,depressing,9,3
13,add_a_road,boring,9,3
13,add_a_road,safe,10,7
13,add_a_road,lively,10,8
13,add_a_road,beautiful,10,7
13,add_a_road,wealthy,10,7
13,add_a_road,depressing,10,3
13,add_a_road,boring,10,4
13,add_a_signboard,safe,1,8
13,add_a_signboard,lively,1,8
13,add_a_signboard,beautiful,1,7
13,add_a_signboard,wealthy,1,7
13,add_a_signboard,depressing,1,3
13,add_a_signboard,boring,1,3
13,add_a_signboard,safe,2,7.5
13,add_a_signboard,lively,2,8
13,add_a_signboard,beautiful,2,7
13,add_a_signboard,wealthy,2,7
13,add_a_signboard,depressing,2,3
13,add_a_signboard,boring,2,4
13,add_a_signboard,safe,3,7
13,add_a_signboard,lively,3,8
13,add_a_signboard,beautiful,3,7
13,add_a_signboard,wealthy,3,8
13,add_a_signboard,depressing,3,3
13,add_a_signboard,boring,3,4
13,add_a_signboard,safe,4,7
13,add_a_signboard,lively,4,8
13,add_a_signboard,beautiful,4,7
13,add_a_signboard,wealthy,4,7
13,add_a_signboard,depressing,4,3
13,add_a_signboard,boring,4,4
13,add_a_signboard,safe,5,7
13,add_a_signboard,lively,5,8
13,add_a_signboard,beautiful,5,7
13,add_a_signboard,wealthy,5,7
13,add_a_signboard,depressing,5,3
13,add_a_signboard,boring,5,4
13,add_a_signboard,safe,6,7
13,add_a_signboard,lively,6,8
13,add_a_signboard,beautiful,6,7
13,add_a_signboard,wealthy,6,7
13,add_a_signboard,depressing,6,3
13,add_a_signboard,boring,6,4
13,add_a_signboard,safe,7,7
13,add_a_signboard,lively,7,8
13,add_a_signboard,beautiful,7,7
13,add_a_signboard,wealthy,7,7
13,add_a_signboard,depressing,7,3
13,add_a_signboard,boring,7,4
13,add_a_signboard,safe,8,7
13,add_a_signboard,lively,8,8
13,add_a_signboard,beautiful,8,7
13,add_a_signboard,wealthy,8,7
13,add_a_signboard,depressing,8,3
13,add_a_signboard,boring,8,4
13,add_a_signboard,safe,9,7
13,add_a_signboard,lively,9,8
13,add_a_signboard,beautiful,9,7
13,add_a_signboard,wealthy,9,7
13,add_a_signboard,depressing,9,3
13,add_a_signboard,boring,9,4
13,add_a_signboard,safe,10,7
13,add_a_signboard,lively,10,8
13,add_a_signboard,beautiful,10,7
13,add_a_signboard,wealthy,10,7
13,add_a_signboard,depressing,10,3
13,add_a_signboard,boring,10,4
13,add_a_sidewalk,safe,1,7
13,add_a_sidewalk,lively,1,8
13,add_a_sidewalk,beautiful,1,7
13,add_a_sidewalk,wealthy,1,7
13,add_a_sidewalk,depressing,1,3
13,add_a_sidewalk,boring,1,4
13,add_a_sidewalk,safe,2,7
13,add_a_sidewalk,lively,2,8
13,add_a_sidewalk,beautiful,2,7
13,add_a_sidewalk,wealthy,2,7
13,add_a_sidewalk,depressing,2,3
13,add_a_sidewalk,boring,2,4
13,add_a_sidewalk,safe,3,7
13,add_a_sidewalk,lively,3,8
13,add_a_sidewalk,beautiful,3,7
13,add_a_sidewalk,wealthy,3,7
13,add_a_sidewalk,depressing,3,3
13,add_a_sidewalk,boring,3,4
13,add_a_sidewalk,safe,4,8
13,add_a_sidewalk,lively,4,8
13,add_a_sidewalk,beautiful,4,7
13,add_a_sidewalk,wealthy,4,7
13,add_a_sidewalk,depressing,4,3
13,add_a_sidewalk,boring,4,4
13,add_a_sidewalk,safe,5,7
13,add_a_sidewalk,lively,5,8
13,add_a_sidewalk,beautiful,5,7
13,add_a_sidewalk,wealthy,5,7
13,add_a_sidewalk,depressing,5,3
13,add_a_sidewalk,boring,5,4
13,add_a_sidewalk,safe,6,7
13,add_a_sidewalk,lively,6,8
13,add_a_sidewalk,beautiful,6,7
13,add_a_sidewalk,wealthy,6,8
13,add_a_sidewalk,depressing,6,3
13,add_a_sidewalk,boring,6,4
13,add_a_sidewalk,safe,7,7
13,add_a_sidewalk,lively,7,8
13,add_a_sidewalk,beautiful,7,7
13,add_a_sidewalk,wealthy,7,7
13,add_a_sidewalk,depressing,7,3
13,add_a_sidewalk,boring,7,4
13,add_a_sidewalk,safe,8,7
13,add_a_sidewalk,lively,8,8
13,add_a_sidewalk,beautiful,8,7
13,add_a_sidewalk,wealthy,8,7
13,add_a_sidewalk,depressing,8,3
13,add_a_sidewalk,boring,8,4
13,add_a_sidewalk,safe,9,7
13,add_a_sidewalk,lively,9,8
13,add_a_sidewalk,beautiful,9,7
13,add_a_sidewalk,wealthy,9,7
13,add_a_sidewalk,depressing,9,3
13,add_a_sidewalk,boring,9,4
13,add_a_sidewalk,safe,10,7
13,add_a_sidewalk,lively,10,8
13,add_a_sidewalk,beautiful,10,7.5
13,add_a_sidewalk,wealthy,10,7
13,add_a_sidewalk,depressing,10,3
13,add_a_sidewalk,boring,10,4
13,add_a_tree,safe,1,7
13,add_a_tree,lively,1,8
13,add_a_tree,beautiful,1,7
13,add_a_tree,wealthy,1,7
13,add_a_tree,depressing,1,3
13,add_a_tree,boring,1,4
13,add_a_tree,safe,2,7
13,add_a_tree,lively,2,8
13,add_a_tree,beautiful,2,7
13,add_a_tree,wealthy,2,7
13,add_a_tree,depressing,2,3
13,add_a_tree,boring,2,4
13,add_a_tree,safe,3,7
13,add_a_tree,lively,3,8
13,add_a_tree,beautiful,3,7
13,add_a_tree,wealthy,3,7
13,add_a_tree,depressing,3,3
13,add_a_tree,boring,3,4
13,add_a_tree,safe,4,7
13,add_a_tree,lively,4,8
13,add_a_tree,beautiful,4,7
13,add_a_tree,wealthy,4,7
13,add_a_tree,depressing,4,3
13,add_a_tree,boring,4,4
13,add_a_tree,safe,5,7
13,add_a_tree,lively,5,8
13,add_a_tree,beautiful,5,7
13,add_a_tree,wealthy,5,7
13,add_a_tree,depressing,5,3
13,add_a_tree,boring,5,4
13,add_a_tree,safe,6,7
13,add_a_tree,lively,6,8
13,add_a_tree,beautiful,6,7
13,add_a_tree,wealthy,6,7
13,add_a_tree,depressing,6,4
13,add_a_tree,boring,6,5
13,add_a_tree,safe,7,7
13,add_a_tree,lively,7,8
13,add_a_tree,beautiful,7,7
13,add_a_tree,wealthy,7,7
13,add_a_tree,depressing,7,3
13,add_a_tree,boring,7,4
13,add_a_tree,safe,8,7
13,add_a_tree,lively,8,8
13,add_a_tree,beautiful,8,7
13,add_a_tree,wealthy,8,7
13,add_a_tree,depressing,8,3
13,add_a_tree,boring,8,4
13,add_a_tree,safe,9,7
13,add_a_tree,lively,9,8
13,add_a_tree,beautiful,9,7
13,add_a_tree,wealthy,9,7
13,add_a_tree,depressing,9,3
13,add_a_tree,boring,9,4
13,add_a_tree,safe,10,7
13,add_a_tree,lively,10,8
13,add_a_tree,beautiful,10,7
13,add_a_tree,wealthy,10,8
13,add_a_tree,depressing,10,3
13,add_a_tree,boring,10,4
13,add_a_truck,safe,1,7
13,add_a_truck,lively,1,8
13,add_a_truck,beautiful,1,7
13,add_a_truck,wealthy,1,7
13,add_a_truck,depressing,1,3
13,add_a_truck,boring,1,4
13,add_a_truck,safe,2,7
13,add_a_truck,lively,2,8
13,add_a_truck,beautiful,2,7
13,add_a_truck,wealthy,2,7
13,add_a_truck,depressing,2,3
13,add_a_truck,boring,2,4
13,add_a_truck,safe,3,7
13,add_a_truck,lively,3,8
13,add_a_truck,beautiful,3,7
13,add_a_truck,wealthy,3,7
13,add_a_truck,depressing,3,3
13,add_a_truck,boring,3,4
13,add_a_truck,safe,4,7
13,add_a_truck,lively,4,8
13,add_a_truck,beautiful,4,7
13,add_a_truck,wealthy,4,7
13,add_a_truck,depressing,4,3
13,add_a_truck,boring,4,4
13,add_a_truck,safe,5,7
13,add_a_truck,lively,5,8
13,add_a_truck,beautiful,5,7
13,add_a_truck,wealthy,5,7
13,add_a_truck,depressing,5,3
13,add_a_truck,boring,5,4
13,add_a_truck,safe,6,7
13,add_a_truck,lively,6,8
13,add_a_truck,beautiful,6,7
13,add_a_truck,wealthy,6,7
13,add_a_truck,depressing,6,3
13,add_a_truck,boring,6,4
13,add_a_truck,safe,7,7
13,add_a_truck,lively,7,8
13,add_a_truck,beautiful,7,7
13,add_a_truck,wealthy,7,8
13,add_a_truck,depressing,7,3
13,add_a_truck,boring,7,4
13,add_a_truck,safe,8,7
13,add_a_truck,lively,8,8
13,add_a_truck,beautiful,8,7
13,add_a_truck,wealthy,8,7
13,add_a_truck,depressing,8,3
13,add_a_truck,boring,8,4
13,add_a_truck,safe,9,7
13,add_a_truck,lively,9,8
13,add_a_truck,beautiful,9,7
13,add_a_truck,wealthy,9,7
13,add_a_truck,depressing,9,3
13,add_a_truck,boring,9,4
13,add_a_truck,safe,10,7
13,add_a_truck,lively,10,8
13,add_a_truck,beautiful,10,7
13,add_a_truck,wealthy,10,7
13,add_a_truck,depressing,10,3
13,add_a_truck,boring,10,4
13,add_a_wall,safe,1,7
13,add_a_wall,lively,1,8
13,add_a_wall,beautiful,1,7
13,add_a_wall,wealthy,1,7
13,add_a_wall,depressing,1,3
13,add_a_wall,boring,1,4
13,add_a_wall,safe,2,7
13,add_a_wall,lively,2,8
13,add_a_wall,beautiful,2,7
13,add_a_wall,wealthy,2,7
13,add_a_wall,depressing,2,3
13,add_a_wall,boring,2,4
13,add_a_wall,safe,3,7
13,add_a_wall,lively,3,8
13,add_a_wall,beautiful,3,7
13,add_a_wall,wealthy,3,7
13,add_a_wall,depressing,3,3
13,add_a_wall,boring,3,4
13,add_a_wall,safe,4,7
13,add_a_wall,lively,4,8
13,add_a_wall,beautiful,4,7
13,add_a_wall,wealthy,4,7
13,add_a_wall,depressing,4,3
13,add_a_wall,boring,4,4
13,add_a_wall,safe,5,7
13,add_a_wall,lively,5,8
13,add_a_wall,beautiful,5,7
13,add_a_wall,wealthy,5,7
13,add_a_wall,depressing,5,3
13,add_a_wall,boring,5,4
13,add_a_wall,safe,6,7
13,add_a_wall,lively,6,8
13,add_a_wall,beautiful,6,7
13,add_a_wall,wealthy,6,7
13,add_a_wall,depressing,6,3
13,add_a_wall,boring,6,4
13,add_a_wall,safe,7,6
13,add_a_wall,lively,7,7
13,add_a_wall,beautiful,7,7
13,add_a_wall,wealthy,7,6
13,add_a_wall,depressing,7,3
13,add_a_wall,boring,7,4
13,add_a_wall,safe,8,7
13,add_a_wall,lively,8,8
13,add_a_wall,beautiful,8,7
13,add_a_wall,wealthy,8,7
13,add_a_wall,depressing,8,3
13,add_a_wall,boring,8,4
13,add_a_wall,safe,9,7
13,add_a_wall,lively,9,8
13,add_a_wall,beautiful,9,7
13,add_a_wall,wealthy,9,6
13,add_a_wall,depressing,9,3
13,add_a_wall,boring,9,4
13,add_a_wall,safe,10,5
13,add_a_wall,lively,10,7
13,add_a_wall,beautiful,10,7
13,add_a_wall,wealthy,10,6
13,add_a_wall,depressing,10,4
13,add_a_wall,boring,10,5
13,add_a_body_of_water,safe,1,7
13,add_a_body_of_water,lively,1,8
13,add_a_body_of_water,beautiful,1,7
13,add_a_body_of_water,wealthy,1,7
13,add_a_body_of_water,depressing,1,3
13,add_a_body_of_water,boring,1,4
13,add_a_body_of_water,safe,2,7
13,add_a_body_of_water,lively,2,8
13,add_a_body_of_water,beautiful,2,7
13,add_a_body_of_water,wealthy,2,7
13,add_a_body_of_water,depressing,2,3
13,add_a_body_of_water,boring,2,4
13,add_a_body_of_water,safe,3,7
13,add_a_body_of_water,lively,3,8
13,add_a_body_of_water,beautiful,3,8
13,add_a_body_of_water,wealthy,3,7
13,add_a_body_of_water,depressing,3,3
13,add_a_body_of_water,boring,3,3
13,add_a_body_of_water,safe,4,7
13,add_a_body_of_water,lively,4,8
13,add_a_body_of_water,beautiful,4,8
13,add_a_body_of_water,wealthy,4,7
13,add_a_body_of_water,depressing,4,3
13,add_a_body_of_water,boring,4,4
13,add_a_body_of_water,safe,5,7
13,add_a_body_of_water,lively,5,8
13,add_a_body_of_water,beautiful,5,7
13,add_a_body_of_water,wealthy,5,8
13,add_a_body_of_water,depressing,5,3
13,add_a_body_of_water,boring,5,4
13,add_a_body_of_water,safe,6,7.5
13,add_a_body_of_water,lively,6,8.5
13,add_a_body_of_water,beautiful,6,8
13,add_a_body_of_water,wealthy,6,7
13,add_a_body_of_water,depressing,6,3
13,add_a_body_of_water,boring,6,4
13,add_a_body_of_water,safe,7,7
13,add_a_body_of_water,lively,7,8
13,add_a_body_of_water,beautiful,7,7
13,add_a_body_of_water,wealthy,7,7
13,add_a_body_of_water,depressing,7,3
13,add_a_body_of_water,boring,7,3
13,add_a_body_of_water,safe,8,7
13,add_a_body_of_water,lively,8,8
13,add_a_body_of_water,beautiful,8,7
13,add_a_body_of_water,wealthy,8,7
13,add_a_body_of_water,depressing,8,3
13,add_a_body_of_water,boring,8,4
13,add_a_body_of_water,safe,9,7
13,add_a_body_of_water,lively,9,8
13,add_a_body_of_water,beautiful,9,8
13,add_a_body_of_water,wealthy,9,7
13,add_a_body_of_water,depressing,9,3
13,add_a_body_of_water,boring,9,4
13,add_a_body_of_water,safe,10,7
13,add_a_body_of_water,lively,10,8
13,add_a_body_of_water,beautiful,10,7
13,add_a_body_of_water,wealthy,10,7
13,add_a_body_of_water,depressing,10,3
13,add_a_body_of_water,boring,10,3
13,add_the_amount_of_visible_sky,safe,1,7
13,add_the_amount_of_visible_sky,lively,1,8
13,add_the_amount_of_visible_sky,beautiful,1,7
13,add_the_amount_of_visible_sky,wealthy,1,8
13,add_the_amount_of_visible_sky,depressing,1,3
13,add_the_amount_of_visible_sky,boring,1,4
13,add_the_amount_of_visible_sky,safe,2,7
13,add_the_amount_of_visible_sky,lively,2,8
13,add_the_amount_of_visible_sky,beautiful,2,7.5
13,add_the_amount_of_visible_sky,wealthy,2,7
13,add_the_amount_of_visible_sky,depressing,2,3
13,add_the_amount_of_visible_sky,boring,2,3.5
13,add_the_amount_of_visible_sky,safe,3,7
13,add_the_amount_of_visible_sky,lively,3,8
13,add_the_amount_of_visible_sky,beautiful,3,7
13,add_the_amount_of_visible_sky,wealthy,3,7
13,add_the_amount_of_visible_sky,depressing,3,3
13,add_the_amount_of_visible_sky,boring,3,4
13,add_the_amount_of_visible_sky,safe,4,7
13,add_the_amount_of_visible_sky,lively,4,8
13,add_the_amount_of_visible_sky,beautiful,4,7
13,add_the_amount_of_visible_sky,wealthy,4,7
13,add_the_amount_of_visible_sky,depressing,4,4
13,add_the_amount_of_visible_sky,boring,4,5
13,add_the_amount_of_visible_sky,safe,5,7
13,add_the_amount_of_visible_sky,lively,5,8
13,add_the_amount_of_visible_sky,beautiful,5,7
13,add_the_amount_of_visible_sky,wealthy,5,7
13,add_the_amount_of_visible_sky,depressing,5,3
13,add_the_amount_of_visible_sky,boring,5,4
13,add_the_amount_of_visible_sky,safe,6,7.5
13,add_the_amount_of_visible_sky,lively,6,8
13,add_the_amount_of_visible_sky,beautiful,6,7
13,add_the_amount_of_visible_sky,wealthy,6,7.5
13,add_the_amount_of_visible_sky,depressing,6,3
13,add_the_amount_of_visible_sky,boring,6,4
13,add_the_amount_of_visible_sky,safe,7,7
13,add_the_amount_of_visible_sky,lively,7,8
13,add_the_amount_of_visible_sky,beautiful,7,7
13,add_the_amount_of_visible_sky,wealthy,7,7
13,add_the_amount_of_visible_sky,depressing,7,3
13,add_the_amount_of_visible_sky,boring,7,4
13,add_the_amount_of_visible_sky,safe,8,7
13,add_the_amount_of_visible_sky,lively,8,8
13,add_the_amount_of_visible_sky,beautiful,8,7
13,add_the_amount_of_visible_sky,wealthy,8,7
13,add_the_amount_of_visible_sky,depressing,8,3
13,add_the_amount_of_visible_sky,boring,8,4
13,add_the_amount_of_visible_sky,safe,9,7
13,add_the_amount_of_visible_sky,lively,9,8
13,add_the_amount_of_visible_sky,beautiful,9,7
13,add_the_amount_of_visible_sky,wealthy,9,7
13,add_the_amount_of_visible_sky,depressing,9,3
13,add_the_amount_of_visible_sky,boring,9,4
13,add_the_amount_of_visible_sky,safe,10,7
13,add_the_amount_of_visible_sky,lively,10,8
13,add_the_amount_of_visible_sky,beautiful,10,7
13,add_the_amount_of_visible_sky,wealthy,10,7
13,add_the_amount_of_visible_sky,depressing,10,3
13,add_the_amount_of_visible_sky,boring,10,4
14,baseline,safe,1,8
14,baseline,lively,1,8
14,baseline,beautiful,1,7
14,baseline,wealthy,1,7
14,baseline,depressing,1,3
14,baseline,boring,1,3
14,baseline,safe,2,8
14,baseline,lively,2,8
14,baseline,beautiful,2,7
14,baseline,wealthy,2,7
14,baseline,depressing,2,3
14,baseline,boring,2,3
14,baseline,safe,3,8
14,baseline,lively,3,8
14,baseline,beautiful,3,7
14,baseline,wealthy,3,7
14,baseline,depressing,3,3
14,baseline,boring,3,3
14,baseline,safe,4,8
14,baseline,lively,4,8
14,baseline,beautiful,4,7
14,baseline,wealthy,4,7
14,baseline,depressing,4,3
14,baseline,boring,4,4
14,baseline,safe,5,8
14,baseline,lively,5,8
14,baseline,beautiful,5,7.5
14,baseline,wealthy,5,7
14,baseline,depressing,5,3
14,baseline,boring,5,3
14,baseline,safe,6,8
14,baseline,lively,6,8
14,baseline,beautiful,6,7
14,baseline,wealthy,6,7
14,baseline,depressing,6,3
14,baseline,boring,6,3
14,baseline,safe,7,8
14,baseline,lively,7,8
14,baseline,beautiful,7,8
14,baseline,wealthy,7,7
14,baseline,depressing,7,3
14,baseline,boring,7,3
14,baseline,safe,8,8
14,baseline,lively,8,8.5
14,baseline,beautiful,8,8
14,baseline,wealthy,8,7.5
14,baseline,depressing,8,3
14,baseline,boring,8,3.5
14,baseline,safe,9,8
14,baseline,lively,9,9
14,baseline,beautiful,9,8
14,baseline,wealthy,9,7
14,baseline,depressing,9,3
14,baseline,boring,9,4
14,baseline,safe,10,8
14,baseline,lively,10,8
14,baseline,beautiful,10,8
14,baseline,wealthy,10,7
14,baseline,depressing,10,3
14,baseline,boring,10,3
14,add_a_bridge,safe,1,8
14,add_a_bridge,lively,1,9
14,add_a_bridge,beautiful,1,8
14,add_a_bridge,wealthy,1,7
14,add_a_bridge,depressing,1,3
14,add_a_bridge,boring,1,4
14,add_a_bridge,safe,2,8
14,add_a_bridge,lively,2,8
14,add_a_bridge,beautiful,2,7
14,add_a_bridge,wealthy,2,7
14,add_a_bridge,depressing,2,3
14,add_a_bridge,boring,2,3
14,add_a_bridge,safe,3,8
14,add_a_bridge,lively,3,8
14,add_a_bridge,beautiful,3,7
14,add_a_bridge,wealthy,3,7
14,add_a_bridge,depressing,3,3
14,add_a_bridge,boring,3,4
14,add_a_bridge,safe,4,7
14,add_a_bridge,lively,4,8
14,add_a_bridge,beautiful,4,7
14,add_a_bridge,wealthy,4,7
14,add_a_bridge,depressing,4,4
14,add_a_bridge,boring,4,5
14,add_a_bridge,safe,5,7
14,add_a_bridge,lively,5,8
14,add_a_bridge,beautiful,5,8
14,add_a_bridge,wealthy,5,7
14,add_a_bridge,depressing,5,3
14,add_a_bridge,boring,5,4
14,add_a_bridge,safe,6,8
14,add_a_bridge,lively,6,8
14,add_a_bridge,beautiful,6,7
14,add_a_bridge,wealthy,6,7
14,add_a_bridge,depressing,6,3
14,add_a_bridge,boring,6,3
14,add_a_bridge,safe,7,7
14,add_a_bridge,lively,7,8
14,add_a_bridge,beautiful,7,8
14,add_a_bridge,wealthy,7,7
14,add_a_bridge,depressing,7,3
14,add_a_bridge,boring,7,4
14,add_a_bridge,safe,8,8
14,add_a_bridge,lively,8,8
14,add_a_bridge,beautiful,8,7
14,add_a_bridge,wealthy,8,7
14,add_a_bridge,depressing,8,3
14,add_a_bridge,boring,8,3
14,add_a_bridge,safe,9,8
14,add_a_bridge,lively,9,8
14,add_a_bridge,beautiful,9,7
14,add_a_bridge,wealthy,9,7
14,add_a_bridge,depressing,9,3
14,add_a_bridge,boring,9,4
14,add_a_bridge,safe,10,8
14,add_a_bridge,lively,10,8
14,add_a_bridge,beautiful,10,8
14,add_a_bridge,wealthy,10,7
14,add_a_bridge,depressing,10,2
14,add_a_bridge,boring,10,3
14,add_a_building,safe,1,8
14,add_a_building,lively,1,8
14,add_a_building,beautiful,1,7
14,add_a_building,wealthy,1,7
14,add_a_building,depressing,1,3
14,add_a_building,boring,1,3
14,add_a_building,safe,2,8
14,add_a_building,lively,2,9
14,add_a_building,beautiful,2,8
14,add_a_building,wealthy,2,7
14,add_a_building,depressing,2,2
14,add_a_building,boring,2,3
14,add_a_building,safe,3,8
14,add_a_building,lively,3,8
14,add_a_building,beautiful,3,7
14,add_a_building,wealthy,3,7
14,add_a_building,depressing,3,3
14,add_a_building,boring,3,3
14,add_a_building,safe,4,8
14,add_a_building,lively,4,8
14,add_a_building,beautiful,4,7
14,add_a_building,wealthy,4,7
14,add_a_building,depressing,4,3
14,add_a_building,boring,4,4
14,add_a_building,safe,5,8
14,add_a_building,lively,5,9
14,add_a_building,beautiful,5,8
14,add_a_building,wealthy,5,7
14,add_a_building,depressing,5,3
14,add_a_building,boring,5,4
14,add_a_building,safe,6,8
14,add_a_building,lively,6,8
14,add_a_building,beautiful,6,7
14,add_a_building,wealthy,6,7
14,add_a_building,depressing,6,3
14,add_a_building,boring,6,4
14,add_a_building,safe,7,8
14,add_a_building,lively,7,8
14,add_a_building,beautiful,7,7
14,add_a_building,wealthy,7,7
14,add_a_building,depressing,7,3
14,add_a_building,boring,7,4
14,add_a_building,safe,8,8
14,add_a_building,lively,8,8
14,add_a_building,beautiful,8,7
14,add_a_building,wealthy,8,7
14,add_a_building,depressing,8,3
14,add_a_building,boring,8,3
14,add_a_building,safe,9,8
14,add_a_building,lively,9,8
14,add_a_building,beautiful,9,7
14,add_a_building,wealthy,9,7
14,add_a_building,depressing,9,3
14,add_a_building,boring,9,3
14,add_a_building,safe,10,8
14,add_a_building,lively,10,9
14,add_a_building,beautiful,10,8
14,add_a_building,wealthy,10,7
14,add_a_building,depressing,10,2
14,add_a_building,boring,10,3
14,add_a_car,safe,1,7
14,add_a_car,lively,1,8
14,add_a_car,beautiful,1,8
14,add_a_car,wealthy,1,7
14,add_a_car,depressing,1,3
14,add_a_car,boring,1,3
14,add_a_car,safe,2,8
14,add_a_car,lively,2,9
14,add_a_car,beautiful,2,8
14,add_a_car,wealthy,2,7
14,add_a_car,depressing,2,2
14,add_a_car,boring,2,3
14,add_a_car,safe,3,7
14,add_a_car,lively,3,8
14,add_a_car,beautiful,3,7
14,add_a_car,wealthy,3,7
14,add_a_car,depressing,3,3
14,add_a_car,boring,3,4
14,add_a_car,safe,4,8
14,add_a_car,lively,4,8
14,add_a_car,beautiful,4,7
14,add_a_car,wealthy,4,7
14,add_a_car,depressing,4,3
14,add_a_car,boring,4,3
14,add_a_car,safe,5,7.5
14,add_a_car,lively,5,8
14,add_a_car,beautiful,5,7
14,add_a_car,wealthy,5,7
14,add_a_car,depressing,5,3
14,add_a_car,boring,5,3.5
14,add_a_car,safe,6,8
14,add_a_car,lively,6,8
14,add_a_car,beautiful,6,7
14,add_a_car,wealthy,6,7
14,add_a_car,depressing,6,3
14,add_a_car,boring,6,3
14,add_a_car,safe,7,7
14,add_a_car,lively,7,8
14,add_a_car,beautiful,7,7
14,add_a_car,wealthy,7,7
14,add_a_car,depressing,7,3
14,add_a_car,boring,7,4
14,add_a_car,safe,8,7
14,add_a_car,lively,8,8
14,add_a_car,beautiful,8,7
14,add_a_car,wealthy,8,7
14,add_a_car,depressing,8,3
14,add_a_car,boring,8,4
14,add_a_car,safe,9,7
