prompt_variant_id,setting_id,outcome,relation,population_direction,surface,answer_order,clean_margin,target_slope,target_plus1_effect,population_slope,registry_slope,random_1_slope,random_2_slope,random_3_slope,random_4_slope,random_5_slope
scaling_variant_0213,scaling_mechanism_setting_007,road,direct,down,surface_c,forward,-0.625,0.5562500119209289,0.703125,0.0859374850988388,0.1875,-0.0078124552965164,0.0390625298023223,-0.0078124850988388,-0.0781249850988388,0.0859375149011612
scaling_variant_0214,scaling_mechanism_setting_007,road,direct,down,surface_c,reverse,0.140625,0.7343750059604646,0.9375000298023224,0.1484375,0.203125,-0.015625,0.0,-0.046875,-0.140625,0.0859375
scaling_variant_0215,scaling_mechanism_setting_007,road,direct,down,surface_d,forward,-0.25,0.5875000238418578,0.7968750596046448,0.0546875,0.1328125,0.0,0.015625,-0.0546875,-0.0703125,0.0859375
scaling_variant_0216,scaling_mechanism_setting_007,road,direct,down,surface_d,reverse,0.421875,0.653124988079071,0.828125,0.078125,0.1718750298023224,-0.015625,-0.0625,-0.0546875,-0.078125,0.1015625
scaling_variant_0217,scaling_mechanism_setting_007,road,inverse,up,surface_c,forward,-0.9218750596046448,-0.7531249940395357,-0.390624925494194,-0.0937499701976776,-0.5624999776482582,-0.0624999552965164,-0.0703125447034835,2.9802322387695312e-08,0.0624999850988388,-0.0781249552965164
scaling_variant_0218,scaling_mechanism_setting_007,road,inverse,up,surface_c,reverse,2.515624932944774,-0.7031250312924385,-0.5937499776482582,-0.3984374385327101,-0.3203124329447746,-0.1015625447034835,0.0546874515712261,0.1953124813735485,0.2499999962747097,-0.1640625558793544
scaling_variant_0219,scaling_mechanism_setting_007,road,inverse,up,surface_d,forward,-2.5312500596046448,-0.1500000327825546,-0.0156250447034835,0.0078124701976776,-0.4921875074505806,0.0078125223517417,-0.1015624180436134,0.007812563329935,0.0546874590218067,-0.1874999068677425
scaling_variant_0220,scaling_mechanism_setting_007,road,inverse,up,surface_d,reverse,-1.21875,-0.3249999821186066,-0.1718749403953552,-0.046875,-0.3671875223517418,0.0078125447034835,0.0312499850988388,0.0859374850988388,0.0859375,-0.171875
scaling_variant_0221,scaling_mechanism_setting_007,road,inverse,down,surface_c,forward,-4.718749823980033,0.6781250169500709,0.6406248277053237,0.1718748672865331,-0.2890626767184585,0.078124925494194,0.0312498589046299,-0.1328122736886143,-0.195312540512532,0.0390625679865479
scaling_variant_0222,scaling_mechanism_setting_007,road,inverse,down,surface_c,reverse,-5.421874992549419,0.5624999783467501,0.5624999748542905,0.2031249126885086,-0.3203124607680365,0.0156251897569745,0.0546876427251845,-0.0937500316649675,-0.2265625846339389,0.0703125880099833
scaling_variant_0223,scaling_mechanism_setting_007,road,inverse,down,surface_d,forward,-1.7187499552965164,0.9124999657273294,0.7812498956918716,0.1328124850988388,-0.0546875074505806,0.0234375074505805,-0.0078124925494194,-0.0781249850988388,-0.1562499925494194,0.0156249552965164
scaling_variant_0224,scaling_mechanism_setting_007,road,inverse,down,surface_d,reverse,-2.265624947845936,0.7968750223517418,0.7187499925494194,0.1562500186264515,-0.031249925494194,0.0156250521540641,-0.007812425494194,-0.0468749962747097,-0.1406249031424522,0.0781249292194843
scaling_variant_0225,scaling_mechanism_setting_008,gdp,direct,up,surface_c,forward,-5.671875208616257,0.1312499970197677,0.1406252160668373,-0.1562500074505806,0.6093751415610313,-0.0625000819563865,-0.0234374366700649,0.3125000037252903,0.2265626639127731,-0.1093749515712261
scaling_variant_0226,scaling_mechanism_setting_008,gdp,direct,up,surface_c,reverse,-5.671874936670065,0.0937500022351741,0.0937497746199369,-0.1718751704320311,0.3906249292194843,-0.054687350988388,-0.1093750577419996,0.1484375605359673,0.210937587544322,-0.1328125307336449
scaling_variant_0227,scaling_mechanism_setting_008,gdp,direct,up,surface_d,forward,-5.031250107102096,-0.2468749750405549,-0.3124998351559043,-0.0703125772997737,0.6015625034924597,-0.0624999697320163,-0.039062563329935,0.1874998877756297,0.1953124976716935,-0.0624999348074197
scaling_variant_0228,scaling_mechanism_setting_008,gdp,direct,up,surface_d,reverse,-5.25000001816079,-0.2812500096857548,-0.3437500679865479,-0.0859376224689185,0.5234373826533556,-0.0625001455191522,-0.101562627358362,0.1093749881256371,0.1718749455176293,-0.1718750763684511
scaling_variant_0229,scaling_mechanism_setting_008,gdp,direct,down,surface_c,forward,-1.6406249403953552,0.362499988079071,0.609375,0.0468750149011611,0.3984375,-0.0624999701976776,0.0390624701976776,-0.0390625149011611,-0.0937500447034835,0.1484374701976776
scaling_variant_0230,scaling_mechanism_setting_008,gdp,direct,down,surface_c,reverse,-0.7343750298023224,0.440624988079071,0.6406250298023224,0.1015625298023223,0.4453125596046448,-0.0390625298023223,-0.078125,-0.0468750298023223,-0.1562500298023224,0.1562499850988388
scaling_variant_0231,scaling_mechanism_setting_008,gdp,direct,down,surface_d,forward,0.0625,0.584375,0.8125,0.0234375,0.0625,-0.0078125,-0.015625,-0.0546875,-0.0546875,0.0859375
scaling_variant_0232,scaling_mechanism_setting_008,gdp,direct,down,surface_d,reverse,0.90625,0.6281249880790708,0.7968749552965164,0.0937500298023223,0.1328125149011612,0.015625,-0.0859374701976776,-0.0703125298023223,-0.078125,0.1093749701976776
scaling_variant_0233,scaling_mechanism_setting_008,gdp,inverse,up,surface_c,forward,-1.5000000596046448,-1.1031250059604647,-0.6406248956918716,-0.1015625149011612,-1.039062451571226,-0.0468750447034835,-0.0468749925494194,-0.0234374552965164,0.1484375074505806,-0.0312500074505806
scaling_variant_0234,scaling_mechanism_setting_008,gdp,inverse,up,surface_c,reverse,2.984375048428774,-0.7406250067055224,-0.6875000558793545,-0.4609375521540642,-0.5156250577419996,-0.1640625037252903,0.0859374944120645,0.179687462747097,0.3359375018626451,-0.1484374310821294
scaling_variant_0235,scaling_mechanism_setting_008,gdp,inverse,up,surface_d,forward,-2.0468750596046448,-0.0593749463558197,0.0625001490116119,0.0390625596046447,-0.3906250074505806,-7.450580596923828e-08,-0.0468749776482582,0.0468749701976776,0.0234375074505805,-0.1796875521540641
scaling_variant_0236,scaling_mechanism_setting_008,gdp,inverse,up,surface_d,reverse,-0.7187500298023224,-0.2437499821186065,-0.1249999701976776,0.0,-0.3046874850988388,-0.0234374850988388,0.0625,0.1015625298023223,0.0859375298023223,-0.1484375298023224
scaling_variant_0237,scaling_mechanism_setting_008,gdp,inverse,down,surface_c,forward,-4.734375018626452,0.7343750069849192,0.7031250018626451,0.1796874867286533,-0.1640626282896846,0.0703125679865479,0.0390624273568391,-0.1406249096617102,-0.2421873677521944,-2.7939677238464355e-09
scaling_variant_0238,scaling_mechanism_setting_008,gdp,inverse,down,surface_c,reverse,-5.421874960884452,0.5562499306630343,0.5156251192092896,0.1953125265426933,-0.2343750731088221,0.0312498840503394,0.0546875167638063,-0.0937498940620571,-0.2343749309657141,0.0546873584389686
scaling_variant_0239,scaling_mechanism_setting_008,gdp,inverse,down,surface_d,forward,-2.515624962747097,0.874999964237213,0.7968749776482582,0.1250000037252903,-0.1718750819563865,0.0156250968575477,-0.0468749552965164,-0.0937499031424522,-0.1875000074505806,0.0234375111758708
scaling_variant_0240,scaling_mechanism_setting_008,gdp,inverse,down,surface_d,reverse,-2.874999962747097,0.6406249396502972,0.5781248509883881,0.1093749664723873,-0.0703125707805156,0.0234374944120645,-0.0234374552965164,-0.0624999664723873,-0.1562500260770321,0.0781249944120645
scaling_variant_0241,scaling_mechanism_setting_008,road,direct,up,surface_c,forward,-2.765625014901161,0.5312499612569809,0.5624999105930328,-0.132812425494194,0.4531249068677425,-0.0781250670552253,-0.0546874701976776,0.2968750074505806,0.1171875819563865,-0.0625000223517417
scaling_variant_0242,scaling_mechanism_setting_008,road,direct,up,surface_c,reverse,-4.296874828636646,0.1218748558312654,0.0937497671693563,-0.1718749376013875,0.2968749855645001,-0.0703126732259988,-0.0624999478459358,0.1484373714774847,0.1718750428408384,-0.1171876089647412
scaling_variant_0243,scaling_mechanism_setting_008,road,direct,up,surface_d,forward,-0.515625,0.2718749642372131,0.203125,0.0156250298023223,0.2187499850988388,0.0078124701976776,-0.0624999701976776,0.09375,0.0312499701976776,-0.1171874701976776
scaling_variant_0244,scaling_mechanism_setting_008,road,direct,up,surface_d,reverse,-1.5000000298023224,0.1187500029802322,0.0312500447034835,-0.0078125,0.1484374925494194,-0.0156250298023223,-0.0312499776482582,0.093749962747097,0.0312499925494194,-0.1484374776482582
scaling_variant_0245,scaling_mechanism_setting_008,road,direct,down,surface_c,forward,-0.5937500298023224,0.493749976158142,0.7031250298023224,0.1171875447034835,0.0859374850988388,-4.4703483581542975e-08,0.0468750298023223,-0.0156249850988388,-0.0625,0.0859375
scaling_variant_0246,scaling_mechanism_setting_008,road,direct,down,surface_c,reverse,0.15625,0.6156250000000001,0.828125,0.1875,0.1640625,-0.015625,-0.015625,-0.046875,-0.109375,0.140625
scaling_variant_0247,scaling_mechanism_setting_008,road,direct,down,surface_d,forward,-0.265625,0.5749999999999998,0.7812500298023224,0.0625,0.09375,-0.0078125,0.0078125,-0.0546875,-0.0546875,0.09375
scaling_variant_0248,scaling_mechanism_setting_008,road,direct,down,surface_d,reverse,0.359375,0.6375000059604644,0.84375,0.1015625,0.1796874701976776,-0.015625,-0.0625,-0.0625,-0.0703125,0.109375
scaling_variant_0249,scaling_mechanism_setting_008,road,inverse,up,surface_c,forward,-1.1406250298023224,-0.7843750119209288,-0.3906249850988388,-0.0937499701976776,-0.59375,-0.046875,-0.0624999701976776,0.0078124701976776,0.078125,-0.0859375447034835
scaling_variant_0250,scaling_mechanism_setting_008,road,inverse,up,surface_c,reverse,2.5468750670552254,-0.7562499523162841,-0.6249999478459358,-0.3984374497085809,-0.2890624217689037,-0.1328124329447746,0.0624999590218067,0.1875000782310962,0.2734375856816768,-0.1562499776482582
scaling_variant_0251,scaling_mechanism_setting_008,road,inverse,up,surface_d,forward,-2.7031250670552254,-0.1843750461935997,-0.0312499850988388,0.0156250149011611,-0.5234375651925802,0.0156249403953552,-0.1093749962747097,0.0234374329447746,0.0390624105930328,-0.1796875037252903
scaling_variant_0252,scaling_mechanism_setting_008,road,inverse,up,surface_d,reverse,-1.4062500149011612,-0.3437500417232512,-0.1718750298023224,-0.0390624925494194,-0.4140625149011612,0.0234375074505805,0.015625,0.0937500372529029,0.0859375,-0.1874999776482582
scaling_variant_0253,scaling_mechanism_setting_008,road,inverse,down,surface_c,forward,-4.578124763444066,0.6875000587664545,0.6562497448176146,0.2031249348074197,-0.2578125307336449,0.0937499864958226,0.0390624273568391,-0.1406249585561454,-0.2031251532025635,0.0390623910352587
scaling_variant_0254,scaling_mechanism_setting_008,road,inverse,down,surface_c,reverse,-5.374999934341759,0.5531250600237398,0.5312500945292413,0.2265624369028955,-0.2890626440057531,0.0468750412110239,0.0546873116400092,-0.093750137835741,-0.2421873668208718,0.0625001681037247
scaling_variant_0255,scaling_mechanism_setting_008,road,inverse,down,surface_d,forward,-1.5781249850988388,0.9625000089406966,0.8281250149011612,0.1484375149011612,-0.0546875074505806,0.0390625521540641,-0.007812462747097,-0.0859374776482582,-0.1718750149011612,0.0234374478459358
scaling_variant_0256,scaling_mechanism_setting_008,road,inverse,down,surface_d,reverse,-2.234374932944774,0.834375038743019,0.7499999776482582,0.1718750149011612,-0.0312500372529029,0.0312499776482582,-0.0156249701976776,-0.0546874664723873,-0.1562500111758709,0.078125
scaling_variant_0257,scaling_mechanism_setting_009,gdp,direct,up,surface_c,forward,-5.375000044703484,0.0562499865889549,0.0312499478459358,-0.1484374515712261,0.5234373873099685,-0.0625000167638063,-0.0156248938292264,0.2578124906867742,0.2265625689178705,-0.0781250372529029
scaling_variant_0258,scaling_mechanism_setting_009,gdp,direct,up,surface_c,reverse,-5.281250108964741,0.0250000374391674,0.0156252533197402,-0.1484374110586941,0.3437499026767909,-0.0234375465661287,-0.101562553551048,0.1328126196749508,0.1640624543651938,-0.1171873449347913
scaling_variant_0259,scaling_mechanism_setting_009,gdp,direct,up,surface_d,forward,-5.000000046566129,-0.2656249726191163,-0.3281249795109033,-0.0781250726431608,0.6015624697320163,-0.0468750041909515,-0.0234375870786607,0.1796874301508069,0.1874999073334038,-0.0624998579733073
scaling_variant_0260,scaling_mechanism_setting_009,gdp,direct,up,surface_d,reverse,-5.109374768100679,-0.3093749640509486,-0.3906253455206752,-0.0781250055879354,0.5312498265411705,-0.054687466006726,-0.0781251543667167,0.1015625831205397,0.1640622713603079,-0.1562499233987182
scaling_variant_0261,scaling_mechanism_setting_009,gdp,direct,down,surface_c,forward,-1.9375001043081284,0.1187499046325683,0.3125000447034836,0.0156250298023223,0.3750000447034836,-0.0468749329447746,0.054687462747097,-0.0312500670552253,-0.0859375670552253,0.1484375521540641
scaling_variant_0262,scaling_mechanism_setting_009,gdp,direct,down,surface_c,reverse,-1.1249999403953552,0.1937499940395355,0.3437499403953552,0.0859374701976776,0.421875037252903,-0.0312500149011611,-0.0624999701976776,-0.0312499552965164,-0.1328125,0.1718749552965164
scaling_variant_0263,scaling_mechanism_setting_009,gdp,direct,down,surface_d,forward,-0.21875,0.3656249761581421,0.546875,0.015625,0.0703125,0.0078125,0.0,-0.03125,-0.046875,0.078125
scaling_variant_0264,scaling_mechanism_setting_009,gdp,direct,down,surface_d,reverse,0.484375,0.4718750119209289,0.625,0.0625,0.1406250149011612,0.0078125,-0.078125,-0.0546874701976776,-0.0546874850988388,0.0937499850988388
scaling_variant_0265,scaling_mechanism_setting_009,gdp,inverse,up,surface_c,forward,-1.2500000298023224,-0.9812500059604644,-0.562499925494194,-0.1015625074505806,-0.8984375335276127,-0.0390625074505806,-0.0468750298023223,0.0078124850988388,0.1171875149011612,-0.0390625521540641
scaling_variant_0266,scaling_mechanism_setting_009,gdp,inverse,up,surface_c,reverse,2.687500089406967,-0.634374973922968,-0.5781249850988388,-0.3984374850988388,-0.4453125670552254,-0.1328125,0.0781249217689037,0.1875000726431608,0.2968750279396772,-0.1406250204890966
scaling_variant_0267,scaling_mechanism_setting_009,gdp,inverse,up,surface_d,forward,-1.4374999701976776,-0.1062500327825546,0.015624925494194,0.0234375223517417,-0.289062462747097,-0.0156249850988388,-0.046874962747097,0.0546875074505806,0.0390625149011611,-0.1406250521540641
scaling_variant_0268,scaling_mechanism_setting_009,gdp,inverse,up,surface_d,reverse,-0.203125,-0.28125,-0.140625,-0.03125,-0.2109375,-0.0390625,0.0625,0.078125,0.09375,-0.140625
scaling_variant_0269,scaling_mechanism_setting_009,gdp,inverse,down,surface_c,forward,-4.078124778345227,0.6843749057501554,0.6406246963888407,0.1562500433064997,-0.1093749124556779,0.0624998109415173,0.0234375353902578,-0.1484375586733222,-0.2109373570419848,0.0234376257285475
scaling_variant_0270,scaling_mechanism_setting_009,gdp,inverse,down,surface_c,reverse,-4.796874988824129,0.4999998990446329,0.4687500968575477,0.1718749699648469,-0.1718749909196049,0.0234376117587089,0.0390624348074197,-0.1015626066364348,-0.2265624436549842,0.0937498807907104
scaling_variant_0271,scaling_mechanism_setting_009,gdp,inverse,down,surface_d,forward,-1.9843750894069672,0.7843750521540642,0.6562501192092896,0.1015625670552253,-0.1093749180436134,0.0234374776482582,-0.0312499925494194,-0.1093750968575477,-0.1484375223517418,0.0234374850988388
scaling_variant_0272,scaling_mechanism_setting_009,gdp,inverse,down,surface_d,reverse,-2.4218750074505806,0.5843750685453415,0.5156250819563866,0.1015624776482582,-0.0390624888241291,0.0156250037252903,-0.0312499925494194,-0.0624999739229679,-0.1328125372529029,0.0781250223517417
scaling_variant_0273,scaling_mechanism_setting_009,road,direct,up,surface_c,forward,-1.6093750596046448,0.5218749612569809,0.4843750894069671,-0.0781249925494194,0.382812425494194,-0.078125,-0.0625,0.2265625149011612,0.0937499701976776,-0.0781249478459358
scaling_variant_0274,scaling_mechanism_setting_009,road,direct,up,surface_c,reverse,-3.3906249701976776,0.1874999858438968,0.1718748621642589,-0.1406249646097421,0.2890624338760972,-0.0625000763684511,-0.0624999236315488,0.1640625894069671,0.1406249403953552,-0.0937500670552253
scaling_variant_0275,scaling_mechanism_setting_009,road,direct,up,surface_d,forward,-0.140625,0.234375,0.171875,0.0078125,0.1484375,0.0,-0.0625,0.0625,0.0234375,-0.109375
scaling_variant_0276,scaling_mechanism_setting_009,road,direct,up,surface_d,reverse,-0.9687500596046448,0.0937499761581421,5.960464477539064e-08,-0.0078124850988388,0.0859374850988388,-0.0078125149011611,-0.0078125,0.0703125149011612,0.0234375298023223,-0.1406250447034835
scaling_variant_0277,scaling_mechanism_setting_009,road,direct,down,surface_c,forward,-0.6406250596046448,0.453124988079071,0.6093750596046448,0.1015625,0.1406249701976776,0.0078125149011611,0.0468750149011611,-0.0234375298023223,-0.0859375298023223,0.0859375149011612
scaling_variant_0278,scaling_mechanism_setting_009,road,direct,down,surface_c,reverse,-0.0625,0.5468749880790711,0.7499999701976776,0.140625,0.1875,-0.015625,-0.015625,-0.046875,-0.109375,0.109375
scaling_variant_0279,scaling_mechanism_setting_009,road,direct,down,surface_d,forward,-0.453125,0.371874976158142,0.5625,0.046875,0.0937499850988388,0.0,0.0390625,-0.0390624701976776,-0.0468749701976776,0.0859375
scaling_variant_0280,scaling_mechanism_setting_009,road,direct,down,surface_d,reverse,0.078125,0.481249988079071,0.6874999701976776,0.0703125,0.1796875,-0.0078125,-0.0390625,-0.0625,-0.0546875,0.1015625
scaling_variant_0281,scaling_mechanism_setting_009,road,inverse,up,surface_c,forward,-0.8593750298023224,-0.6968749880790711,-0.3593749105930328,-0.0937499701976776,-0.4531250149011612,-0.0546874552965164,-0.0703125,-0.0078124850988388,0.0546875149011611,-0.0859374850988388
scaling_variant_0282,scaling_mechanism_setting_009,road,inverse,up,surface_c,reverse,2.2343750670552254,-0.5750000581145287,-0.4687500223517418,-0.3437500558793545,-0.2500000074505806,-0.1171875372529029,0.0468750856816768,0.1796875596046447,0.2421875372529029,-0.156250063329935
scaling_variant_0283,scaling_mechanism_setting_009,road,inverse,up,surface_d,forward,-2.265625037252903,-0.1749999344348907,-0.0468749031424522,-0.0078125037252902,-0.4140625484287739,0.0078125484287738,-0.101562563329935,0.015625,0.0390625707805156,-0.1640625409781932
scaling_variant_0284,scaling_mechanism_setting_009,road,inverse,up,surface_d,reverse,-1.1250000596046448,-0.2999999821186065,-0.1562499403953552,-0.0390624701976776,-0.3203125149011612,-2.9802322387695312e-08,0.015625,0.0625,0.0781250149011612,-0.1562500298023224
scaling_variant_0285,scaling_mechanism_setting_009,road,inverse,down,surface_c,forward,-3.921875104308128,0.6749999951571225,0.6250001490116119,0.1874999599531293,-0.2031249767169356,0.0859376555308699,0.0156250158324837,-0.1328125363215804,-0.2031250605359673,0.039062526077032
scaling_variant_0286,scaling_mechanism_setting_009,road,inverse,down,surface_c,reverse,-4.624999826774001,0.4937501143664123,0.4999997410923242,0.1875000102445483,-0.2187501136213541,0.046875150874257,0.0234374343417584,-0.0937500153668224,-0.2109374832361936,0.0781249906867742
scaling_variant_0287,scaling_mechanism_setting_009,road,inverse,down,surface_d,forward,-1.0625,0.8750000208616258,0.703125,0.1171875,0.0,0.0312499850988388,-1.4901161193847656e-08,-0.078125,-0.1328124850988388,0.0468750298023223
scaling_variant_0288,scaling_mechanism_setting_009,road,inverse,down,surface_d,reverse,-1.7500000149011612,0.7656249731779098,0.6718749850988388,0.1484375149011612,0.0156249850988388,0.0234375149011611,-0.0156250447034835,-0.0468750372529029,-0.124999962747097,0.0781249478459358
scaling_variant_0289,scaling_mechanism_setting_010,gdp,direct,up,surface_c,forward,-5.875000208616257,0.0406249724328517,0.0625003650784492,-0.1484375409781932,0.5078123323619366,-0.0625000856816768,-0.0156249459832906,0.2656250447034836,0.2265626769512891,-0.1093750912696123
scaling_variant_0290,scaling_mechanism_setting_010,gdp,direct,up,surface_c,reverse,-5.828125186264515,0.0187500799074769,0.01562529662624,-0.1484374180436134,0.4140625232830643,-0.0390625828877091,-0.1093751187436282,0.1484375307336449,0.1718750186264515,-0.1328126625157892
scaling_variant_0291,scaling_mechanism_setting_010,gdp,direct,up,surface_d,forward,-5.531250234693289,-0.2593749841675162,-0.3124997508712113,-0.0937499636784195,0.6171877074521035,-0.0703126597218215,-0.039062422234565,0.1953125833533704,0.2109375298023224,-0.0468748626299202
scaling_variant_0292,scaling_mechanism_setting_010,gdp,direct,up,surface_d,reverse,-5.40624988405034,-0.3124999430030584,-0.3906250335276127,-0.0859375724103301,0.5781250505242497,-0.0468751576263457,-0.0937499944120645,0.1093750018626451,0.156249922234565,-0.140624850988388
scaling_variant_0293,scaling_mechanism_setting_010,gdp,direct,down,surface_c,forward,-1.7343750596046448,0.1656249403953552,0.3593750298023224,0.015624925494194,0.3749999552965164,-0.054687425494194,0.0234376192092895,-0.031249925494194,-0.0859374850988388,0.1484374850988388
scaling_variant_0294,scaling_mechanism_setting_010,gdp,direct,down,surface_c,reverse,-0.9374999701976776,0.2749999940395354,0.4687499105930328,0.0781250149011612,0.4140624850988388,-0.0234374552965164,-0.0781249850988388,-0.0312500298023223,-0.1171874701976776,0.1718749701976776
scaling_variant_0295,scaling_mechanism_setting_010,gdp,direct,down,surface_d,forward,0.09375,0.4781250119209289,0.7187500298023224,0.0234375,0.046875,-0.0078125,-0.0078125,-0.046875,-0.0390625,0.0703125
scaling_variant_0296,scaling_mechanism_setting_010,gdp,direct,down,surface_d,reverse,1.0312500298023224,0.5718750417232513,0.7500000298023224,0.0781249850988388,0.0859375,-4.4703483581542975e-08,-0.0781250149011612,-0.0624999701976776,-0.0546874850988388,0.1015625
scaling_variant_0297,scaling_mechanism_setting_010,gdp,inverse,up,surface_c,forward,-2.124999962747097,-0.9156249538064002,-0.4531249478459358,-0.101562462747097,-1.1328124236315489,-0.0703123994171619,-0.0312500745058059,0.0156250111758708,0.1484374888241291,-0.0624999329447746
scaling_variant_0298,scaling_mechanism_setting_010,gdp,inverse,up,surface_c,reverse,2.4062499403953552,-0.700000036507845,-0.6093749701976776,-0.4218749385327101,-0.5859374739229679,-0.1562499962747097,0.1171875372529029,0.171875100582838,0.3124999776482582,-0.1250000111758709
scaling_variant_0299,scaling_mechanism_setting_010,gdp,inverse,up,surface_d,forward,-1.6718750596046448,-0.0437499910593032,0.0781250745058059,0.0234375372529029,-0.2968749329447746,-0.0078125,-0.0390624925494194,0.0390624925494194,0.0234375298023223,-0.1640624701976776
scaling_variant_0300,scaling_mechanism_setting_010,gdp,inverse,up,surface_d,reverse,-0.359375,-0.25,-0.140625,-0.0234375,-0.2421875149011612,-0.0390625,0.0703125,0.09375,0.0859375,-0.1328125
scaling_variant_0301,scaling_mechanism_setting_010,gdp,inverse,down,surface_c,forward,-4.859375182539225,0.624999831523746,0.5781250838190317,0.1640623880084604,-0.2343748749699443,0.0703122725244611,0.0312500910367816,-0.1484374450519681,-0.2109376061707735,0.0156250996515154
scaling_variant_0302,scaling_mechanism_setting_010,gdp,inverse,down,surface_c,reverse,-5.453124888706952,0.5124999112449586,0.4999996717087924,0.1796875265426933,-0.2734375714790076,0.0390623838175088,0.0468750081490725,-0.0937500763684511,-0.2265623993007466,0.0703124105930328
scaling_variant_0303,scaling_mechanism_setting_010,gdp,inverse,down,surface_d,forward,-2.484374947845936,0.809375050663948,0.7343749478459358,0.1171874552965164,-0.1718750335276127,0.0156249776482582,-0.031250063329935,-0.093750063329935,-0.1484374217689037,0.0234374292194843
scaling_variant_0304,scaling_mechanism_setting_010,gdp,inverse,down,surface_d,reverse,-2.8750001192092896,0.5906249932944774,0.5156250968575478,0.1015625335276126,-0.0937499105930328,0.0156250037252903,-0.0156250372529029,-0.0624999366700649,-0.1328124981373548,0.0703124050050973
scaling_variant_0305,scaling_mechanism_setting_010,road,direct,up,surface_c,forward,-2.593749925494194,0.5062500029802321,0.4999998807907104,-0.1093749329447746,0.4765625670552254,-0.0703124850988388,-0.039062425494194,0.2500000074505806,0.1249999329447746,-0.0781250819563865
scaling_variant_0306,scaling_mechanism_setting_010,road,direct,up,surface_c,reverse,-3.984375091269612,0.1718749370425939,0.1562499906867742,-0.1484376285225153,0.3203124385327101,-0.0625000735744834,-0.0625000894069671,0.1640625577419996,0.1562500055879354,-0.1093750772997737
scaling_variant_0307,scaling_mechanism_setting_010,road,direct,up,surface_d,forward,-0.390625,0.268749988079071,0.21875,0.0,0.203125,0.0,-0.0546875,0.0859374701976776,0.03125,-0.1093749701976776
scaling_variant_0308,scaling_mechanism_setting_010,road,direct,up,surface_d,reverse,-1.078125,0.128124976158142,0.0468749701976776,-0.0078125298023223,0.1171874850988388,-0.0156249850988388,-0.0234375298023223,0.0703124850988388,0.0234374701976776,-0.1328124701976776
scaling_variant_0309,scaling_mechanism_setting_010,road,direct,down,surface_c,forward,-0.6874999701976776,0.4031250119209289,0.6093749701976776,0.0937499701976776,0.1093750149011612,0.0078124850988388,0.0390625,-0.0312499850988388,-0.0390625149011611,0.0859374403953552
scaling_variant_0310,scaling_mechanism_setting_010,road,direct,down,surface_c,reverse,0.09375,0.515625,0.71875,0.15625,0.140625,0.0,-0.0390625,-0.046875,-0.0703125,0.125
scaling_variant_0311,scaling_mechanism_setting_010,road,direct,down,surface_d,forward,-0.171875,0.4624999999999999,0.65625,0.0546875,0.0625,0.0078125,0.0078125,-0.046875,-0.046875,0.0703125
scaling_variant_0312,scaling_mechanism_setting_010,road,direct,down,surface_d,reverse,0.46875,0.559374988079071,0.765625,0.0859375,0.1171875,0.0,-0.0546875,-0.0546875,-0.0468750298023223,0.1015625
scaling_variant_0313,scaling_mechanism_setting_010,road,inverse,up,surface_c,forward,-1.4531250596046448,-0.6031249970197676,-0.2812498956918716,-0.0859374850988388,-0.6171874888241291,-0.0546874701976776,-0.0546875372529029,0.0156250521540641,0.0859374776482582,-0.0937500372529029
scaling_variant_0314,scaling_mechanism_setting_010,road,inverse,up,surface_c,reverse,2.2187499403953552,-0.6843749657273293,-0.5624999105930328,-0.3750000894069671,-0.2968750074505806,-0.1328125186264515,0.0781249664723873,0.1875000521540641,0.2578124701976776,-0.15625
scaling_variant_0315,scaling_mechanism_setting_010,road,inverse,up,surface_d,forward,-2.4375001043081284,-0.1249999329447746,-0.0156248286366462,0.015625,-0.4296874813735485,0.0234375745058059,-0.1093750484287738,0.0234375074505805,0.0390624441206455,-0.1718749776482582
scaling_variant_0316,scaling_mechanism_setting_010,road,inverse,up,surface_d,reverse,-1.2500000298023224,-0.3062500178813935,-0.1718749403953552,-0.0468750149011611,-0.3515624701976776,0.0156249701976776,0.0078125,0.09375,0.0703125447034835,-0.1640624925494194
scaling_variant_0317,scaling_mechanism_setting_010,road,inverse,down,surface_c,forward,-4.203125007450581,0.6906249964609741,0.6718750149011612,0.1875001341104507,-0.2578124217689037,0.1015624888241291,0.0312500353902578,-0.1249999543651938,-0.1875000251457095,0.0390625530853867
scaling_variant_0318,scaling_mechanism_setting_010,road,inverse,down,surface_c,reverse,-4.859375069849193,0.5124999782070517,0.484374868683517,0.1796876499429345,-0.2656249096617102,0.0546874864958226,0.0312499585561454,-0.0859374997671693,-0.2187499208375811,0.078124999301508
scaling_variant_0319,scaling_mechanism_setting_010,road,inverse,down,surface_d,forward,-1.4687500596046448,0.9000000119209287,0.7343750298023224,0.132812462747097,-0.0703125372529029,0.0390625298023223,-0.0078124701976776,-0.0703125149011612,-0.1484374701976776,0.0312500372529029
scaling_variant_0320,scaling_mechanism_setting_010,road,inverse,down,surface_d,reverse,-2.0624999701976776,0.7687499612569808,0.6874999701976776,0.1484374515712261,-0.0312500223517417,0.0156249850988388,-0.0234374478459358,-0.0390624776482582,-0.1171874441206455,0.0703125409781932
