generation_id,prompt_condition,row_number,fictional_city,population,total_road_length,gdp
distribution_baseline_088,Baseline prompt,72,City72,650000.0,1000.0,17000000000.0
distribution_baseline_088,Baseline prompt,73,City73,490000.0,750.0,10800000000.0
distribution_baseline_088,Baseline prompt,74,City74,405000.0,620.0,9400000000.0
distribution_baseline_088,Baseline prompt,75,City75,330000.0,480.0,7200000000.0
distribution_baseline_088,Baseline prompt,76,City76,1120000.0,1800.0,38000000000.0
distribution_baseline_088,Baseline prompt,77,City77,710000.0,1120.0,19900000000.0
distribution_baseline_088,Baseline prompt,78,City78,540000.0,810.0,13500000000.0
distribution_baseline_088,Baseline prompt,79,City79,870000.0,1300.0,26000000000.0
distribution_baseline_088,Baseline prompt,80,City80,610000.0,920.0,16500000000.0
distribution_baseline_088,Baseline prompt,81,City81,850000.0,1250.0,23000000000.0
distribution_baseline_088,Baseline prompt,82,City82,420000.0,700.0,10000000000.0
distribution_baseline_088,Baseline prompt,83,City83,297000.0,460.0,6250000000.0
distribution_baseline_088,Baseline prompt,84,City84,960000.0,1550.0,33000000000.0
distribution_baseline_088,Baseline prompt,85,City85,760000.0,1140.0,21000000000.0
distribution_baseline_088,Baseline prompt,86,City86,540000.0,820.0,14500000000.0
distribution_baseline_088,Baseline prompt,87,City87,670000.0,1030.0,17500000000.0
distribution_baseline_088,Baseline prompt,88,City88,580000.0,820.0,14000000000.0
distribution_baseline_088,Baseline prompt,89,City89,610000.0,890.0,16500000000.0
distribution_baseline_088,Baseline prompt,90,City90,500000.0,770.0,12500000000.0
distribution_baseline_088,Baseline prompt,91,City91,310000.0,470.0,6700000000.0
distribution_baseline_088,Baseline prompt,92,City92,1040000.0,1700.0,40000000000.0
distribution_baseline_088,Baseline prompt,93,City93,820000.0,1200.0,22600000000.0
distribution_baseline_088,Baseline prompt,94,City94,590000.0,880.0,15500000000.0
distribution_baseline_088,Baseline prompt,95,City95,430000.0,710.0,9700000000.0
distribution_baseline_088,Baseline prompt,96,City96,1200000.0,2200.0,44000000000.0
distribution_baseline_088,Baseline prompt,97,City97,670000.0,1030.0,18000000000.0
distribution_baseline_088,Baseline prompt,98,City98,785000.0,1190.0,21500000000.0
distribution_baseline_088,Baseline prompt,99,City99,490000.0,740.0,9600000000.0
distribution_baseline_088,Baseline prompt,100,City100,900000.0,1450.0,27500000000.0
distribution_baseline_089,Baseline prompt,1,City1,920000.0,1200.0,35000000000.0
distribution_baseline_089,Baseline prompt,2,City2,850000.0,900.0,28000000000.0
distribution_baseline_089,Baseline prompt,3,City3,780000.0,850.0,25000000000.0
distribution_baseline_089,Baseline prompt,4,City4,1500000.0,1500.0,48000000000.0
distribution_baseline_089,Baseline prompt,5,City5,620000.0,750.0,19000000000.0
distribution_baseline_089,Baseline prompt,6,City6,540000.0,680.0,17500000000.0
distribution_baseline_089,Baseline prompt,7,City7,1100000.0,1400.0,40000000000.0
distribution_baseline_089,Baseline prompt,8,City8,980000.0,950.0,33000000000.0
distribution_baseline_089,Baseline prompt,9,City9,720000.0,800.0,21000000000.0
distribution_baseline_089,Baseline prompt,10,City10,490000.0,600.0,13000000000.0
distribution_baseline_089,Baseline prompt,11,City11,850000.0,900.0,27000000000.0
distribution_baseline_089,Baseline prompt,12,City12,1110000.0,1200.0,36000000000.0
distribution_baseline_089,Baseline prompt,13,City13,630000.0,700.0,20000000000.0
distribution_baseline_089,Baseline prompt,14,City14,890000.0,870.0,29500000000.0
distribution_baseline_089,Baseline prompt,15,City15,570000.0,600.0,16000000000.0
distribution_baseline_089,Baseline prompt,16,City16,1350000.0,1300.0,45000000000.0
distribution_baseline_089,Baseline prompt,17,City17,480000.0,500.0,12000000000.0
distribution_baseline_089,Baseline prompt,18,City18,720000.0,800.0,24000000000.0
distribution_baseline_089,Baseline prompt,19,City19,900000.0,920.0,31000000000.0
distribution_baseline_089,Baseline prompt,20,City20,1000000.0,1050.0,35000000000.0
distribution_baseline_089,Baseline prompt,21,City21,460000.0,490.0,11000000000.0
distribution_baseline_089,Baseline prompt,22,City22,780000.0,820.0,27000000000.0
distribution_baseline_089,Baseline prompt,23,City23,880000.0,890.0,32000000000.0
distribution_baseline_089,Baseline prompt,24,City24,640000.0,720.0,18000000000.0
distribution_baseline_089,Baseline prompt,25,City25,560000.0,650.0,15000000000.0
distribution_baseline_089,Baseline prompt,26,City26,1200000.0,1250.0,43000000000.0
distribution_baseline_089,Baseline prompt,27,City27,720000.0,765.0,23000000000.0
distribution_baseline_089,Baseline prompt,28,City28,940000.0,980.0,34500000000.0
distribution_baseline_089,Baseline prompt,29,City29,980000.0,960.0,36000000000.0
distribution_baseline_089,Baseline prompt,30,City30,810000.0,870.0,25000000000.0
distribution_baseline_089,Baseline prompt,31,City31,490000.0,520.0,15000000000.0
distribution_baseline_089,Baseline prompt,32,City32,590000.0,600.0,17500000000.0
distribution_baseline_089,Baseline prompt,33,City33,1400000.0,1420.0,50000000000.0
distribution_baseline_089,Baseline prompt,34,City34,550000.0,700.0,14000000000.0
distribution_baseline_089,Baseline prompt,35,City35,500000.0,490.0,12000000000.0
distribution_baseline_089,Baseline prompt,36,City36,910000.0,940.0,31000000000.0
distribution_baseline_089,Baseline prompt,37,City37,840000.0,810.0,29000000000.0
distribution_baseline_089,Baseline prompt,38,City38,730000.0,820.0,20000000000.0
distribution_baseline_089,Baseline prompt,39,City39,860000.0,880.0,27500000000.0
distribution_baseline_089,Baseline prompt,40,City40,980000.0,950.0,33000000000.0
distribution_baseline_089,Baseline prompt,41,City41,610000.0,670.0,16000000000.0
distribution_baseline_089,Baseline prompt,42,City42,580000.0,800.0,16500000000.0
distribution_baseline_089,Baseline prompt,43,City43,1150000.0,1150.0,42000000000.0
distribution_baseline_089,Baseline prompt,44,City44,940000.0,1030.0,37000000000.0
distribution_baseline_089,Baseline prompt,45,City45,790000.0,860.0,26000000000.0
distribution_baseline_089,Baseline prompt,46,City46,530000.0,590.0,14000000000.0
distribution_baseline_089,Baseline prompt,47,City47,970000.0,920.0,30000000000.0
distribution_baseline_089,Baseline prompt,48,City48,810000.0,830.0,24000000000.0
distribution_baseline_089,Baseline prompt,49,City49,480000.0,500.0,13000000000.0
distribution_baseline_089,Baseline prompt,50,City50,1020000.0,1060.0,37000000000.0
distribution_baseline_089,Baseline prompt,51,City51,440000.0,480.0,11000000000.0
distribution_baseline_089,Baseline prompt,52,City52,1040000.0,1200.0,41000000000.0
distribution_baseline_089,Baseline prompt,53,City53,890000.0,920.0,32000000000.0
distribution_baseline_089,Baseline prompt,54,City54,580000.0,600.0,18000000000.0
distribution_baseline_089,Baseline prompt,55,City55,960000.0,980.0,33000000000.0
distribution_baseline_089,Baseline prompt,56,City56,720000.0,860.0,23000000000.0
distribution_baseline_089,Baseline prompt,57,City57,880000.0,990.0,32000000000.0
distribution_baseline_089,Baseline prompt,58,City58,710000.0,870.0,21000000000.0
distribution_baseline_089,Baseline prompt,59,City59,450000.0,560.0,10000000000.0
distribution_baseline_089,Baseline prompt,60,City60,1360000.0,1400.0,47000000000.0
distribution_baseline_089,Baseline prompt,61,City61,910000.0,1000.0,34000000000.0
distribution_baseline_089,Baseline prompt,62,City62,660000.0,700.0,20000000000.0
distribution_baseline_089,Baseline prompt,63,City63,770000.0,840.0,26000000000.0
distribution_baseline_089,Baseline prompt,64,City64,880000.0,940.0,31000000000.0
distribution_baseline_089,Baseline prompt,65,City65,1070000.0,1150.0,39000000000.0
distribution_baseline_089,Baseline prompt,66,City66,510000.0,560.0,14000000000.0
distribution_baseline_089,Baseline prompt,67,City67,740000.0,870.0,22000000000.0
distribution_baseline_089,Baseline prompt,68,City68,1250000.0,1260.0,45000000000.0
distribution_baseline_089,Baseline prompt,69,City69,910000.0,1100.0,32000000000.0
distribution_baseline_089,Baseline prompt,70,City70,550000.0,600.0,13000000000.0
distribution_baseline_089,Baseline prompt,71,City71,720000.0,890.0,19000000000.0
distribution_baseline_089,Baseline prompt,72,City72,940000.0,1020.0,36500000000.0
distribution_baseline_089,Baseline prompt,73,City73,800000.0,950.0,25000000000.0
distribution_baseline_089,Baseline prompt,74,City74,620000.0,790.0,18000000000.0
distribution_baseline_089,Baseline prompt,75,City75,1110000.0,1230.0,42000000000.0
distribution_baseline_089,Baseline prompt,76,City76,1090000.0,1140.0,38000000000.0
distribution_baseline_089,Baseline prompt,77,City77,890000.0,930.0,30000000000.0
distribution_baseline_089,Baseline prompt,78,City78,1040000.0,1250.0,40000000000.0
distribution_baseline_089,Baseline prompt,79,City79,930000.0,980.0,31000000000.0
distribution_baseline_089,Baseline prompt,80,City80,670000.0,710.0,20000000000.0
distribution_baseline_089,Baseline prompt,81,City81,590000.0,680.0,16500000000.0
distribution_baseline_089,Baseline prompt,82,City82,810000.0,870.0,23000000000.0
distribution_baseline_089,Baseline prompt,83,City83,730000.0,810.0,21000000000.0
distribution_baseline_089,Baseline prompt,84,City84,940000.0,1025.0,35000000000.0
distribution_baseline_089,Baseline prompt,85,City85,1200000.0,1300.0,44000000000.0
distribution_baseline_089,Baseline prompt,86,City86,560000.0,600.0,14000000000.0
distribution_baseline_089,Baseline prompt,87,City87,680000.0,720.0,19000000000.0
distribution_baseline_089,Baseline prompt,88,City88,910000.0,940.0,30000000000.0
distribution_baseline_089,Baseline prompt,89,City89,1070000.0,1150.0,38000000000.0
distribution_baseline_089,Baseline prompt,90,City90,890000.0,910.0,27000000000.0
distribution_baseline_089,Baseline prompt,91,City91,1000000.0,1110.0,35000000000.0
distribution_baseline_089,Baseline prompt,92,City92,970000.0,920.0,32000000000.0
distribution_baseline_089,Baseline prompt,93,City93,640000.0,690.0,18000000000.0
distribution_baseline_089,Baseline prompt,94,City94,770000.0,860.0,22500000000.0
distribution_baseline_089,Baseline prompt,95,City95,840000.0,890.0,28000000000.0
distribution_baseline_089,Baseline prompt,96,City96,1100000.0,1180.0,41000000000.0
distribution_baseline_089,Baseline prompt,97,City97,720000.0,810.0,21000000000.0
distribution_baseline_089,Baseline prompt,98,City98,670000.0,750.0,19000000000.0
distribution_baseline_089,Baseline prompt,99,City99,1050000.0,1200.0,40000000000.0
distribution_baseline_089,Baseline prompt,100,City100,1020000.0,1150.0,37000000000.0
distribution_baseline_090,Baseline prompt,1,City1,450000.0,320.0,12000000000.0
distribution_baseline_090,Baseline prompt,2,City2,285000.0,200.0,8500000000.0
distribution_baseline_090,Baseline prompt,3,City3,670000.0,550.0,22000000000.0
distribution_baseline_090,Baseline prompt,4,City4,230000.0,150.0,7400000000.0
distribution_baseline_090,Baseline prompt,5,City5,810000.0,620.0,28000000000.0
distribution_baseline_090,Baseline prompt,6,City6,490000.0,410.0,15000000000.0
distribution_baseline_090,Baseline prompt,7,City7,350000.0,290.0,10500000000.0
distribution_baseline_090,Baseline prompt,8,City8,189000.0,125.0,5800000000.0
distribution_baseline_090,Baseline prompt,9,City9,920000.0,680.0,34000000000.0
distribution_baseline_090,Baseline prompt,10,City10,560000.0,440.0,18000000000.0
distribution_baseline_090,Baseline prompt,11,City11,400000.0,310.0,12500000000.0
distribution_baseline_090,Baseline prompt,12,City12,250000.0,210.0,9000000000.0
distribution_baseline_090,Baseline prompt,13,City13,1050000.0,770.0,41000000000.0
distribution_baseline_090,Baseline prompt,14,City14,840000.0,630.0,33000000000.0
distribution_baseline_090,Baseline prompt,15,City15,325000.0,270.0,9500000000.0
distribution_baseline_090,Baseline prompt,16,City16,290000.0,230.0,8200000000.0
distribution_baseline_090,Baseline prompt,17,City17,740000.0,570.0,26500000000.0
distribution_baseline_090,Baseline prompt,18,City18,660000.0,520.0,24000000000.0
distribution_baseline_090,Baseline prompt,19,City19,450000.0,330.0,14500000000.0
distribution_baseline_090,Baseline prompt,20,City20,380000.0,290.0,11000000000.0
distribution_baseline_090,Baseline prompt,21,City21,1200000.0,850.0,48000000000.0
distribution_baseline_090,Baseline prompt,22,City22,980000.0,710.0,36500000000.0
distribution_baseline_090,Baseline prompt,23,City23,270000.0,220.0,8800000000.0
distribution_baseline_090,Baseline prompt,24,City24,310000.0,250.0,10200000000.0
distribution_baseline_090,Baseline prompt,25,City25,700000.0,540.0,27000000000.0
distribution_baseline_090,Baseline prompt,26,City26,810000.0,620.0,31000000000.0
distribution_baseline_090,Baseline prompt,27,City27,490000.0,420.0,15500000000.0
distribution_baseline_090,Baseline prompt,28,City28,355000.0,300.0,12000000000.0
distribution_baseline_090,Baseline prompt,29,City29,195000.0,130.0,5900000000.0
distribution_baseline_090,Baseline prompt,30,City30,940000.0,690.0,35000000000.0
distribution_baseline_090,Baseline prompt,31,City31,565000.0,450.0,18500000000.0
distribution_baseline_090,Baseline prompt,32,City32,405000.0,320.0,13000000000.0
distribution_baseline_090,Baseline prompt,33,City33,260000.0,220.0,9200000000.0
distribution_baseline_090,Baseline prompt,34,City34,1080000.0,780.0,43000000000.0
distribution_baseline_090,Baseline prompt,35,City35,800000.0,620.0,32000000000.0
distribution_baseline_090,Baseline prompt,36,City36,335000.0,280.0,9800000000.0
distribution_baseline_090,Baseline prompt,37,City37,295000.0,240.0,8500000000.0
distribution_baseline_090,Baseline prompt,38,City38,750000.0,580.0,27500000000.0
distribution_baseline_090,Baseline prompt,39,City39,675000.0,530.0,25000000000.0
distribution_baseline_090,Baseline prompt,40,City40,460000.0,340.0,14700000000.0
distribution_baseline_090,Baseline prompt,41,City41,385000.0,300.0,11300000000.0
distribution_baseline_090,Baseline prompt,42,City42,1220000.0,870.0,49000000000.0
distribution_baseline_090,Baseline prompt,43,City43,990000.0,720.0,37000000000.0
distribution_baseline_090,Baseline prompt,44,City44,280000.0,230.0,8900000000.0
distribution_baseline_090,Baseline prompt,45,City45,320000.0,260.0,10500000000.0
distribution_baseline_090,Baseline prompt,46,City46,710000.0,550.0,27500000000.0
distribution_baseline_090,Baseline prompt,47,City47,820000.0,630.0,32000000000.0
distribution_baseline_090,Baseline prompt,48,City48,500000.0,430.0,16000000000.0
distribution_baseline_090,Baseline prompt,49,City49,365000.0,310.0,12200000000.0
distribution_baseline_090,Baseline prompt,50,City50,200000.0,140.0,6000000000.0
distribution_baseline_090,Baseline prompt,51,City51,950000.0,700.0,36000000000.0
distribution_baseline_090,Baseline prompt,52,City52,570000.0,460.0,19000000000.0
distribution_baseline_090,Baseline prompt,53,City53,410000.0,330.0,13200000000.0
distribution_baseline_090,Baseline prompt,54,City54,270000.0,225.0,9100000000.0
distribution_baseline_090,Baseline prompt,55,City55,1090000.0,790.0,44000000000.0
distribution_baseline_090,Baseline prompt,56,City56,825000.0,640.0,33000000000.0
distribution_baseline_090,Baseline prompt,57,City57,345000.0,290.0,9900000000.0
distribution_baseline_090,Baseline prompt,58,City58,305000.0,250.0,8600000000.0
distribution_baseline_090,Baseline prompt,59,City59,760000.0,590.0,28000000000.0
distribution_baseline_090,Baseline prompt,60,City60,685000.0,540.0,25500000000.0
distribution_baseline_090,Baseline prompt,61,City61,470000.0,350.0,14800000000.0
distribution_baseline_090,Baseline prompt,62,City62,390000.0,310.0,11500000000.0
distribution_baseline_090,Baseline prompt,63,City63,1240000.0,880.0,50000000000.0
distribution_baseline_090,Baseline prompt,64,City64,1000000.0,730.0,37500000000.0
distribution_baseline_090,Baseline prompt,65,City65,290000.0,240.0,9300000000.0
distribution_baseline_090,Baseline prompt,66,City66,330000.0,270.0,10600000000.0
distribution_baseline_090,Baseline prompt,67,City67,720000.0,560.0,28000000000.0
distribution_baseline_090,Baseline prompt,68,City68,830000.0,650.0,33000000000.0
distribution_baseline_090,Baseline prompt,69,City69,510000.0,440.0,16500000000.0
distribution_baseline_090,Baseline prompt,70,City70,375000.0,320.0,12300000000.0
distribution_baseline_090,Baseline prompt,71,City71,210000.0,150.0,6100000000.0
distribution_baseline_090,Baseline prompt,72,City72,960000.0,710.0,36500000000.0
distribution_baseline_090,Baseline prompt,73,City73,580000.0,470.0,19500000000.0
distribution_baseline_090,Baseline prompt,74,City74,420000.0,340.0,13400000000.0
distribution_baseline_090,Baseline prompt,75,City75,280000.0,235.0,9200000000.0
distribution_baseline_090,Baseline prompt,76,City76,1100000.0,800.0,45000000000.0
distribution_baseline_090,Baseline prompt,77,City77,835000.0,660.0,34000000000.0
distribution_baseline_090,Baseline prompt,78,City78,355000.0,300.0,10000000000.0
distribution_baseline_090,Baseline prompt,79,City79,310000.0,260.0,8700000000.0
distribution_baseline_090,Baseline prompt,80,City80,770000.0,600.0,29000000000.0
distribution_baseline_090,Baseline prompt,81,City81,695000.0,550.0,26500000000.0
distribution_baseline_090,Baseline prompt,82,City82,480000.0,360.0,15000000000.0
distribution_baseline_090,Baseline prompt,83,City83,395000.0,320.0,11700000000.0
distribution_baseline_090,Baseline prompt,84,City84,1260000.0,890.0,51000000000.0
distribution_baseline_090,Baseline prompt,85,City85,1010000.0,740.0,38000000000.0
distribution_baseline_090,Baseline prompt,86,City86,300000.0,250.0,9400000000.0
distribution_baseline_090,Baseline prompt,87,City87,340000.0,280.0,10800000000.0
distribution_baseline_090,Baseline prompt,88,City88,730000.0,570.0,29000000000.0
distribution_baseline_090,Baseline prompt,89,City89,840000.0,670.0,34500000000.0
distribution_baseline_090,Baseline prompt,90,City90,520000.0,450.0,17000000000.0
distribution_baseline_090,Baseline prompt,91,City91,385000.0,330.0,12500000000.0
distribution_baseline_090,Baseline prompt,92,City92,220000.0,160.0,6300000000.0
distribution_baseline_090,Baseline prompt,93,City93,970000.0,730.0,37000000000.0
distribution_baseline_090,Baseline prompt,94,City94,590000.0,480.0,20000000000.0
distribution_baseline_090,Baseline prompt,95,City95,430000.0,350.0,13800000000.0
distribution_baseline_090,Baseline prompt,96,City96,285000.0,240.0,9500000000.0
distribution_baseline_090,Baseline prompt,97,City97,1110000.0,810.0,46000000000.0
distribution_baseline_090,Baseline prompt,98,City98,845000.0,680.0,35000000000.0
distribution_baseline_090,Baseline prompt,99,City99,365000.0,310.0,10300000000.0
distribution_baseline_090,Baseline prompt,100,City100,315000.0,270.0,8800000000.0
distribution_baseline_091,Baseline prompt,1,City001,512341.0,340.0,182345000.0
distribution_baseline_091,Baseline prompt,2,City002,431567.0,280.0,152340000.0
distribution_baseline_091,Baseline prompt,3,City003,723456.0,420.0,245678000.0
distribution_baseline_091,Baseline prompt,4,City004,342175.0,190.0,123456000.0
distribution_baseline_091,Baseline prompt,5,City005,654321.0,390.0,223890000.0
distribution_baseline_091,Baseline prompt,6,City006,271890.0,160.0,98760000.0
distribution_baseline_091,Baseline prompt,7,City007,345678.0,250.0,134567000.0
distribution_baseline_091,Baseline prompt,8,City008,459012.0,310.0,167890000.0
distribution_baseline_091,Baseline prompt,9,City009,876543.0,460.0,298765000.0
distribution_baseline_091,Baseline prompt,10,City010,123456.0,140.0,56789000.0
distribution_baseline_091,Baseline prompt,11,City011,789012.0,430.0,278901000.0
distribution_baseline_091,Baseline prompt,12,City012,567890.0,320.0,200456000.0
distribution_baseline_091,Baseline prompt,13,City013,451234.0,290.0,156732000.0
distribution_baseline_091,Baseline prompt,14,City014,623456.0,370.0,216789000.0
distribution_baseline_091,Baseline prompt,15,City015,234567.0,170.0,87654300.0
distribution_baseline_091,Baseline prompt,16,City016,678901.0,400.0,245678900.0
distribution_baseline_091,Baseline prompt,17,City017,356789.0,210.0,147890000.0
distribution_baseline_091,Baseline prompt,18,City018,498765.0,330.0,180123000.0
distribution_baseline_091,Baseline prompt,19,City019,312456.0,180.0,129876000.0
distribution_baseline_091,Baseline prompt,20,City020,590123.0,320.0,210234000.0
distribution_baseline_091,Baseline prompt,21,City021,421890.0,260.0,143567000.0
distribution_baseline_091,Baseline prompt,22,City022,734567.0,410.0,256890000.0
distribution_baseline_091,Baseline prompt,23,City023,265432.0,150.0,98765000.0
distribution_baseline_091,Baseline prompt,24,City024,547890.0,300.0,187234000.0
distribution_baseline_091,Baseline prompt,25,City025,812345.0,450.0,298012000.0
distribution_baseline_091,Baseline prompt,26,City026,389012.0,220.0,156789000.0
distribution_baseline_091,Baseline prompt,27,City027,612345.0,350.0,234567000.0
distribution_baseline_091,Baseline prompt,28,City028,741234.0,400.0,278901234.0
distribution_baseline_091,Baseline prompt,29,City029,827891.0,470.0,312456700.0
distribution_baseline_091,Baseline prompt,30,City030,165432.0,130.0,67589000.0
distribution_baseline_091,Baseline prompt,31,City031,576089.0,340.0,198231000.0
distribution_baseline_091,Baseline prompt,32,City032,489012.0,310.0,176543000.0
distribution_baseline_091,Baseline prompt,33,City033,701234.0,380.0,245678000.0
distribution_baseline_091,Baseline prompt,34,City034,427856.0,260.0,154123000.0
distribution_baseline_091,Baseline prompt,35,City035,649875.0,390.0,228901000.0
distribution_baseline_091,Baseline prompt,36,City036,215678.0,160.0,93245000.0
distribution_baseline_091,Baseline prompt,37,City037,503214.0,330.0,190123450.0
distribution_baseline_091,Baseline prompt,38,City038,741256.0,410.0,267890320.0
distribution_baseline_091,Baseline prompt,39,City039,821345.0,460.0,312456789.0
distribution_baseline_091,Baseline prompt,40,City040,395678.0,220.0,145678900.0
distribution_baseline_091,Baseline prompt,41,City041,614320.0,350.0,234567890.0
distribution_baseline_091,Baseline prompt,42,City042,750123.0,400.0,278901234.0
distribution_baseline_091,Baseline prompt,43,City043,840987.0,480.0,345678123.0
distribution_baseline_091,Baseline prompt,44,City044,163245.0,140.0,69347800.0
distribution_baseline_091,Baseline prompt,45,City045,534789.0,310.0,192367000.0
distribution_baseline_091,Baseline prompt,46,City046,471234.0,290.0,178901234.0
distribution_baseline_091,Baseline prompt,47,City047,703452.0,380.0,245678900.0
distribution_baseline_091,Baseline prompt,48,City048,435678.0,250.0,165432000.0
distribution_baseline_091,Baseline prompt,49,City049,629876.0,360.0,234567890.0
distribution_baseline_091,Baseline prompt,50,City050,185432.0,180.0,78902345.0
distribution_baseline_091,Baseline prompt,51,City051,521345.0,310.0,189234567.0
distribution_baseline_091,Baseline prompt,52,City052,731234.0,400.0,256789032.0
distribution_baseline_091,Baseline prompt,53,City053,812459.0,460.0,305678123.0
distribution_baseline_091,Baseline prompt,54,City054,342569.0,200.0,143567890.0
distribution_baseline_091,Baseline prompt,55,City055,612734.0,350.0,230123456.0
distribution_baseline_091,Baseline prompt,56,City056,758901.0,430.0,278901234.0
distribution_baseline_091,Baseline prompt,57,City057,867543.0,490.0,345678000.0
distribution_baseline_091,Baseline prompt,58,City058,172345.0,150.0,68976000.0
distribution_baseline_091,Baseline prompt,59,City059,543210.0,300.0,190567000.0
distribution_baseline_091,Baseline prompt,60,City060,478901.0,280.0,176890345.0
distribution_baseline_091,Baseline prompt,61,City061,720345.0,370.0,245123000.0
distribution_baseline_091,Baseline prompt,62,City062,438567.0,240.0,154890000.0
distribution_baseline_091,Baseline prompt,63,City063,649721.0,360.0,229567000.0
distribution_baseline_091,Baseline prompt,64,City064,189034.0,170.0,80456000.0
distribution_baseline_091,Baseline prompt,65,City065,536890.0,310.0,192123000.0
distribution_baseline_091,Baseline prompt,66,City066,734951.0,400.0,267345790.0
distribution_baseline_091,Baseline prompt,67,City067,827456.0,470.0,314567890.0
distribution_baseline_091,Baseline prompt,68,City068,362341.0,220.0,145000567.0
distribution_baseline_091,Baseline prompt,69,City069,618923.0,350.0,235678001.0
distribution_baseline_091,Baseline prompt,70,City070,759812.0,420.0,278901000.0
distribution_baseline_091,Baseline prompt,71,City071,845678.0,480.0,346789000.0
distribution_baseline_091,Baseline prompt,72,City072,176543.0,150.0,70890100.0
distribution_baseline_091,Baseline prompt,73,City073,548903.0,320.0,194210000.0
distribution_baseline_091,Baseline prompt,74,City074,465789.0,280.0,162345987.0
distribution_baseline_091,Baseline prompt,75,City075,703491.0,390.0,248901234.0
distribution_baseline_091,Baseline prompt,76,City076,418906.0,250.0,167342000.0
distribution_baseline_091,Baseline prompt,77,City077,632145.0,370.0,236789000.0
distribution_baseline_091,Baseline prompt,78,City078,192345.0,170.0,81234000.0
distribution_baseline_091,Baseline prompt,79,City079,542178.0,310.0,198345000.0
distribution_baseline_091,Baseline prompt,80,City080,746123.0,410.0,270123456.0
distribution_baseline_091,Baseline prompt,81,City081,832765.0,470.0,320345789.0
distribution_baseline_091,Baseline prompt,82,City082,389054.0,230.0,148901234.0
distribution_baseline_091,Baseline prompt,83,City083,625432.0,350.0,238123000.0
distribution_baseline_091,Baseline prompt,84,City084,763451.0,420.0,287012000.0
distribution_baseline_091,Baseline prompt,85,City085,854789.0,490.0,355678321.0
distribution_baseline_091,Baseline prompt,86,City086,179034.0,160.0,69890123.0
distribution_baseline_091,Baseline prompt,87,City087,555234.0,320.0,199234000.0
distribution_baseline_091,Baseline prompt,88,City088,472345.0,300.0,179560000.0
distribution_baseline_091,Baseline prompt,89,City089,719345.0,380.0,249012345.0
distribution_baseline_091,Baseline prompt,90,City090,425678.0,270.0,178901230.0
distribution_baseline_091,Baseline prompt,91,City091,639012.0,390.0,239567300.0
distribution_baseline_091,Baseline prompt,92,City092,194302.0,190.0,82345000.0
distribution_baseline_091,Baseline prompt,93,City093,549876.0,320.0,196789000.0
distribution_baseline_091,Baseline prompt,94,City094,741890.0,410.0,275678123.0
distribution_baseline_091,Baseline prompt,95,City095,839012.0,490.0,329456789.0
distribution_baseline_091,Baseline prompt,96,City096,365478.0,220.0,149839000.0
distribution_baseline_091,Baseline prompt,97,City097,627890.0,340.0,240123000.0
distribution_baseline_091,Baseline prompt,98,City098,765432.0,430.0,289012340.0
distribution_baseline_091,Baseline prompt,99,City099,867954.0,500.0,358345600.0
distribution_baseline_091,Baseline prompt,100,City100,184209.0,160.0,71589600.0
distribution_baseline_092,Baseline prompt,1,City1,987654.0,5432.0,123456789.0
distribution_baseline_092,Baseline prompt,2,City2,876543.0,6543.0,234567890.0
distribution_baseline_092,Baseline prompt,3,City3,765432.0,4321.0,345678901.0
distribution_baseline_092,Baseline prompt,4,City4,654321.0,3210.0,456789012.0
distribution_baseline_092,Baseline prompt,5,City5,543210.0,2134.0,567890123.0
distribution_baseline_092,Baseline prompt,6,City6,678910.0,4325.0,678901234.0
distribution_baseline_092,Baseline prompt,7,City7,789101.0,5436.0,789012345.0
distribution_baseline_092,Baseline prompt,8,City8,890112.0,6547.0,890123456.0
distribution_baseline_092,Baseline prompt,9,City9,901123.0,7658.0,123456123.0
distribution_baseline_092,Baseline prompt,10,City10,123450.0,8769.0,234567234.0
distribution_baseline_092,Baseline prompt,11,City11,234561.0,9870.0,345678345.0
distribution_baseline_092,Baseline prompt,12,City12,345672.0,1092.0,456789456.0
distribution_baseline_092,Baseline prompt,13,City13,456783.0,2123.0,567890567.0
distribution_baseline_092,Baseline prompt,14,City14,567894.0,3234.0,678901678.0
distribution_baseline_092,Baseline prompt,15,City15,678905.0,4345.0,789012789.0
distribution_baseline_092,Baseline prompt,16,City16,789016.0,5456.0,890123890.0
distribution_baseline_092,Baseline prompt,17,City17,890127.0,6567.0,123456098.0
distribution_baseline_092,Baseline prompt,18,City18,901238.0,7678.0,234567197.0
distribution_baseline_092,Baseline prompt,19,City19,123459.0,8789.0,345678296.0
distribution_baseline_092,Baseline prompt,20,City20,234560.0,9890.0,456789395.0
distribution_baseline_092,Baseline prompt,21,City21,567891.0,2101.0,567890004.0
distribution_baseline_092,Baseline prompt,22,City22,678902.0,3212.0,678901103.0
distribution_baseline_092,Baseline prompt,23,City23,789013.0,4323.0,789012202.0
distribution_baseline_092,Baseline prompt,24,City24,890124.0,5434.0,890123301.0
distribution_baseline_092,Baseline prompt,25,City25,901235.0,6545.0,123456400.0
distribution_baseline_092,Baseline prompt,26,City26,123456.0,7656.0,234567499.0
distribution_baseline_092,Baseline prompt,27,City27,234567.0,8767.0,345678598.0
distribution_baseline_092,Baseline prompt,28,City28,345678.0,9878.0,456789697.0
distribution_baseline_092,Baseline prompt,29,City29,456789.0,1090.0,567890796.0
