generation_id,prompt_condition,row_number,fictional_metropolitan_area,population_people,public_road_lane_miles,gross_metropolitan_product_billion_2006_usd
source_matched_blueprint_085,Blueprint prompt,74,Vixborough,27000.0,280.0,1.5
source_matched_blueprint_085,Blueprint prompt,75,Wystwyck,26000.0,275.0,1.4
source_matched_blueprint_085,Blueprint prompt,76,Xilton,25500.0,270.0,1.4
source_matched_blueprint_085,Blueprint prompt,77,Yarndale,25000.0,265.0,1.3
source_matched_blueprint_085,Blueprint prompt,78,Zyrholm,24500.0,260.0,1.3
source_matched_blueprint_085,Blueprint prompt,79,Alveston,24000.0,255.0,1.2
source_matched_blueprint_085,Blueprint prompt,80,Brynneal,23500.0,245.0,1.1
source_matched_blueprint_085,Blueprint prompt,81,Colthaven,23000.0,240.0,1.0
source_matched_blueprint_085,Blueprint prompt,82,Delford,22500.0,230.0,1.0
source_matched_blueprint_085,Blueprint prompt,83,Ellswyck,22000.0,225.0,0.9
source_matched_blueprint_085,Blueprint prompt,84,Flornhill,21500.0,220.0,0.9
source_matched_blueprint_085,Blueprint prompt,85,Grendall,21000.0,215.0,0.8
source_matched_blueprint_085,Blueprint prompt,86,Hamlyn,20500.0,210.0,0.8
source_matched_blueprint_085,Blueprint prompt,87,Ivycrest,20000.0,200.0,0.8
source_matched_blueprint_085,Blueprint prompt,88,Jorndale,19500.0,190.0,0.7
source_matched_blueprint_085,Blueprint prompt,89,Kynnport,19000.0,185.0,0.7
source_matched_blueprint_085,Blueprint prompt,90,Lowthorp,18500.0,180.0,0.6
source_matched_blueprint_085,Blueprint prompt,91,Milborough,18000.0,175.0,0.6
source_matched_blueprint_085,Blueprint prompt,92,Nostholm,17500.0,170.0,0.6
source_matched_blueprint_085,Blueprint prompt,93,Orlmont,17000.0,165.0,0.5
source_matched_blueprint_085,Blueprint prompt,94,Plimford,16500.0,160.0,0.5
source_matched_blueprint_085,Blueprint prompt,95,Quathor,16000.0,155.0,0.5
source_matched_blueprint_085,Blueprint prompt,96,Rynmoor,15500.0,150.0,0.4
source_matched_blueprint_053,Blueprint prompt,1,Aralstead,5340000.0,19750.0,350.0
source_matched_blueprint_053,Blueprint prompt,2,Darrowport,1220000.0,8920.0,85.0
source_matched_blueprint_053,Blueprint prompt,3,Fenton Ridge,1840000.0,11320.0,112.0
source_matched_blueprint_053,Blueprint prompt,4,Havenloch,370000.0,3210.0,21.0
source_matched_blueprint_053,Blueprint prompt,5,Lyntharan,15700000.0,47050.0,900.0
source_matched_blueprint_053,Blueprint prompt,6,Belshore,2430000.0,18240.0,145.0
source_matched_blueprint_053,Blueprint prompt,7,Quinteron,58000.0,720.0,2.0
source_matched_blueprint_053,Blueprint prompt,8,Vestrella,760000.0,5500.0,35.0
source_matched_blueprint_053,Blueprint prompt,9,Oakwynn,3110000.0,20410.0,170.0
source_matched_blueprint_053,Blueprint prompt,10,Fernclave,275000.0,2150.0,13.0
source_matched_blueprint_053,Blueprint prompt,11,Silverpine,520000.0,4500.0,34.0
source_matched_blueprint_053,Blueprint prompt,12,Harstad Bay,85000.0,910.0,3.0
source_matched_blueprint_053,Blueprint prompt,13,Cresthaven,9200000.0,29120.0,510.0
source_matched_blueprint_053,Blueprint prompt,14,Osling City,2120000.0,14030.0,110.0
source_matched_blueprint_053,Blueprint prompt,15,Grathmoor,670000.0,4500.0,38.0
source_matched_blueprint_053,Blueprint prompt,16,Braylock,1410000.0,10050.0,65.0
source_matched_blueprint_053,Blueprint prompt,17,Rivermarch,43000.0,600.0,1.0
source_matched_blueprint_053,Blueprint prompt,18,Grayston,315000.0,1820.0,10.0
source_matched_blueprint_053,Blueprint prompt,19,New Erelia,480000.0,3610.0,22.0
source_matched_blueprint_053,Blueprint prompt,20,Kingsvale,182000.0,1200.0,7.0
source_matched_blueprint_053,Blueprint prompt,21,West Barrow,564000.0,4600.0,30.0
source_matched_blueprint_053,Blueprint prompt,22,Carrowind,341000.0,2090.0,14.0
source_matched_blueprint_053,Blueprint prompt,23,Bexholt,295000.0,1910.0,12.0
source_matched_blueprint_053,Blueprint prompt,24,Fairglen,1320000.0,8900.0,72.0
source_matched_blueprint_053,Blueprint prompt,25,Mariton,143000.0,1150.0,8.0
source_matched_blueprint_053,Blueprint prompt,26,Ashbourne,1880000.0,12345.0,130.0
source_matched_blueprint_053,Blueprint prompt,27,Wexbury,190000.0,1000.0,7.0
source_matched_blueprint_053,Blueprint prompt,28,Orrivale,3620000.0,23500.0,200.0
source_matched_blueprint_053,Blueprint prompt,29,Norrington,720000.0,5550.0,40.0
source_matched_blueprint_053,Blueprint prompt,30,Yardenshire,214000.0,1340.0,9.0
source_matched_blueprint_053,Blueprint prompt,31,Echovale,125000.0,800.0,5.0
source_matched_blueprint_053,Blueprint prompt,32,Harpswell,510000.0,4700.0,32.0
source_matched_blueprint_053,Blueprint prompt,33,Stonewick,1520000.0,10300.0,78.0
source_matched_blueprint_053,Blueprint prompt,34,Harrowmark,880000.0,6400.0,49.0
source_matched_blueprint_053,Blueprint prompt,35,Faywick,126000.0,870.0,6.0
source_matched_blueprint_053,Blueprint prompt,36,North Alder,2340000.0,16350.0,126.0
source_matched_blueprint_053,Blueprint prompt,37,Windsea City,56000.0,760.0,3.0
source_matched_blueprint_053,Blueprint prompt,38,Pinemarch,800000.0,5700.0,41.0
source_matched_blueprint_053,Blueprint prompt,39,Baystar,372000.0,3050.0,18.0
source_matched_blueprint_053,Blueprint prompt,40,Opalis,396000.0,3160.0,19.0
source_matched_blueprint_053,Blueprint prompt,41,Lowenshire,254000.0,1800.0,11.0
source_matched_blueprint_053,Blueprint prompt,42,Gardenmere,4700000.0,21450.0,290.0
source_matched_blueprint_053,Blueprint prompt,43,Port Drake,19100000.0,62000.0,1200.0
source_matched_blueprint_053,Blueprint prompt,44,Larkwood,570000.0,4800.0,36.0
source_matched_blueprint_053,Blueprint prompt,45,Northwick,830000.0,6450.0,48.0
source_matched_blueprint_053,Blueprint prompt,46,Stoneridge,615000.0,5200.0,38.0
source_matched_blueprint_053,Blueprint prompt,47,Treverly,172000.0,1230.0,8.0
source_matched_blueprint_053,Blueprint prompt,48,Tamberlyn,292000.0,2040.0,13.0
source_matched_blueprint_053,Blueprint prompt,49,Waldenport,948000.0,7320.0,59.0
source_matched_blueprint_053,Blueprint prompt,50,Rivendale,420000.0,3650.0,22.0
source_matched_blueprint_053,Blueprint prompt,51,Eastrun City,111000.0,930.0,5.0
source_matched_blueprint_053,Blueprint prompt,52,Starhaven,675000.0,4950.0,37.0
source_matched_blueprint_053,Blueprint prompt,53,Ashlewick,758000.0,5700.0,42.0
source_matched_blueprint_053,Blueprint prompt,54,Baldmere,167000.0,1160.0,7.0
source_matched_blueprint_053,Blueprint prompt,55,Lochspire,63000.0,710.0,2.0
source_matched_blueprint_053,Blueprint prompt,56,Brightreach,940000.0,6800.0,50.0
source_matched_blueprint_053,Blueprint prompt,57,Redcrown,159000.0,1100.0,6.0
source_matched_blueprint_053,Blueprint prompt,58,Elmhold,1270000.0,9100.0,73.0
source_matched_blueprint_053,Blueprint prompt,59,Hollowmoor,68000.0,780.0,3.0
source_matched_blueprint_053,Blueprint prompt,60,Dunvoral,203000.0,1300.0,9.0
source_matched_blueprint_053,Blueprint prompt,61,Twilight Plains,157000.0,1150.0,7.0
source_matched_blueprint_053,Blueprint prompt,62,Edgerun,725000.0,4820.0,36.0
source_matched_blueprint_053,Blueprint prompt,63,Birchbath,282000.0,1950.0,12.0
source_matched_blueprint_053,Blueprint prompt,64,Northcrest,491000.0,3600.0,24.0
source_matched_blueprint_053,Blueprint prompt,65,Waterlyn,1580000.0,10450.0,84.0
source_matched_blueprint_053,Blueprint prompt,66,Greenwood Rise,136000.0,980.0,6.0
source_matched_blueprint_053,Blueprint prompt,67,Sunvale,193000.0,1220.0,8.0
source_matched_blueprint_053,Blueprint prompt,68,Lakestead,387000.0,2700.0,17.0
source_matched_blueprint_053,Blueprint prompt,69,Moonvale,742000.0,5200.0,39.0
source_matched_blueprint_053,Blueprint prompt,70,Eldenford,106000.0,870.0,5.0
source_matched_blueprint_053,Blueprint prompt,71,Westhelm City,128000.0,940.0,6.0
source_matched_blueprint_053,Blueprint prompt,72,Rainthorpe,625000.0,4500.0,33.0
source_matched_blueprint_053,Blueprint prompt,73,Forrester Bay,168000.0,1180.0,7.0
source_matched_blueprint_053,Blueprint prompt,74,Hillborough,650000.0,4700.0,35.0
source_matched_blueprint_053,Blueprint prompt,75,Wanderstone,322000.0,2310.0,15.0
source_matched_blueprint_053,Blueprint prompt,76,Bridgecrest,9100000.0,31500.0,520.0
source_matched_blueprint_053,Blueprint prompt,77,Meadowlyn,810000.0,6000.0,46.0
source_matched_blueprint_053,Blueprint prompt,78,Shadowwick,57000.0,750.0,2.0
source_matched_blueprint_053,Blueprint prompt,79,Harvenshire,1070000.0,7720.0,60.0
source_matched_blueprint_053,Blueprint prompt,80,Lynhaven,156000.0,1130.0,7.0
source_matched_blueprint_053,Blueprint prompt,81,Pineton Valley,337000.0,2360.0,16.0
source_matched_blueprint_053,Blueprint prompt,82,Goldspire,560000.0,4200.0,31.0
source_matched_blueprint_053,Blueprint prompt,83,Eastport City,924000.0,7140.0,55.0
source_matched_blueprint_053,Blueprint prompt,84,Marblewick,144000.0,1120.0,7.0
source_matched_blueprint_053,Blueprint prompt,85,South Barrow,412000.0,3100.0,19.0
source_matched_blueprint_053,Blueprint prompt,86,Willowmere,151000.0,1200.0,7.0
source_matched_blueprint_053,Blueprint prompt,87,Westgarden,123000.0,940.0,5.0
source_matched_blueprint_053,Blueprint prompt,88,Greycastle,472000.0,3500.0,23.0
source_matched_blueprint_053,Blueprint prompt,89,Charstead,3350000.0,18750.0,250.0
source_matched_blueprint_053,Blueprint prompt,90,Dawnridge,1930000.0,12560.0,135.0
source_matched_blueprint_053,Blueprint prompt,91,Brighthearth City,560000.0,5300.0,37.0
source_matched_baseline_053,Baseline prompt,1,Northpoint,1256340.0,43825.0,67.2
source_matched_baseline_053,Baseline prompt,2,Rivermoor,2345580.0,98765.0,114.5
source_matched_baseline_053,Baseline prompt,3,Edgewick,345670.0,18543.0,21.8
source_matched_baseline_053,Baseline prompt,4,Clearfall,1778900.0,54321.0,89.7
source_matched_baseline_053,Baseline prompt,5,Havenridge,567890.0,23456.0,33.9
source_matched_baseline_053,Baseline prompt,6,Brightwater,987654.0,34567.0,46.1
source_matched_baseline_053,Baseline prompt,7,Silvercliff,789012.0,41321.0,55.2
source_matched_baseline_053,Baseline prompt,8,Westhaven,1123456.0,69123.0,72.8
source_matched_baseline_053,Baseline prompt,9,Lakeshore,321098.0,20345.0,19.3
source_matched_baseline_053,Baseline prompt,10,Pinevale,876543.0,33218.0,51.6
source_matched_baseline_053,Baseline prompt,11,Stonebridge,1023450.0,42790.0,62.7
source_matched_baseline_053,Baseline prompt,12,Falconhurst,2234500.0,75230.0,94.2
source_matched_baseline_053,Baseline prompt,13,Willowbend,1509800.0,50213.0,79.5
source_matched_baseline_053,Baseline prompt,14,Greenshade,439800.0,18520.0,24.3
source_matched_baseline_053,Baseline prompt,15,Ironridge,661234.0,35123.0,47.8
source_matched_baseline_053,Baseline prompt,16,Woodhaven,1342500.0,61542.0,70.4
source_matched_baseline_053,Baseline prompt,17,Amberfield,890321.0,42010.0,58.6
source_matched_baseline_053,Baseline prompt,18,Shadowglen,1567890.0,49501.0,81.2
source_matched_baseline_053,Baseline prompt,19,Crystalbrook,678900.0,34902.0,44.5
source_matched_baseline_053,Baseline prompt,20,Sunspire,298340.0,14231.0,18.7
source_matched_baseline_053,Baseline prompt,21,Bluehaven,2234310.0,79320.0,97.1
source_matched_baseline_053,Baseline prompt,22,Meadowfall,1109780.0,45678.0,66.3
source_matched_baseline_053,Baseline prompt,23,Dawncrest,789123.0,37540.0,54.7
source_matched_baseline_053,Baseline prompt,24,Stormridge,445670.0,21090.0,28.1
source_matched_baseline_053,Baseline prompt,25,Goldenbay,2034120.0,64872.0,86.5
source_matched_baseline_053,Baseline prompt,26,Mountainview,341230.0,19854.0,21.6
source_matched_baseline_053,Baseline prompt,27,Springvale,670890.0,36450.0,46.7
source_matched_baseline_053,Baseline prompt,28,Twinbluff,1678900.0,51120.0,76.8
source_matched_baseline_053,Baseline prompt,29,Evergrove,987654.0,43217.0,59.3
source_matched_baseline_053,Baseline prompt,30,Orchardville,1342098.0,60342.0,72.9
source_matched_baseline_053,Baseline prompt,31,Ridgetop,1123000.0,42190.0,63.1
source_matched_baseline_053,Baseline prompt,32,Seaspring,300987.0,15231.0,16.8
source_matched_baseline_053,Baseline prompt,33,Ashbourne,456789.0,24789.0,30.4
source_matched_baseline_053,Baseline prompt,34,Snowcap,667890.0,35412.0,47.6
source_matched_baseline_053,Baseline prompt,35,Windvale,1209876.0,54670.0,73.5
source_matched_baseline_053,Baseline prompt,36,Gladehill,980654.0,40210.0,58.1
source_matched_baseline_053,Baseline prompt,37,Oakwood,2341098.0,81245.0,103.7
source_matched_baseline_053,Baseline prompt,38,Brookshade,788900.0,32560.0,49.1
source_matched_baseline_053,Baseline prompt,39,Shadowrun,998760.0,47129.0,65.9
source_matched_baseline_053,Baseline prompt,40,Riverwood,1456780.0,58021.0,77.4
source_matched_baseline_053,Baseline prompt,41,Highrock,567890.0,31980.0,38.9
source_matched_baseline_053,Baseline prompt,42,Wildfield,894321.0,43592.0,60.2
source_matched_baseline_053,Baseline prompt,43,Silverthorn,345670.0,17429.0,20.5
source_matched_baseline_053,Baseline prompt,44,Crestwind,2223450.0,73451.0,93.6
source_matched_baseline_053,Baseline prompt,45,Summerhill,1112345.0,46987.0,71.1
source_matched_baseline_053,Baseline prompt,46,Starfield,789012.0,40123.0,56.4
source_matched_baseline_053,Baseline prompt,47,Brightglen,1722345.0,51234.0,84.5
source_matched_baseline_053,Baseline prompt,48,Rainhaven,1234500.0,41021.0,61.7
source_matched_baseline_053,Baseline prompt,49,Hillspire,554320.0,25987.0,35.8
source_matched_baseline_053,Baseline prompt,50,Frostvale,890321.0,37890.0,52.2
source_matched_baseline_053,Baseline prompt,51,Nightbrook,667890.0,34120.0,45.9
source_matched_baseline_053,Baseline prompt,52,Bluffridge,456700.0,22189.0,29.3
source_matched_baseline_053,Baseline prompt,53,Ironpeak,1245678.0,63421.0,83.1
source_matched_baseline_053,Baseline prompt,54,Maplewood,340987.0,19432.0,22.4
source_matched_baseline_053,Baseline prompt,55,Valemont,459890.0,24567.0,31.3
source_matched_baseline_053,Baseline prompt,56,Juniperlight,978654.0,42134.0,64.8
source_matched_baseline_053,Baseline prompt,57,Bayshore,2312340.0,82345.0,106.2
source_matched_baseline_053,Baseline prompt,58,Oakspire,1516780.0,57123.0,81.9
source_matched_baseline_053,Baseline prompt,59,Shadowlake,345670.0,18943.0,23.6
source_matched_baseline_053,Baseline prompt,60,Cliffhaven,670890.0,35490.0,48.4
source_matched_baseline_053,Baseline prompt,61,Skyridge,789021.0,43129.0,55.1
source_matched_baseline_053,Baseline prompt,62,Brightridge,1123409.0,59123.0,78.3
source_matched_baseline_053,Baseline prompt,63,Redpine,897654.0,35279.0,53.7
source_matched_baseline_053,Baseline prompt,64,Riverbend,1234009.0,61032.0,79.4
source_matched_baseline_053,Baseline prompt,65,Meadowrun,345670.0,17890.0,22.1
source_matched_baseline_053,Baseline prompt,66,Thunderpeak,2234560.0,79501.0,98.4
source_matched_baseline_053,Baseline prompt,67,Sunvale,500987.0,20843.0,27.4
source_matched_baseline_053,Baseline prompt,68,Winterbrook,450123.0,23189.0,28.8
source_matched_baseline_053,Baseline prompt,69,Goldenridge,671234.0,35980.0,49.7
source_matched_baseline_053,Baseline prompt,70,Fairfall,1556780.0,48101.0,77.7
source_matched_baseline_053,Baseline prompt,71,Eaglecrest,900432.0,42321.0,61.3
source_matched_baseline_053,Baseline prompt,72,Ravenshore,3421098.0,97863.0,119.7
source_matched_baseline_053,Baseline prompt,73,Springwood,723490.0,31230.0,43.2
source_matched_baseline_053,Baseline prompt,74,Seacliff,234580.0,15321.0,17.1
source_matched_baseline_053,Baseline prompt,75,Bluefield,450129.0,23187.0,30.1
source_matched_baseline_053,Baseline prompt,76,Whiteglen,895670.0,38560.0,55.6
source_matched_baseline_053,Baseline prompt,77,Treetop,1223400.0,61789.0,82.3
source_matched_baseline_053,Baseline prompt,78,Summerview,789432.0,43218.0,58.5
source_matched_baseline_053,Baseline prompt,79,Goldenfield,1678980.0,49501.0,80.1
source_matched_baseline_053,Baseline prompt,80,Forestgate,567900.0,26543.0,37.6
source_matched_baseline_053,Baseline prompt,81,Silverwood,980658.0,41290.0,60.8
source_matched_baseline_053,Baseline prompt,82,Shadowpine,451230.0,21379.0,31.7
source_matched_baseline_053,Baseline prompt,83,Creekhill,1145600.0,47589.0,71.4
source_matched_baseline_053,Baseline prompt,84,Sunstone,1234320.0,60432.0,79.2
source_matched_baseline_053,Baseline prompt,85,Frostfield,3421098.0,92150.0,115.6
source_matched_baseline_053,Baseline prompt,86,Havenlight,890321.0,36780.0,52.9
source_matched_baseline_053,Baseline prompt,87,Monarchbay,2234543.0,80790.0,102.3
source_matched_blueprint_072,Blueprint prompt,1,Goldenwood,18234500.0,59900.0,765.8
source_matched_blueprint_072,Blueprint prompt,2,Harborfield,13456700.0,40250.0,642.3
source_matched_blueprint_072,Blueprint prompt,3,Ravencrest,11204500.0,35895.0,508.1
source_matched_blueprint_072,Blueprint prompt,4,Mapleglen,8759300.0,27460.0,391.6
source_matched_blueprint_072,Blueprint prompt,5,Stoneharbor,7263400.0,21995.0,312.4
source_matched_blueprint_072,Blueprint prompt,6,Brookvale,5982000.0,17800.0,248.7
source_matched_blueprint_072,Blueprint prompt,7,Lakesborough,4837000.0,12480.0,192.5
source_matched_blueprint_072,Blueprint prompt,8,Silvergrove,3768500.0,9870.0,153.6
source_matched_blueprint_072,Blueprint prompt,9,Highcliff,3054200.0,8650.0,127.4
source_matched_blueprint_072,Blueprint prompt,10,Riverhedge,2548900.0,7625.0,105.3
source_matched_blueprint_072,Blueprint prompt,11,Amberfield,2103400.0,6580.0,89.7
source_matched_blueprint_072,Blueprint prompt,12,Willowbanks,1789500.0,5800.0,76.3
source_matched_blueprint_072,Blueprint prompt,13,Northbriar,1453200.0,5025.0,63.1
source_matched_blueprint_072,Blueprint prompt,14,Pinehollow,1234900.0,4380.0,53.8
source_matched_blueprint_072,Blueprint prompt,15,Cedarstream,1024600.0,3950.0,45.7
source_matched_blueprint_072,Blueprint prompt,16,Ashbourne,895300.0,3510.0,39.4
source_matched_blueprint_072,Blueprint prompt,17,Meadowtree,743200.0,3005.0,32.5
source_matched_blueprint_072,Blueprint prompt,18,Stonecross,658100.0,2795.0,28.7
source_matched_blueprint_072,Blueprint prompt,19,Brightmoor,590430.0,2685.0,25.9
source_matched_blueprint_072,Blueprint prompt,20,Elmcrest,502600.0,2470.0,22.1
source_matched_blueprint_072,Blueprint prompt,21,Foxridge,436500.0,2130.0,19.4
source_matched_blueprint_072,Blueprint prompt,22,Rosehill,389400.0,1850.0,17.2
source_matched_blueprint_072,Blueprint prompt,23,Greenmeadow,348200.0,1725.0,15.6
source_matched_blueprint_072,Blueprint prompt,24,Hollowpoint,304000.0,1600.0,13.8
source_matched_blueprint_072,Blueprint prompt,25,Wildhaven,274300.0,1405.0,12.1
source_matched_blueprint_072,Blueprint prompt,26,Springbrook,236400.0,1280.0,10.8
source_matched_blueprint_072,Blueprint prompt,27,Northholme,201500.0,1170.0,9.4
source_matched_blueprint_072,Blueprint prompt,28,Twinshores,183900.0,1025.0,8.6
source_matched_blueprint_072,Blueprint prompt,29,Quailrun,160200.0,950.0,7.9
source_matched_blueprint_072,Blueprint prompt,30,Oakshade,142700.0,890.0,7.3
source_matched_blueprint_072,Blueprint prompt,31,Bluffton,129800.0,840.0,6.9
source_matched_blueprint_072,Blueprint prompt,32,Ivywood,118300.0,780.0,6.4
source_matched_blueprint_072,Blueprint prompt,33,Silverpine,108700.0,725.0,5.9
source_matched_blueprint_072,Blueprint prompt,34,Cloudridge,98900.0,680.0,5.4
source_matched_blueprint_072,Blueprint prompt,35,Crystalrock,87100.0,635.0,4.9
source_matched_blueprint_072,Blueprint prompt,36,Dewfield,78500.0,590.0,4.6
source_matched_blueprint_072,Blueprint prompt,37,Falconrail,72400.0,560.0,4.2
source_matched_blueprint_072,Blueprint prompt,38,Shadowpass,66200.0,520.0,3.9
source_matched_blueprint_072,Blueprint prompt,39,Thistledown,59800.0,485.0,3.5
source_matched_blueprint_072,Blueprint prompt,40,Rockwater,54500.0,455.0,3.2
source_matched_blueprint_072,Blueprint prompt,41,Ironmead,52600.0,440.0,3.1
source_matched_blueprint_072,Blueprint prompt,42,Havenbrook,5100000.0,16200.0,215.3
source_matched_blueprint_072,Blueprint prompt,43,Suncrest,4350000.0,14950.0,193.5
source_matched_blueprint_072,Blueprint prompt,44,Blueridge,3810000.0,13300.0,179.8
source_matched_blueprint_072,Blueprint prompt,45,Prairiefall,3090000.0,11050.0,150.2
source_matched_blueprint_072,Blueprint prompt,46,Goldenrock,2670000.0,9880.0,127.9
source_matched_blueprint_072,Blueprint prompt,47,Valehaven,2349000.0,9040.0,112.5
source_matched_blueprint_072,Blueprint prompt,48,Brightford,2043000.0,8060.0,98.4
source_matched_blueprint_072,Blueprint prompt,49,Staghollow,1728900.0,7300.0,85.3
source_matched_blueprint_072,Blueprint prompt,50,Hawkspur,1542000.0,6500.0,77.9
source_matched_blueprint_072,Blueprint prompt,51,Windcliffe,1311000.0,5730.0,64.8
source_matched_blueprint_072,Blueprint prompt,52,Springmoor,1093000.0,4820.0,54.9
source_matched_blueprint_072,Blueprint prompt,53,Whitehill,956000.0,4210.0,47.8
source_matched_blueprint_072,Blueprint prompt,54,Mistralbay,882100.0,3995.0,42.1
source_matched_blueprint_072,Blueprint prompt,55,Woodfern,795430.0,3640.0,37.6
source_matched_blueprint_072,Blueprint prompt,56,Riverspire,692200.0,3285.0,31.4
source_matched_blueprint_072,Blueprint prompt,57,Glenmere,614000.0,3020.0,28.2
source_matched_blueprint_072,Blueprint prompt,58,Peakstone,542900.0,2960.0,25.0
source_matched_blueprint_072,Blueprint prompt,59,Snowstead,480300.0,2795.0,22.7
source_matched_blueprint_072,Blueprint prompt,60,Birchvale,417800.0,2430.0,20.4
source_matched_blueprint_072,Blueprint prompt,61,Shorepine,365400.0,2245.0,18.2
source_matched_blueprint_072,Blueprint prompt,62,Mornwick,324500.0,2060.0,16.3
source_matched_blueprint_072,Blueprint prompt,63,Alderstream,289700.0,1905.0,14.5
source_matched_blueprint_072,Blueprint prompt,64,Eastgrove,253900.0,1750.0,13.1
source_matched_blueprint_072,Blueprint prompt,65,Goldenford,234600.0,1610.0,12.0
source_matched_blueprint_072,Blueprint prompt,66,Silverplains,202400.0,1485.0,10.3
source_matched_blueprint_072,Blueprint prompt,67,Thunderbay,184500.0,1360.0,9.2
source_matched_blueprint_072,Blueprint prompt,68,Lynnbrook,165200.0,1205.0,8.3
source_matched_blueprint_072,Blueprint prompt,69,Westbrook,143900.0,1110.0,7.6
source_matched_blueprint_072,Blueprint prompt,70,Ironvale,126800.0,980.0,6.9
source_matched_blueprint_072,Blueprint prompt,71,Southcliff,112300.0,860.0,6.3
source_matched_blueprint_072,Blueprint prompt,72,Kingsgrove,99300.0,780.0,5.7
source_matched_blueprint_072,Blueprint prompt,73,Hollowridge,85200.0,695.0,5.1
source_matched_blueprint_072,Blueprint prompt,74,Fogwood,78030.0,650.0,4.8
source_matched_blueprint_072,Blueprint prompt,75,Stillwood,72600.0,590.0,4.5
source_matched_blueprint_072,Blueprint prompt,76,Eastbay,66900.0,560.0,4.2
source_matched_blueprint_072,Blueprint prompt,77,Fortpine,60000.0,525.0,3.8
source_matched_blueprint_072,Blueprint prompt,78,Oakton,54800.0,470.0,3.6
source_matched_blueprint_072,Blueprint prompt,79,Ambercliff,49500.0,430.0,3.4
source_matched_blueprint_072,Blueprint prompt,80,Bridgemont,46800.0,395.0,3.0
source_matched_baseline_072,Baseline prompt,1,Belmont City,1254356.0,27412.0,67.3
source_matched_baseline_072,Baseline prompt,2,Silverwood Metro,812764.0,19387.0,45.1
source_matched_baseline_072,Baseline prompt,3,Lakeside Valley,1462389.0,31205.0,78.4
source_matched_baseline_072,Baseline prompt,4,Riverbend Heights,953271.0,23549.0,54.7
source_matched_baseline_072,Baseline prompt,5,Greenwood Prairie,482563.0,12348.0,29.8
source_matched_baseline_072,Baseline prompt,6,Horizon Falls,1673245.0,34508.0,88.1
source_matched_baseline_072,Baseline prompt,7,Clearbrook Basin,726348.0,17892.0,40.3
source_matched_baseline_072,Baseline prompt,8,Mapleview Borough,1001254.0,25871.0,58.9
source_matched_baseline_072,Baseline prompt,9,Ironridge City,1347763.0,29867.0,71.6
source_matched_baseline_072,Baseline prompt,10,Sunfield Grove,589342.0,14296.0,35.4
source_matched_baseline_072,Baseline prompt,11,Willowpoint Metro,1567821.0,33642.0,83.2
source_matched_baseline_072,Baseline prompt,12,Shadowcliff Meadows,857293.0,21051.0,48.6
source_matched_baseline_072,Baseline prompt,13,Crimsonwood Hills,762319.0,18542.0,43.7
source_matched_baseline_072,Baseline prompt,14,Goldenriver Junction,1225135.0,27834.0,65.8
source_matched_baseline_072,Baseline prompt,15,Openfield Metro,642381.0,15746.0,37.2
source_matched_baseline_072,Baseline prompt,16,Highland Center,1743498.0,35372.0,91.7
source_matched_baseline_072,Baseline prompt,17,Twinbranch Estate,895764.0,22015.0,50.9
source_matched_baseline_072,Baseline prompt,18,Pinehaven Metro,536928.0,13276.0,31.5
source_matched_baseline_072,Baseline prompt,19,Stormlake Crossing,1485947.0,31759.0,79.6
source_matched_baseline_072,Baseline prompt,20,Bluevine District,794231.0,19384.0,46.2
source_matched_baseline_072,Baseline prompt,21,Seabreeze Point,1073486.0,26892.0,60.7
source_matched_baseline_072,Baseline prompt,22,Clearwave Coast,1578328.0,34151.0,84.7
source_matched_baseline_072,Baseline prompt,23,Rockridge City,627493.0,15264.0,36.1
source_matched_baseline_072,Baseline prompt,24,Brightwater Plains,906275.0,21749.0,51.4
source_matched_baseline_072,Baseline prompt,25,Falcongate Center,1263482.0,27643.0,66.3
source_matched_baseline_072,Baseline prompt,26,Autumnfield Hill,482174.0,12653.0,30.2
source_matched_baseline_072,Baseline prompt,27,Evergreen Knolls,1624381.0,33976.0,87.5
source_matched_baseline_072,Baseline prompt,28,Copperview Summit,819324.0,20248.0,49.1
source_matched_baseline_072,Baseline prompt,29,Shadowpine Trail,743194.0,18419.0,42.4
source_matched_baseline_072,Baseline prompt,30,Sunnybluff Heights,1394287.0,30876.0,73.4
source_matched_baseline_072,Baseline prompt,31,Meadowcliff Valley,522931.0,13027.0,32.4
source_matched_baseline_072,Baseline prompt,32,Granitewood Metro,1718432.0,35124.0,90.2
source_matched_baseline_072,Baseline prompt,33,Redrock Parkway,883157.0,21567.0,50.6
source_matched_baseline_072,Baseline prompt,34,Starlight Ridge,1156372.0,26754.0,62.1
source_matched_baseline_072,Baseline prompt,35,Wildflower Crest,558743.0,13642.0,34.1
source_matched_baseline_072,Baseline prompt,36,Silverbranch Circle,1434276.0,32051.0,76.2
source_matched_baseline_072,Baseline prompt,37,Riverstone Plains,801623.0,19582.0,46.9
source_matched_baseline_072,Baseline prompt,38,Brightoak Metro,973261.0,23769.0,57.8
source_matched_baseline_072,Baseline prompt,39,Clearhaven Summit,1125742.0,26384.0,61.3
source_matched_baseline_072,Baseline prompt,40,Cedarwind Borough,458261.0,11978.0,28.1
source_matched_baseline_072,Baseline prompt,41,Hollowcreek Junction,1763823.0,35974.0,93.8
source_matched_baseline_072,Baseline prompt,42,Pinevale Harbor,538612.0,13384.0,31.9
