prompt_variant_id,setting_id,split,relation,input_direction,surface,answer_order,expected_answer,opposite_answer,expected_margin,expected_top1,logp_rise,logp_fall,logp_same
vitality_variant_0628,vitality_mechanism_setting_016,confirmation,neutral,increase,surface_d,reverse,same,rise,9.718750126186931,1,-9.718868255615234,-10.500118255615234,-0.0001181294283014
vitality_variant_0629,vitality_mechanism_setting_016,confirmation,neutral,decrease,surface_c,forward,same,fall,3.906249921768904,1,-7.036729335784912,-3.927354335784912,-0.0211044140160083
vitality_variant_0630,vitality_mechanism_setting_016,confirmation,neutral,decrease,surface_c,reverse,same,fall,4.453125004656613,1,-7.075159549713135,-4.465784549713135,-0.0126595450565218
vitality_variant_0631,vitality_mechanism_setting_016,confirmation,neutral,decrease,surface_d,forward,same,fall,4.859375232830644,1,-6.384749412536621,-4.869124412536621,-0.0097491797059774
vitality_variant_0632,vitality_mechanism_setting_016,confirmation,neutral,decrease,surface_d,reverse,same,fall,4.609374855645001,1,-5.856911659240723,-4.622536659240723,-0.0131618035957217
vitality_variant_0633,vitality_mechanism_setting_016,confirmation,irrelevant_number,registry_up,surface_c,forward,same,rise,5.171875197440386,1,-5.181197643280029,-5.681197643280029,-0.0093224458396434
vitality_variant_0634,vitality_mechanism_setting_016,confirmation,irrelevant_number,registry_up,surface_c,reverse,same,rise,2.7656250819563866,1,-2.840742349624634,-4.340742111206055,-0.0751172676682472
vitality_variant_0635,vitality_mechanism_setting_016,confirmation,irrelevant_number,registry_up,surface_d,forward,same,rise,7.671874815889168,1,-7.672639846801758,-8.344514846801758,-0.0007650309125892
vitality_variant_0636,vitality_mechanism_setting_016,confirmation,irrelevant_number,registry_up,surface_d,reverse,same,rise,6.437499846564606,1,-6.439826011657715,-7.424201011657715,-0.002326165093109
vitality_variant_0637,vitality_mechanism_setting_016,confirmation,irrelevant_number,registry_down,surface_c,forward,same,fall,5.406250125728548,1,-5.35322904586792,-5.41572904586792,-0.0094789201393723
vitality_variant_0638,vitality_mechanism_setting_016,confirmation,irrelevant_number,registry_down,surface_c,reverse,same,fall,4.234374854713678,1,-3.3327996730804443,-4.285924434661865,-0.0515495799481868
vitality_variant_0639,vitality_mechanism_setting_016,confirmation,irrelevant_number,registry_down,surface_d,forward,same,fall,8.124999778345227,1,-7.59461498260498,-8.12586498260498,-0.0008652042597532
vitality_variant_0640,vitality_mechanism_setting_016,confirmation,irrelevant_number,registry_down,surface_d,reverse,same,fall,7.249999973922968,1,-6.393150806427002,-7.252525806427002,-0.002525832504034
vitality_variant_0641,vitality_mechanism_setting_017,confirmation,default,increase,surface_c,forward,rise,fall,9.84374985829345,1,-0.0004397855664137,-9.844189643859863,-8.219189643859863
vitality_variant_0642,vitality_mechanism_setting_017,confirmation,default,increase,surface_c,reverse,rise,fall,9.249999919324182,1,-0.0002775999018922,-9.250277519226074,-10.140902519226074
vitality_variant_0643,vitality_mechanism_setting_017,confirmation,default,increase,surface_d,forward,rise,fall,11.14062525461486,1,-0.00017998983094,-11.1408052444458,-9.0939302444458
vitality_variant_0644,vitality_mechanism_setting_017,confirmation,default,increase,surface_d,reverse,rise,fall,10.296875364801965,1,-0.0001197981619043,-10.296995162963867,-11.156370162963867
vitality_variant_0645,vitality_mechanism_setting_017,confirmation,default,decrease,surface_c,forward,fall,rise,3.640625052154064,1,-3.680276393890381,-0.0396513417363166,-4.383401393890381
vitality_variant_0646,vitality_mechanism_setting_017,confirmation,default,decrease,surface_c,reverse,fall,rise,3.1718748845160007,1,-3.224298477172852,-0.0524235926568508,-4.599298477172852
vitality_variant_0647,vitality_mechanism_setting_017,confirmation,default,decrease,surface_d,forward,fall,rise,4.234374780207872,1,-4.254633903503418,-0.0202591232955455,-5.254633903503418
vitality_variant_0648,vitality_mechanism_setting_017,confirmation,default,decrease,surface_d,reverse,fall,rise,3.781250113621354,1,-3.8087446689605713,-0.0274945553392171,-5.464994430541992
vitality_variant_0649,vitality_mechanism_setting_017,confirmation,theory,increase,surface_c,forward,rise,fall,15.124999880837096,1,-9.65590606938349e-06,-15.125009536743164,-13.765634536743164
vitality_variant_0650,vitality_mechanism_setting_017,confirmation,theory,increase,surface_c,reverse,rise,fall,13.71875000008913,1,-1.3351351299206726e-05,-13.71876335144043,-15.96876335144043
vitality_variant_0651,vitality_mechanism_setting_017,confirmation,theory,increase,surface_d,forward,rise,fall,15.84374952318194,1,-6.198863957251888e-06,-15.843755722045898,-15.140630722045898
vitality_variant_0652,vitality_mechanism_setting_017,confirmation,theory,increase,surface_d,reverse,rise,fall,13.921874761661456,1,-1.2636104656849056e-05,-13.921887397766112,-16.42188835144043
vitality_variant_0653,vitality_mechanism_setting_017,confirmation,theory,decrease,surface_c,forward,fall,rise,8.156250041269232,1,-8.156816482543945,-0.0005664412747137,-8.500566482543945
vitality_variant_0654,vitality_mechanism_setting_017,confirmation,theory,decrease,surface_c,reverse,fall,rise,7.7656250387080945,1,-7.766515254974365,-0.0008902162662707,-7.844640254974365
vitality_variant_0655,vitality_mechanism_setting_017,confirmation,theory,decrease,surface_d,forward,fall,rise,1.4687500149011612,1,-1.681276798248291,-0.2125267833471298,-5.868776798248291
vitality_variant_0656,vitality_mechanism_setting_017,confirmation,theory,decrease,surface_d,reverse,fall,rise,1.1406249403953552,1,-1.4295947551727295,-0.2889698147773742,-4.757719993591309
vitality_variant_0657,vitality_mechanism_setting_017,confirmation,reverse,increase,surface_c,forward,fall,rise,5.640624862164259,1,-5.645807266235352,-0.0051824040710926,-6.708307266235352
vitality_variant_0658,vitality_mechanism_setting_017,confirmation,reverse,increase,surface_c,reverse,fall,rise,3.906249882653356,1,-3.928878545761109,-0.0226286631077528,-6.163253784179688
vitality_variant_0659,vitality_mechanism_setting_017,confirmation,reverse,increase,surface_d,forward,fall,rise,9.453125144718795,1,-9.453351020812988,-0.0002258760941913,-9.265851020812988
vitality_variant_0660,vitality_mechanism_setting_017,confirmation,reverse,increase,surface_d,reverse,fall,rise,7.359375121071935,1,-7.360353469848633,-0.0009783487766981,-8.297853469848633
vitality_variant_0661,vitality_mechanism_setting_017,confirmation,reverse,decrease,surface_c,forward,rise,fall,2.7656249925494194,1,-0.0629625394940376,-2.828587532043457,-7.742650032043457
vitality_variant_0662,vitality_mechanism_setting_017,confirmation,reverse,decrease,surface_c,reverse,rise,fall,3.718749903142452,1,-0.0251070037484169,-3.743856906890869,-10.236044883728027
vitality_variant_0663,vitality_mechanism_setting_017,confirmation,reverse,decrease,surface_d,forward,rise,fall,-3.0937501043081284,0,-3.141822099685669,-0.0480719953775405,-5.96994686126709
vitality_variant_0664,vitality_mechanism_setting_017,confirmation,reverse,decrease,surface_d,reverse,rise,fall,-1.125,0,-1.4092479944229126,-0.2842479944229126,-6.706122875213623
vitality_variant_0665,vitality_mechanism_setting_017,confirmation,neutral,increase,surface_c,forward,same,rise,6.406250203959644,1,-6.408417224884033,-7.767792224884033,-0.0021670209243893
vitality_variant_0666,vitality_mechanism_setting_017,confirmation,neutral,increase,surface_c,reverse,same,rise,6.359375230735168,1,-6.3615546226501465,-7.908429622650146,-0.0021793919149786
vitality_variant_0667,vitality_mechanism_setting_017,confirmation,neutral,increase,surface_d,forward,same,rise,10.421875003055902,1,-10.421953201293944,-10.843828201293944,-7.819823804311454e-05
vitality_variant_0668,vitality_mechanism_setting_017,confirmation,neutral,increase,surface_d,reverse,same,rise,10.328125122112397,1,-10.328201293945312,-10.937576293945312,-7.617183291586116e-05
vitality_variant_0669,vitality_mechanism_setting_017,confirmation,neutral,decrease,surface_c,forward,same,fall,5.984375147847459,1,-7.534421920776367,-5.987546920776367,-0.0031717729289084
vitality_variant_0670,vitality_mechanism_setting_017,confirmation,neutral,decrease,surface_c,reverse,same,fall,6.250000136438757,1,-7.674370765686035,-6.252495765686035,-0.0024956292472779
vitality_variant_0671,vitality_mechanism_setting_017,confirmation,neutral,decrease,surface_d,forward,same,fall,7.218749794643372,1,-7.517029285430908,-7.220154285430908,-0.0014044907875359
vitality_variant_0672,vitality_mechanism_setting_017,confirmation,neutral,decrease,surface_d,reverse,same,fall,6.812499931780621,1,-7.0645952224731445,-6.8145952224731445,-0.0020952906925231
vitality_variant_0673,vitality_mechanism_setting_017,confirmation,irrelevant_number,registry_up,surface_c,forward,same,rise,5.093749828636646,1,-5.102641105651856,-5.977641105651856,-0.0088912770152091
vitality_variant_0674,vitality_mechanism_setting_017,confirmation,irrelevant_number,registry_up,surface_c,reverse,same,rise,2.640624910593033,1,-2.722188234329224,-4.456563472747803,-0.0815633237361908
vitality_variant_0675,vitality_mechanism_setting_017,confirmation,irrelevant_number,registry_up,surface_d,forward,same,rise,6.687500218627974,1,-6.6893157958984375,-7.658065795898437,-0.0018155772704631
vitality_variant_0676,vitality_mechanism_setting_017,confirmation,irrelevant_number,registry_up,surface_d,reverse,same,rise,5.156249825842679,1,-5.1638288497924805,-6.4450788497924805,-0.0075790239498019
vitality_variant_0677,vitality_mechanism_setting_017,confirmation,irrelevant_number,registry_down,surface_c,forward,same,fall,5.828124875202775,1,-5.382771015167236,-5.835896015167236,-0.0077711399644613
vitality_variant_0678,vitality_mechanism_setting_017,confirmation,irrelevant_number,registry_down,surface_c,reverse,same,fall,4.484374824911356,1,-3.3749325275421143,-4.531182289123535,-0.0468074642121791
vitality_variant_0679,vitality_mechanism_setting_017,confirmation,irrelevant_number,registry_down,surface_d,forward,same,fall,7.421874831430614,1,-6.705051898956299,-7.423801898956299,-0.0019270675256848
vitality_variant_0680,vitality_mechanism_setting_017,confirmation,irrelevant_number,registry_down,surface_d,reverse,same,fall,6.343750166706741,1,-5.3038649559021,-6.3507399559021,-0.0069897891953587
vitality_variant_0681,vitality_mechanism_setting_018,confirmation,default,increase,surface_c,forward,rise,fall,9.8125001056178,1,-0.000459565402707,-9.812959671020508,-8.203584671020508
vitality_variant_0682,vitality_mechanism_setting_018,confirmation,default,increase,surface_c,reverse,rise,fall,9.249999800958904,1,-0.0002805792901199,-9.250280380249023,-10.359655380249023
vitality_variant_0683,vitality_mechanism_setting_018,confirmation,default,increase,surface_d,forward,rise,fall,11.421874771709554,1,-0.0001423257635906,-11.422017097473145,-9.406392097473145
vitality_variant_0684,vitality_mechanism_setting_018,confirmation,default,increase,surface_d,reverse,rise,fall,10.531250124797223,1,-0.000105733051896,-10.53135585784912,-11.71885585784912
vitality_variant_0685,vitality_mechanism_setting_018,confirmation,default,decrease,surface_c,forward,fall,rise,3.984374903142452,1,-4.014629364013672,-0.0302544608712196,-4.530254364013672
vitality_variant_0686,vitality_mechanism_setting_018,confirmation,default,decrease,surface_c,reverse,fall,rise,3.4531249552965164,1,-3.4964466094970703,-0.0433216542005538,-4.51207160949707
vitality_variant_0687,vitality_mechanism_setting_018,confirmation,default,decrease,surface_d,forward,fall,rise,4.687499870546162,1,-4.701776027679443,-0.0142761571332812,-5.389276027679443
vitality_variant_0688,vitality_mechanism_setting_018,confirmation,default,decrease,surface_d,reverse,fall,rise,4.109375080093741,1,-4.130923748016357,-0.021548667922616,-5.380923748016357
vitality_variant_0689,vitality_mechanism_setting_018,confirmation,theory,increase,surface_c,forward,rise,fall,16.10937440397356,1,-6.318072337307967e-06,-16.1093807220459,-14.890631675720217
vitality_variant_0690,vitality_mechanism_setting_018,confirmation,theory,increase,surface_c,reverse,rise,fall,14.421875238462237,1,-9.298280929215252e-06,-14.421884536743164,-17.382822036743164
vitality_variant_0691,vitality_mechanism_setting_018,confirmation,theory,increase,surface_d,forward,rise,fall,16.218750119225206,1,-5.602820692729438e-06,-16.2187557220459,-15.687505722045898
vitality_variant_0692,vitality_mechanism_setting_018,confirmation,theory,increase,surface_d,reverse,rise,fall,14.37500000005457,1,-1.0490362910786644e-05,-14.37501049041748,-17.210947036743164
vitality_variant_0693,vitality_mechanism_setting_018,confirmation,theory,decrease,surface_c,forward,fall,rise,9.468750262007234,1,-9.46896743774414,-0.0002171757369069,-9.20334243774414
vitality_variant_0694,vitality_mechanism_setting_018,confirmation,theory,decrease,surface_c,reverse,fall,rise,8.593750152387656,1,-8.5943021774292,-0.0005520250415429,-8.0630521774292
vitality_variant_0695,vitality_mechanism_setting_018,confirmation,theory,decrease,surface_d,forward,fall,rise,2.9218751043081284,1,-2.97829270362854,-0.0564175993204116,-5.978292465209961
vitality_variant_0696,vitality_mechanism_setting_018,confirmation,theory,decrease,surface_d,reverse,fall,rise,2.1093750596046448,1,-2.235074281692505,-0.1256992220878601,-4.703824043273926
vitality_variant_0697,vitality_mechanism_setting_018,confirmation,reverse,increase,surface_c,forward,fall,rise,5.56250019185245,1,-5.56758451461792,-0.0050843227654695,-7.05195951461792
vitality_variant_0698,vitality_mechanism_setting_018,confirmation,reverse,increase,surface_c,reverse,fall,rise,3.843749960884452,1,-3.866851091384888,-0.0231011305004358,-6.601226329803467
vitality_variant_0699,vitality_mechanism_setting_018,confirmation,reverse,increase,surface_d,forward,fall,rise,9.68750037245627,1,-9.68767261505127,-0.0001722425949992,-9.62517261505127
vitality_variant_0700,vitality_mechanism_setting_018,confirmation,reverse,increase,surface_d,reverse,fall,rise,7.437499782070517,1,-7.438369274139404,-0.0008694920688867,-8.532119750976562
vitality_variant_0701,vitality_mechanism_setting_018,confirmation,reverse,decrease,surface_c,forward,rise,fall,2.953125026077032,1,-0.0523531176149845,-3.0054781436920166,-8.880477905273438
vitality_variant_0702,vitality_mechanism_setting_018,confirmation,reverse,decrease,surface_c,reverse,rise,fall,3.953125026077032,1,-0.0199601389467716,-3.973085165023804,-11.129335403442385
vitality_variant_0703,vitality_mechanism_setting_018,confirmation,reverse,decrease,surface_d,forward,rise,fall,-2.3437500670552254,0,-2.438612699508667,-0.0948626324534416,-6.376112461090088
vitality_variant_0704,vitality_mechanism_setting_018,confirmation,reverse,decrease,surface_d,reverse,rise,fall,-0.484375,0,-0.9669211506843568,-0.4825461506843567,-7.654421329498291
vitality_variant_0705,vitality_mechanism_setting_018,confirmation,neutral,increase,surface_c,forward,same,rise,5.921874884748831,1,-5.925395011901856,-7.237895011901855,-0.003520127153024
vitality_variant_0706,vitality_mechanism_setting_018,confirmation,neutral,increase,surface_c,reverse,same,rise,5.640625187661499,1,-5.644922733306885,-7.363672733306885,-0.0042975456453859
vitality_variant_0707,vitality_mechanism_setting_018,confirmation,neutral,increase,surface_d,forward,same,rise,10.437500360436388,1,-10.437575340270996,-10.890700340270996,-7.497983460780233e-05
vitality_variant_0708,vitality_mechanism_setting_018,confirmation,neutral,increase,surface_d,reverse,same,rise,10.421875359963453,1,-10.42194366455078,-11.04694366455078,-6.83045873302035e-05
vitality_variant_0709,vitality_mechanism_setting_018,confirmation,neutral,decrease,surface_c,forward,same,fall,4.921874835155904,1,-7.1332550048828125,-4.9301300048828125,-0.0082551697269082
vitality_variant_0710,vitality_mechanism_setting_018,confirmation,neutral,decrease,surface_c,reverse,same,fall,5.343749945983291,1,-7.333698749542236,-5.349323749542236,-0.0055738035589456
vitality_variant_0711,vitality_mechanism_setting_018,confirmation,neutral,decrease,surface_d,forward,same,fall,6.765624904539436,1,-7.236399173736572,-6.767649173736572,-0.0020242691971361
vitality_variant_0712,vitality_mechanism_setting_018,confirmation,neutral,decrease,surface_d,reverse,same,fall,6.312500204890966,1,-6.753152370452881,-6.315652370452881,-0.0031521655619144
vitality_variant_0713,vitality_mechanism_setting_018,confirmation,irrelevant_number,registry_up,surface_c,forward,same,rise,4.796874891966581,1,-4.8106889724731445,-5.2481889724731445,-0.0138140805065631
vitality_variant_0714,vitality_mechanism_setting_018,confirmation,irrelevant_number,registry_up,surface_c,reverse,same,rise,1.8125000149011607,1,-1.9883430004119875,-3.7852180004119873,-0.1758429855108261
vitality_variant_0715,vitality_mechanism_setting_018,confirmation,irrelevant_number,registry_up,surface_d,forward,same,rise,7.421874872699846,1,-7.422842979431152,-8.110342979431152,-0.0009681067313067
vitality_variant_0716,vitality_mechanism_setting_018,confirmation,irrelevant_number,registry_up,surface_d,reverse,same,rise,5.843750176019967,1,-5.847846508026123,-6.879096508026123,-0.0040963320061564
vitality_variant_0717,vitality_mechanism_setting_018,confirmation,irrelevant_number,registry_down,surface_c,forward,same,fall,4.812500019557774,1,-4.953032493591309,-4.828032493591309,-0.0155324740335345
vitality_variant_0718,vitality_mechanism_setting_018,confirmation,irrelevant_number,registry_down,surface_c,reverse,same,fall,3.468749985098839,1,-2.3936049938201904,-3.5967299938201904,-0.1279800087213516
vitality_variant_0719,vitality_mechanism_setting_018,confirmation,irrelevant_number,registry_down,surface_d,forward,same,fall,7.609374787309207,1,-7.110774040222168,-7.610774040222168,-0.0013992529129609
vitality_variant_0720,vitality_mechanism_setting_018,confirmation,irrelevant_number,registry_down,surface_d,reverse,same,fall,6.437500180210918,1,-5.614840507507324,-6.442965507507324,-0.005465327296406
vitality_variant_0721,vitality_mechanism_setting_019,confirmation,default,increase,surface_c,forward,rise,fall,10.343749688443497,1,-0.0003035799891222,-10.344053268432615,-8.625303268432617
vitality_variant_0722,vitality_mechanism_setting_019,confirmation,default,increase,surface_c,reverse,rise,fall,9.687499544670573,1,-0.0002074026560876,-9.68770694732666,-10.76583194732666
vitality_variant_0723,vitality_mechanism_setting_019,confirmation,default,increase,surface_d,forward,rise,fall,11.781250363812433,1,-0.0001112160825869,-11.78136157989502,-9.64073657989502
vitality_variant_0724,vitality_mechanism_setting_019,confirmation,default,increase,surface_d,reverse,rise,fall,10.656249527753973,1,-9.583967766957358e-05,-10.65634536743164,-11.76572036743164
vitality_variant_0725,vitality_mechanism_setting_019,confirmation,default,decrease,surface_c,forward,fall,rise,3.515624918043613,1,-3.56327486038208,-0.0476499423384666,-4.07889986038208
vitality_variant_0726,vitality_mechanism_setting_019,confirmation,default,decrease,surface_c,reverse,fall,rise,2.921875,1,-2.9893345832824707,-0.0674595832824707,-4.301834583282471
vitality_variant_0727,vitality_mechanism_setting_019,confirmation,default,decrease,surface_d,forward,fall,rise,4.140624998137355,1,-4.165735721588135,-0.0251107234507799,-4.759485721588135
vitality_variant_0728,vitality_mechanism_setting_019,confirmation,default,decrease,surface_d,reverse,fall,rise,3.3750000074505806,1,-3.416131019592285,-0.0411310121417045,-5.025506019592285
vitality_variant_0729,vitality_mechanism_setting_019,confirmation,theory,increase,surface_c,forward,rise,fall,15.812500119237484,1,-7.510157047363464e-06,-15.812507629394531,-14.343757629394531
vitality_variant_0730,vitality_mechanism_setting_019,confirmation,theory,increase,surface_c,reverse,rise,fall,14.156250000065484,1,-1.1444026313256472e-05,-14.156261444091797,-16.531261444091797
vitality_variant_0731,vitality_mechanism_setting_019,confirmation,theory,increase,surface_d,forward,rise,fall,16.359375238433586,1,-5.483612312673358e-06,-16.3593807220459,-15.453130722045898
vitality_variant_0732,vitality_mechanism_setting_019,confirmation,theory,increase,surface_d,reverse,rise,fall,14.39062476163872,1,-1.07287787614041e-05,-14.39063549041748,-16.937511444091797
vitality_variant_0733,vitality_mechanism_setting_019,confirmation,theory,decrease,surface_c,forward,fall,rise,8.562499666004442,1,-8.563034057617188,-0.0005343916127458,-8.203659057617188
vitality_variant_0734,vitality_mechanism_setting_019,confirmation,theory,decrease,surface_c,reverse,fall,rise,7.406250117928721,1,-7.40762996673584,-0.0013798488071188,-7.29825496673584
vitality_variant_0735,vitality_mechanism_setting_019,confirmation,theory,decrease,surface_d,forward,fall,rise,1.4531250298023224,1,-1.672723412513733,-0.2195983827114105,-5.016473293304443
vitality_variant_0736,vitality_mechanism_setting_019,confirmation,theory,decrease,surface_d,reverse,fall,rise,1.03125,1,-1.353952407836914,-0.322702407836914,-4.244577407836914
vitality_variant_0737,vitality_mechanism_setting_019,confirmation,reverse,increase,surface_c,forward,fall,rise,5.812500040046871,1,-5.816980838775635,-0.004480798728764,-6.801355838775635
vitality_variant_0738,vitality_mechanism_setting_019,confirmation,reverse,increase,surface_c,reverse,fall,rise,4.218750236555934,1,-4.235469341278076,-0.0167191047221422,-6.438594341278076
vitality_variant_0739,vitality_mechanism_setting_019,confirmation,reverse,increase,surface_d,forward,fall,rise,9.57812466485484,1,-9.578336715698242,-0.0002120508434018,-9.297086715698242
vitality_variant_0740,vitality_mechanism_setting_019,confirmation,reverse,increase,surface_d,reverse,fall,rise,7.296874823863618,1,-7.297913074493408,-0.0010382506297901,-8.235413551330566
vitality_variant_0741,vitality_mechanism_setting_019,confirmation,reverse,decrease,surface_c,forward,rise,fall,3.375000063329935,1,-0.0349599681794643,-3.4099600315093994,-8.48808479309082
vitality_variant_0742,vitality_mechanism_setting_019,confirmation,reverse,decrease,surface_c,reverse,rise,fall,4.109374986961484,1,-0.017158044502139,-4.126533031463623,-10.84528350830078
vitality_variant_0743,vitality_mechanism_setting_019,confirmation,reverse,decrease,surface_d,forward,rise,fall,-3.718750102445483,0,-3.74494743347168,-0.0261973310261964,-6.58869743347168
vitality_variant_0744,vitality_mechanism_setting_019,confirmation,reverse,decrease,surface_d,reverse,rise,fall,-1.5781249701976776,0,-1.7681804895401,-0.1900555193424224,-6.9478678703308105
vitality_variant_0745,vitality_mechanism_setting_019,confirmation,neutral,increase,surface_c,forward,same,rise,6.499999987892807,1,-6.502006530761719,-7.798881530761719,-0.0020065428689122
vitality_variant_0746,vitality_mechanism_setting_019,confirmation,neutral,increase,surface_c,reverse,same,rise,6.234375172061846,1,-6.236788272857666,-7.908663272857666,-0.0024131007958203
vitality_variant_0747,vitality_mechanism_setting_019,confirmation,neutral,increase,surface_d,forward,same,rise,10.156249765968823,1,-10.156343460083008,-10.640718460083008,-9.369411418447272e-05
vitality_variant_0748,vitality_mechanism_setting_019,confirmation,neutral,increase,surface_d,reverse,same,rise,10.156249884006684,1,-10.156330108642578,-10.968830108642578,-8.022463589441031e-05
vitality_variant_0749,vitality_mechanism_setting_019,confirmation,neutral,decrease,surface_c,forward,same,fall,5.437499815132469,1,-7.302048206329346,-5.442673206329346,-0.0051733911968767
vitality_variant_0750,vitality_mechanism_setting_019,confirmation,neutral,decrease,surface_c,reverse,same,fall,5.781249912455678,1,-7.222692012786865,-5.785192012786865,-0.0039421003311872
vitality_variant_0751,vitality_mechanism_setting_019,confirmation,neutral,decrease,surface_d,forward,same,fall,7.562500036787242,1,-7.610499858856201,-7.563624858856201,-0.0011248220689594
vitality_variant_0752,vitality_mechanism_setting_019,confirmation,neutral,decrease,surface_d,reverse,same,fall,7.312499844003469,1,-7.110970973968506,-7.314095973968506,-0.0015961299650371
vitality_variant_0753,vitality_mechanism_setting_019,confirmation,irrelevant_number,registry_up,surface_c,forward,same,rise,4.765624917112291,1,-4.779526233673096,-5.279526233673096,-0.0139013165608048
vitality_variant_0754,vitality_mechanism_setting_019,confirmation,irrelevant_number,registry_up,surface_c,reverse,same,rise,1.906250074505806,1,-2.0665974617004395,-3.91034746170044,-0.1603473871946334
vitality_variant_0755,vitality_mechanism_setting_019,confirmation,irrelevant_number,registry_up,surface_d,forward,same,rise,7.437500199594069,1,-7.438436031341553,-8.188435554504395,-0.0009358317474834
vitality_variant_0756,vitality_mechanism_setting_019,confirmation,irrelevant_number,registry_up,surface_d,reverse,same,rise,6.125000149710104,1,-6.128096580505371,-7.174971580505371,-0.0030964307952672
vitality_variant_0757,vitality_mechanism_setting_019,confirmation,irrelevant_number,registry_down,surface_c,forward,same,fall,4.453124966472387,1,-4.507491588592529,-4.476241588592529,-0.0231166221201419
vitality_variant_0758,vitality_mechanism_setting_019,confirmation,irrelevant_number,registry_down,surface_c,reverse,same,fall,3.109374925494194,1,-1.9226936101913448,-3.313318490982056,-0.2039435654878616
vitality_variant_0759,vitality_mechanism_setting_019,confirmation,irrelevant_number,registry_down,surface_d,forward,same,fall,7.734375061583705,1,-7.110713481903076,-7.735713481903076,-0.0013384203193709
vitality_variant_0760,vitality_mechanism_setting_019,confirmation,irrelevant_number,registry_down,surface_d,reverse,same,fall,6.703125172294676,1,-5.7701616287231445,-6.7076616287231445,-0.0045364564284682
vitality_variant_0761,vitality_mechanism_setting_020,confirmation,default,increase,surface_c,forward,rise,fall,8.437500087311491,1,-0.0015229305718094,-8.4390230178833,-6.845273017883301
vitality_variant_0762,vitality_mechanism_setting_020,confirmation,default,increase,surface_c,reverse,rise,fall,8.109374776482582,1,-0.0007116645574569,-8.110086441040039,-8.719461441040039
vitality_variant_0763,vitality_mechanism_setting_020,confirmation,default,increase,surface_d,forward,rise,fall,9.859374811174348,1,-0.0005809764843434,-9.859955787658691,-7.781830787658691
vitality_variant_0764,vitality_mechanism_setting_020,confirmation,default,increase,surface_d,reverse,rise,fall,9.406250388739863,1,-0.000249473931035,-9.406499862670898,-9.953374862670898
vitality_variant_0765,vitality_mechanism_setting_020,confirmation,default,decrease,surface_c,forward,fall,rise,4.84375006146729,1,-4.861246585845947,-0.0174965243786573,-4.720621585845947
vitality_variant_0766,vitality_mechanism_setting_020,confirmation,default,decrease,surface_c,reverse,fall,rise,4.250000135973096,1,-4.274412631988525,-0.0244124960154294,-4.665037631988525
vitality_variant_0767,vitality_mechanism_setting_020,confirmation,default,decrease,surface_d,forward,fall,rise,5.04687506146729,1,-5.058566093444824,-0.0116910319775342,-5.339816093444824
vitality_variant_0768,vitality_mechanism_setting_020,confirmation,default,decrease,surface_d,reverse,fall,rise,4.296875013038516,1,-4.316512584686279,-0.0196375716477632,-5.207137584686279
vitality_variant_0769,vitality_mechanism_setting_020,confirmation,theory,increase,surface_c,forward,rise,fall,15.593749880820724,1,-7.748573807475623e-06,-15.593757629394531,-14.156257629394531
vitality_variant_0770,vitality_mechanism_setting_020,confirmation,theory,increase,surface_c,reverse,rise,fall,13.796874761661456,1,-1.2636104656849056e-05,-13.796887397766112,-16.34376335144043
vitality_variant_0771,vitality_mechanism_setting_020,confirmation,theory,increase,surface_d,forward,rise,fall,15.609374880813904,1,-6.794906312279636e-06,-15.609381675720217,-14.859381675720217
vitality_variant_0772,vitality_mechanism_setting_020,confirmation,theory,increase,surface_d,reverse,rise,fall,13.968749642453076,1,-1.2755313036905136e-05,-13.968762397766112,-16.48438835144043
vitality_variant_0773,vitality_mechanism_setting_020,confirmation,theory,decrease,surface_c,forward,fall,rise,10.187499888721504,1,-10.187625885009766,-0.0001259962882613,-9.718875885009766
vitality_variant_0774,vitality_mechanism_setting_020,confirmation,theory,decrease,surface_c,reverse,fall,rise,9.328124801744709,1,-9.328408241271973,-0.0002834395272657,-8.750283241271973
vitality_variant_0775,vitality_mechanism_setting_020,confirmation,theory,decrease,surface_d,forward,fall,rise,4.45312490593642,1,-4.467378616333008,-0.0142537103965878,-6.233003616333008
vitality_variant_0776,vitality_mechanism_setting_020,confirmation,theory,decrease,surface_d,reverse,fall,rise,3.312499932944774,1,-3.356623888015747,-0.0441239550709724,-4.934749126434326
vitality_variant_0777,vitality_mechanism_setting_020,confirmation,reverse,increase,surface_c,forward,fall,rise,5.67187492409721,1,-5.676538467407227,-0.0046635433100163,-7.051538467407227
vitality_variant_0778,vitality_mechanism_setting_020,confirmation,reverse,increase,surface_c,reverse,fall,rise,3.906250050291419,1,-3.92822003364563,-0.0219699833542108,-6.490719795227051
vitality_variant_0779,vitality_mechanism_setting_020,confirmation,reverse,increase,surface_d,forward,fall,rise,9.609374543317244,1,-9.609575271606444,-0.0002007282892009,-9.343950271606444
vitality_variant_0780,vitality_mechanism_setting_020,confirmation,reverse,increase,surface_d,reverse,fall,rise,7.7812500016298145,1,-7.781942844390869,-0.0006928427610546,-8.516317367553711
vitality_variant_0781,vitality_mechanism_setting_020,confirmation,reverse,decrease,surface_c,forward,rise,fall,2.890624977648258,1,-0.0556605085730552,-2.946285486221313,-8.391597747802734
vitality_variant_0782,vitality_mechanism_setting_020,confirmation,reverse,decrease,surface_c,reverse,rise,fall,3.656249960884452,1,-0.0266020689159631,-3.682852029800415,-10.385976791381836
